ew_q1,ew_q2,ew_q3,ew_q4,ew_q5,ew_spread,vw_spread,ic,n,period,lag,turnover_1s
-0.017112556113330662,-0.019579950023482864,-0.03321328154841462,-0.007820218278800856,-0.025892477942756075,-0.008779921829425413,-0.026382479632997738,0.03928436468957848,733,2015-03-31,45,
-0.04894328769926811,-0.08002487849055756,-0.04145534866753583,-0.060277532639196274,-0.060802488235391076,-0.011859200536122966,-0.028107605672489194,-0.005995187663595276,734,2015-06-30,45,0.7482993197278911
-0.15749385532009968,-0.13236618632967667,-0.11392153268321234,-0.11895358484126943,-0.10483818582115116,0.052655669498948524,0.10235935199503748,0.08009392753821816,733,2015-09-30,45,0.6938775510204082
0.15171193702304564,0.10590317088705034,0.1517866148195202,0.14747176069808066,0.137139410166937,-0.01457252685610863,-0.009279574410053781,0.02388897063852453,687,2015-12-31,45,0.7391304347826086
0.09652478783611984,0.10221127312841533,0.12086689018472183,0.10724356809037482,0.12300734824104806,0.026482560404928218,-0.012369584618620658,0.028501566233284585,696,2016-03-31,45,0.6881720430107527
0.011581953359656524,0.04245507459152268,0.07826609482113056,0.03195467757157043,-0.0014977165165580236,-0.013079669876214547,-0.023662775742118267,-0.007465149179042084,707,2016-06-30,45,0.7147887323943662
0.0892325747073231,0.07917948550982108,0.06658464410933682,0.07914030666646127,0.08231692488714722,-0.0069156498201758815,-0.006154683975151801,-0.04304292100864298,791,2016-09-30,45,0.7287066246056783
0.054371188008665576,0.042373802470087804,0.043204094339622516,0.014995941986492534,0.026726078352151135,-0.02764510965651444,-0.021417262701129355,-0.07060785815010454,775,2016-12-31,45,0.7129032258064516
0.02570815558101987,0.040049650906498736,0.00046817373015446375,0.009927329604042958,0.027372758033742364,0.0016646024527224926,0.020314662550124388,-0.03317731756571563,807,2017-03-31,45,0.7191358024691358
0.06327932757819422,0.06665802444511133,0.06651392104346134,0.0947347076903667,0.06266413648493648,-0.0006151910932577498,-0.04108591752869904,0.037962349213289934,829,2017-06-30,45,0.7048192771084337
0.08138517503157276,0.0874440926452404,0.05292792931529939,0.07568928414297922,0.06461669831001823,-0.01676847672155453,-0.019294653060985274,-0.06517939412666234,838,2017-09-30,45,0.6577380952380952
0.0489015772828914,0.02641816876983802,0.03199430512665777,0.07276327787408862,0.03789639437770623,-0.011005182905185172,0.015023345448092066,0.00998936035639929,860,2017-12-31,45,0.7005813953488372
0.05562406843241227,0.046242102046752984,0.05765708729605799,0.0619321507006026,0.06399499199883613,0.008370923566423855,-0.04976596501896808,0.007708243011908803,899,2018-03-31,45,0.6972222222222222
-0.08485678997430825,-0.08026703381808671,-0.07582896676306396,-0.08438279465675994,-0.08629868777034233,-0.0014418977960340834,-0.005183966167297466,-0.0025635558335795868,907,2018-06-30,45,0.7307692307692308
