ew_q1,ew_q2,ew_q3,ew_q4,ew_q5,ew_spread,vw_spread,ic,n,period,lag,turnover_1s
-0.0727128559687161,-0.07488939914100133,-0.051912890311743884,-0.0531166561391803,-0.04871693543728353,0.02399592053143257,0.04432267148508941,0.07602035722677847,900,2015-03-31,60,
0.038180488529829006,0.02819943695368843,0.04836970624850312,0.04866367089581184,0.02716284639637764,-0.011017642133451366,-0.0036172925979801387,0.023596216019952567,908,2015-06-30,60,0.7774725274725275
-0.09488176186151445,-0.12068464971181082,-0.09272446042824795,-0.11406554483960137,-0.10064550220092859,-0.005763740339414139,0.03892912565366896,0.02037024122912789,921,2015-09-30,60,0.7967479674796748
0.11916863325915204,0.12094302040823354,0.1377641405924032,0.11187262314481702,0.11845656438295243,-0.0007120688761996091,-0.005827052085497525,-0.040518250701727404,917,2015-12-31,60,0.7961956521739131
0.06630028047129005,0.09141127021102818,0.06905372839135585,0.08688410029485684,0.06250720744341894,-0.003793073027871116,0.07156196648492655,0.004046589510753763,935,2016-03-31,60,0.8529411764705882
0.05559754075593238,0.07618287067782586,0.06141244429841442,0.05028796350747391,0.0359965474765355,-0.019600993279396878,-0.03632637913745403,-0.07606726941936874,966,2016-06-30,60,0.7932816537467701
0.07906783686579061,0.0577397767532119,0.079719284813634,0.07742046119442136,0.0917154506595262,0.012647613793735593,-0.0008763687123484881,0.028724153798184073,986,2016-09-30,60,0.8354430379746836
0.011606850771509681,0.0035852535884665186,0.017328057501760828,-0.0071637485391096226,0.012722732323033737,0.0011158815515240565,-0.049575135418304356,-0.01601478877947809,1021,2016-12-31,60,0.8410757946210269
0.012381524992107078,0.037499931508315126,0.023212061225728022,0.027747542322220313,0.008577941275555471,-0.0038035837165516072,-0.07154509098088094,-0.04315002701558473,1022,2017-03-31,60,0.7829268292682927
0.09577303825405628,0.1206207319510666,0.12743954336060678,0.11083587844725276,0.10846341994440846,0.012690381690352179,0.08747212113923403,0.011783409986572669,1045,2017-06-30,60,0.7607655502392344
0.0022378653100276224,0.018963755706772886,0.01323641539314825,-0.0037784402916102087,0.05247194829841118,0.05023408298838356,0.0836000855057337,0.03818679683372306,1073,2017-09-30,60,0.7906976744186046
0.06594717547450442,0.08830795581374541,0.08197793860843514,0.062168720177662874,0.06729750714638963,0.0013503316718852104,0.18629109482755316,-0.03660176405001186,1090,2017-12-31,60,0.8669724770642202
0.07476644367149939,0.06619443736594316,0.05046947978813225,0.0744324708594775,0.0796549888967198,0.00488854522522042,0.014670602656734796,-0.0027577040185071547,1127,2018-03-31,60,0.8561946902654867
-0.09397350619670519,-0.08607887181461928,-0.12156577636886304,-0.08059630513110548,-0.09960876999267153,-0.005635263795966336,-0.021768444144939274,0.0017977873503583692,1154,2018-06-30,60,0.7640692640692641
0.0483124631385161,0.07329236494568012,0.07535073530299603,0.06021433496863096,0.09365787195267379,0.04534540881415769,0.005316610884233637,0.0535975842985112,1169,2018-09-30,60,0.7756410256410257
-0.06090659678931544,-0.05270389899986535,-0.060842532058955956,-0.033470013777807846,-0.01916404671525783,0.04174255007405761,0.08917715531663002,0.09808907722622744,1193,2018-12-31,60,0.7740585774058577
0.020865625475165427,0.0052411322201390016,0.01714576333619617,0.023351417945493946,0.04295713366298245,0.02209150818781702,0.04455325052744526,0.04005340332154587,1205,2019-03-31,60,0.7655601659751037
0.11014772182492916,0.1026223023391713,0.0794076343686723,0.07613935127778686,0.07925722208594835,-0.03089049973898081,-0.016007542041490394,-0.11487080156016541,1239,2019-06-30,60,0.7580645161290323
-0.07240025903133272,-0.08657999799655297,-0.07233099506087973,-0.044895997560977674,-0.05348776539700017,0.018912493634332554,0.017822825462566118,0.07327166683503765,1272,2019-09-30,60,0.7588235294117647
0.061987685597597326,0.06784139939210124,0.09323941828850811,0.09566709601942851,0.12694372752880514,0.06495604193120783,0.08053585334438554,0.11977578898237899,1281,2019-12-31,60,0.8421052631578947
0.1555702013106186,0.14700473678287768,0.15668775082633513,0.16031024354191797,0.1628018410877738,0.0072316397771551855,0.20213571883710196,-0.001422131965009026,1277,2020-03-31,60,0.892578125
0.17197903504562323,0.18101969665699127,0.16378665934093606,0.1626259267377359,0.14357532152822639,-0.028403713517396845,0.11783795711788106,-0.06572809316952426,1337,2020-06-30,60,0.8097014925373134
0.1962009205438053,0.22213746804345405,0.21113158829860737,0.24134909911494143,0.14510107154689536,-0.05109984899690995,-0.3549069213279394,-0.039152360632771395,1393,2020-09-30,60,0.7114695340501792
0.04122883576755113,0.020236630625969473,0.04420472298092324,0.04532345438733559,-0.022385719038668237,-0.06361455480621937,0.31064365049150844,-0.07380750472724792,1506,2020-12-31,60,0.7943615257048093
0.03461013209970053,-0.00659939869089274,0.029747562169754233,-0.002149292843494425,0.01981467420915009,-0.014795457890550437,0.25464994721506423,-0.029242451827103205,1552,2021-03-31,60,0.7636655948553055
-0.03616007523692482,-0.03227368541692258,-0.04579705185480534,-0.018587483669923677,-0.024306744001841317,0.011853331235083503,0.12584223223987107,0.022139325853921067,1628,2021-06-30,60,0.7147239263803681
-0.07991472479568405,-0.11652516381456918,-0.12742722955574803,-0.1234815079138552,-0.18247692230203713,-0.10256219750635308,-0.4060334481287971,-0.13595650211165983,1701,2021-09-30,60,0.762114537444934
-0.0959538585004338,-0.08391999243112336,-0.06861515661916803,-0.03324428793441583,-0.06036237090520626,0.03559148759522753,0.12787610425668217,0.06342416296582047,1703,2021-12-31,60,0.7917888563049853
-0.0075570730722170675,-0.0005747321139414312,0.029490933978113754,0.01893014831755661,-0.0009327609363233023,0.006624312135893765,-0.016149245415760006,0.012077394689480036,1679,2022-03-31,60,0.8422619047619048
0.007542170582991863,-0.006031130610840717,-0.03449411153861653,-0.017783720590564128,-0.06634060202888105,-0.07388277261187291,-0.5095315482401699,-0.08094773892239279,1673,2022-06-30,60,0.6776119402985075
0.05109206472249001,0.07680277575856398,0.05301578381310582,0.05406022952981884,0.03665205771478877,-0.01444000700770124,-1.3623557015610415,-0.011468839053249382,1640,2022-09-30,60,0.6753048780487805
-0.021153013678846415,-0.04036357248667215,-0.0702322453019503,-0.059576138489069015,-0.04901631367655892,-0.027863299997712504,-0.07837524128952016,-0.044347934252833995,1751,2022-12-31,60,0.7517831669044223
0.05553105506426428,0.07093012138663587,0.08346278587220057,0.07185990639182914,0.07370193205698553,0.018170876992721248,-0.20566389925030393,0.02541165541077152,1741,2023-03-31,60,0.7374461979913917
-0.026626427644582947,-0.0345020429659227,-0.052478610852585476,-0.037418886585475826,-0.018808520333856483,0.007817907310726464,0.07858810507631235,0.01728516319107234,1766,2023-06-30,60,0.7397454031117398
0.15132879256852727,0.09988041613917235,0.11494909488981277,0.15205838068576552,0.13866017299930164,-0.012668619569225631,-0.6517011609928032,0.056362950145952995,1720,2023-09-30,60,0.7281976744186047
-0.030734378683486448,-0.008251443306507986,0.009078405406020295,0.010396259215097403,0.01068036372292428,0.04141474240641073,0.19227499165346076,0.055338222772885956,1778,2023-12-31,60,0.7808988764044944
0.0345627184004715,0.058267062917345146,0.05710300540815586,0.0472001716088507,0.05075860711037989,0.016195888709908388,0.00219353372718762,0.016252602371754604,1783,2024-03-31,60,0.7156862745098039
0.07770193278243187,0.07441530221200301,0.08056051065704459,0.1310803510897046,0.11436351567573175,0.03666158289329988,0.05467274221642999,0.06331582278084678,1793,2024-06-30,60,0.6880222841225627
-0.08016615957550251,-0.060884075483411806,-0.11058034211475952,-0.08472929126660962,-0.06512888266835742,0.015037276907145083,0.010774057993427507,0.006322611655223878,1849,2024-09-30,60,0.7297297297297297
-0.016384766843017515,-0.014032316716170798,-0.0115604544138863,0.006189704716022791,0.012316154009899636,0.02870092085291715,0.03709053045500084,0.08477253233720135,1800,2024-12-31,60,0.7180555555555556
0.1148390628356342,0.14848184708892845,0.14363324809664768,0.12552079133712898,0.10886036764475032,-0.005978695190883884,-0.06490414793100942,-0.059863981245986665,1785,2025-03-31,60,0.7030812324929971
0.008653741731709422,0.04251840712194019,0.008091674271759124,0.0611496920715916,0.05371920550533115,0.04506546377362173,0.025055172433952964,0.05569831249242437,1867,2025-06-30,60,0.7406417112299466
0.02948279462496227,0.015291088157227932,0.056605844590461356,0.043971141417415774,0.06823251405598146,0.038749719431019194,0.02150272135501833,0.043128221758381415,1882,2025-09-30,60,0.6777188328912467
0.04196630513789037,0.08022806216134197,0.11383612106503992,0.10570760816388701,0.07676740325810717,0.034801098120216804,0.03364922108346503,0.06298184161911344,1900,2025-12-31,60,0.6921052631578948
