ew_q1,ew_q2,ew_q3,ew_q4,ew_q5,ew_spread,vw_spread,ic,n,period,lag,turnover_1s
-0.040391706251111756,-0.07486875493292165,-0.0648286784283133,-0.06058306536057766,-0.06259312480678572,-0.022201418555673966,-0.010592163205561653,-0.04131077053866706,896,2015-03-31,60,
0.029048284027563997,0.039817466439130984,0.052814839160923416,0.0372666570012348,0.0370332808299282,0.0079849968023642,-0.07873409252529043,0.02809492785529854,894,2015-06-30,60,0.7681564245810055
-0.10435548198238655,-0.07069781362897286,-0.08713831743362331,-0.09660849712516847,-0.16456739157806627,-0.06021190959567972,-0.006603106867670239,-0.05485314321427867,914,2015-09-30,60,0.8142076502732241
0.13974407727451268,0.1234143378295004,0.11409808959022204,0.11732879149083454,0.1121842259494488,-0.02755985132506389,-0.042978655484590594,-0.06132911116628314,914,2015-12-31,60,0.7295081967213115
0.09413488250138675,0.0757322617229097,0.05370384481547293,0.07276564270759425,0.07730925791757719,-0.016825624583809567,-0.056720852845229604,-0.025178772369502903,931,2016-03-31,60,0.7426273458445041
0.04864962463531369,0.06504507138423768,0.04839696238721098,0.05627639694438177,0.06191646021805835,0.013266835582744656,-0.020106357279154302,0.030034628603097975,962,2016-06-30,60,0.805699481865285
0.07456368710211198,0.07045509707838729,0.08017219480191333,0.0779372911614373,0.08232469768609184,0.007761010583979863,-0.0009513952246383295,0.012827488091353615,983,2016-09-30,60,0.7817258883248731
0.008727519143356543,-0.0007456179679957565,-0.012182105178123587,0.03033162554074289,0.013890758164081057,0.005163239020724514,0.07310173193381336,0.03813332270341962,1010,2016-12-31,60,0.754950495049505
0.02643737107303197,0.011163596655493263,0.017999316606229623,0.024264690472009645,0.032161489067002544,0.005724117993970573,-0.03424151566244227,0.01273084088943406,1012,2017-03-31,60,0.7438423645320197
0.10515636563536442,0.10732673722297467,0.08239196708047478,0.1218049285589246,0.14467436238248382,0.03951799674711941,0.06534273079452921,0.0643250578204623,1042,2017-06-30,60,0.7488038277511961
0.02326867311324009,0.015268747623478424,0.012619268330463862,0.003540930774023393,0.029530145298660066,0.006261472185419975,0.045902608756232435,-0.019133676147093978,1064,2017-09-30,60,0.6948356807511737
0.0744571441150799,0.05703040633102923,0.09214229171881218,0.07214503589115244,0.07103049324097467,-0.003426650874105236,0.015524126889949929,-0.0020122289722528048,1085,2017-12-31,60,0.7258064516129032
0.07743614900492456,0.05971438851996503,0.06743053392593547,0.050585962848377235,0.09198394467084359,0.01454779566591903,0.03890540525959976,0.002348945021252636,1120,2018-03-31,60,0.765625
-0.11141612294939914,-0.10690215964604471,-0.061875371417195194,-0.09313739903040671,-0.10923727810844475,0.0021788448409543887,-0.09882902023928626,0.041336772996842075,1148,2018-06-30,60,0.8630434782608696
0.05348697030292196,0.06547774498373365,0.05949316871526133,0.07109145337568903,0.10171166767788373,0.04822469737496177,0.020208652941617576,0.06619005778635077,1166,2018-09-30,60,0.9571734475374732
-0.0306020178145583,-0.04563313466929353,-0.04556221594666279,-0.06045122602677091,-0.04425133408735366,-0.01364931627279536,-0.11131554049610348,-0.04805994765770668,1188,2018-12-31,60,0.7605042016806722
0.02177570563019539,0.02522101580370494,0.026182990986830725,0.02460373389117954,0.011935104990710111,-0.009840600639485277,-0.056311834863154366,-0.028186397345454414,1195,2019-03-31,60,0.7573221757322176
0.1086947913820689,0.08736589158906656,0.09190130318049752,0.07326785467834886,0.08730505698150993,-0.02138973440055897,-0.12923053336587795,-0.06684662488587768,1233,2019-06-30,60,0.7327935222672064
-0.0822142048193794,-0.07297709525913326,-0.0647047676256383,-0.07224719842074875,-0.0396117162803916,0.0426024885389878,0.0197116695920299,0.08973717714614263,1264,2019-09-30,60,0.7292490118577075
0.11718096057814373,0.07057826967523619,0.0671395855386794,0.055453013736331734,0.13785348482746393,0.0206725242493202,-0.006287822463298648,0.009759334090826011,1273,2019-12-31,60,0.7705882352941177
