ew_q1,ew_q2,ew_q3,ew_q4,ew_q5,ew_spread,vw_spread,ic,n,period,lag,turnover_1s
-0.06011791121803314,-0.027903396767148616,-0.030435638812507264,0.007350501751018966,0.001702568260666637,0.06182047947869978,0.050705430975010304,0.13595485987335024,897,2015-03-31,45,
-0.08189231593765262,-0.060413222326075634,-0.05511750780883652,-0.04114620354785887,-0.02524364816741297,0.05664866777023965,0.03987232847252247,0.10095184536476642,899,2015-06-30,45,0.32499999999999996
-0.19741092362650428,-0.12819522249770354,-0.11555370161507586,-0.09193459770338051,-0.09206091332321102,0.10535001030329326,0.12411058485268071,0.1831835204605852,910,2015-09-30,45,0.36813186813186816
0.13644456644538813,0.16483393881471478,0.12727207176307176,0.14273006578297703,0.13472894121738344,-0.0017156252280046969,0.014248392197312693,-0.0009097132588960926,899,2015-12-31,45,0.3055555555555556
0.13390220058565397,0.12047408707014577,0.09977617584593587,0.10145993897793804,0.10621042003144347,-0.027691780554210496,-0.055494812069494304,-0.04704101016438549,929,2016-03-31,45,0.303763440860215
0.026643199837712066,0.07468178537568107,0.03613984438192777,0.0380200983980813,0.0467592613382069,0.020116061500494838,-0.06548116520446796,-0.007996964786767076,961,2016-06-30,45,0.3246753246753247
0.09558254488578176,0.08339672112292827,0.0834455404341208,0.0794878302975832,0.0680785219659081,-0.027504022919873652,-0.04463231458658237,-0.09419278496953139,978,2016-09-30,45,0.36734693877551017
0.01658945024824191,0.03125411747324025,0.03231129560362599,0.04171509564103764,0.03825196589205414,0.02166251564381223,0.03433524089222422,0.05940119573575371,1008,2016-12-31,45,0.34405940594059403
0.0038223410925263186,0.02918411355234702,0.02405105657333204,0.027615698662159315,0.012991952442014098,0.00916961134948778,0.021161858708666756,0.008252239233740069,1010,2017-03-31,45,0.27722772277227725
0.07291082715971692,0.061197455016738456,0.07293628163032248,0.06853317906126125,0.06980825458561041,-0.0031025725741065102,-0.007425605738565148,-0.024540627362774698,1038,2017-06-30,45,0.28846153846153844
0.09955956238864047,0.0748748586489151,0.04717558190662788,0.049542981813457426,0.040707068527523996,-0.058852493861116476,-0.11173464740936517,-0.13556610354355933,1061,2017-09-30,45,0.27294117647058824
0.05494878648884121,0.03853640714084683,0.040350440603571895,0.041594437099126774,0.05680432463501791,0.0018555381461766995,0.12053297705063484,0.000812734195483446,1084,2017-12-31,45,0.27419354838709675
0.05988640540062239,0.04570819587636072,0.06171045462008563,0.06185093881726695,0.06289565670189556,0.0030092513012731706,0.060048627501269145,0.08570354767485162,1118,2018-03-31,45,0.3013392857142857
-0.09792657620716648,-0.08211662712094848,-0.0865627369748718,-0.08529951707896105,-0.06903596517162743,0.028890611035539054,0.05728162898138611,0.048870731638233,1146,2018-06-30,45,0.30936819172113295
0.07754139607781285,0.05832184892326251,0.06575956352315288,0.03909309744538631,0.040198520865105544,-0.03734287521270731,-0.01872150893825641,-0.09595134433440707,1168,2018-09-30,45,0.32692307692307687
0.03349806704094137,0.008961458044185707,0.019753820956621978,0.03404324383696444,0.03667774384238314,0.0031796768014417734,0.03420841805566356,0.03583022502280268,1180,2018-12-31,45,0.3029661016949152
-0.07177773544279276,-0.03959310929793568,-0.04864258503317005,-0.01952439762245307,-0.032129763031362606,0.03964797241143015,0.07896776690691303,0.10150582355836162,1203,2019-03-31,45,0.2551867219917012
0.09065320794281226,0.09439995726483474,0.09654237318063859,0.08383011608149063,0.08602929668550656,-0.004623911257305699,0.02144348140288147,-0.03548759612312477,1232,2019-06-30,45,0.30364372469635625
0.11624370178491042,0.09019761504362717,0.05988804509260696,0.06366648822866836,0.07789107172618819,-0.038352630058722234,-0.007076679749796283,-0.04536730348065208,1259,2019-09-30,45,0.3214285714285714
-0.14652562272337627,-0.10486143664403051,-0.12105844644651041,-0.1811282937182651,-0.15647787654165077,-0.009952253818274498,0.1201483594994398,-0.015966334125982178,1286,2019-12-31,45,0.29902912621359223
0.33424268639859855,0.3043540964957475,0.23478239937089337,0.21005754886133254,0.15661930114309489,-0.17762338525550367,-0.32281129522723917,-0.24983230977479787,1240,2020-03-31,45,0.3467741935483871
0.11357238028814756,0.11621012507012471,0.11369626695348777,0.10750701146538957,0.09492160955815289,-0.018650770729994673,0.17375644573841015,-0.05879420930483469,1330,2020-06-30,45,0.3778195488721805
0.38266749483760626,0.40467972362011884,0.23210160896115076,0.17304299155241867,0.16265125510013537,-0.2200162397374709,-0.32465932580440315,-0.3231825076732383,1366,2020-09-30,45,0.38939670932358317
-0.17729483815329775,-0.04270064059553074,0.021341022256047684,0.07184742979017485,0.046688700897882345,0.2239835390511801,1.095861776314471,0.18960564036278596,1502,2020-12-31,45,0.4418604651162791
0.04135777166186356,0.02631136513978679,0.017825336505727495,0.02449566165445013,0.02252255032480437,-0.01883522133705919,0.2178257912146226,0.005623937892337643,1530,2021-03-31,45,0.3464052287581699
0.06439679940078519,0.08862357835835438,0.06430332405327223,0.05434440965473977,0.06634142950746441,0.0019446301066792238,-0.09356189042151038,0.0033700179876539403,1613,2021-06-30,45,0.3761609907120743
-0.34947990290607484,-0.22157043756017442,-0.1296054245213829,-0.1201393189790192,-0.1283778096577897,0.22110209324828514,0.6946407136470897,0.24089951839617968,1696,2021-09-30,45,0.32842415316642126
