ew_q1,ew_q2,ew_q3,ew_q4,ew_q5,ew_spread,vw_spread,ic,n,period,lag,turnover_1s
-0.07964260928312816,-0.09435134291018234,-0.0915789736241981,-0.1038433168798264,-0.10551999078856832,-0.025877381505440153,-0.013688068129185688,-0.06940585124044595,911,2015-09-30,30,
0.0508557761081207,0.04657227248618474,0.06397706768702632,0.05756189570510321,0.04483070019382918,-0.006025075914291515,0.028558424020440884,-0.007279681914422792,1034,2017-06-30,30,
0.03224867458479621,0.03925318426169752,0.011335798494796974,0.017165720996076293,0.013606988411097339,-0.018641686173698872,-0.04643165025679527,-0.07557509221212953,1161,2018-09-30,30,
0.00866971616346102,0.004262867037636482,0.013468235997448908,-0.003935379291370414,-0.03228859053994148,-0.0409583067034025,-0.08984658492592966,-0.06300986163082697,1234,2019-06-30,30,
0.059465073111024946,0.06239736641548524,0.050480311356256226,0.07232763879765895,0.12011117613732294,0.060646103026298,0.010169003453332284,0.03415394657503023,1260,2019-09-30,30,0.1964285714285714
-0.1015228952223519,-0.08514619107524571,-0.0823367313115316,-0.0804979644452892,-0.11052317513867163,-0.009000279916319728,-0.0040747021333601,-0.02225267592189693,1289,2019-12-31,30,0.18410852713178294
0.17821726898536164,0.16475638424845984,0.1912851008279426,0.17158860224826095,0.17875429027164486,0.000537021286283218,0.38164305291092854,-0.042372115362097576,1257,2020-03-31,30,0.21031746031746035
0.0350440393121957,0.0342570091888049,0.022709780006102607,0.031243329462573598,0.028323753769295554,-0.006720285542900144,-0.01710196501660446,-0.02549328733279404,1313,2020-06-30,30,0.24714828897338403
0.21875791670599215,0.24000383155373498,0.3201432439587662,0.345417447924625,0.33958846675993465,0.1208305500539425,0.360988336765821,0.12982907708401664,1337,2020-09-30,30,0.22388059701492535
0.1609114138869698,0.13829420551639351,0.1336203718196412,0.11344680893893719,0.06008516384802015,-0.10082625003894966,-0.4349226704456274,-0.1422948636523172,1470,2020-12-31,30,0.30442176870748294
0.03496663422415341,0.03573196438332648,-0.0005291627481218164,-0.001560678855930612,-0.07082293212312071,-0.10578956634727413,-0.2649912198350799,-0.18665607791243788,1524,2021-03-31,30,0.21967213114754103
