ew_q1,ew_q2,ew_q3,ew_q4,ew_q5,ew_spread,vw_spread,ic,n,period,lag,turnover_1s
-0.09396385499859972,-0.07658993190755048,-0.06409512584466887,-0.037867219424439234,-0.03044991185725912,0.0635139431413406,0.05608528417962406,0.15528912883327503,896,2015-03-31,60,
0.01785777446367788,0.02783447898909433,0.03815563027536461,0.05445708520806953,0.05759366350086801,0.03973588903719013,0.03594091197474645,0.09362075807138226,894,2015-06-30,60,0.3240223463687151
-0.12848322470749837,-0.11312448265611835,-0.1069581971282903,-0.09395952939119712,-0.08095037321863609,0.047532851488862285,0.11940922085529354,0.1135633881601862,914,2015-09-30,60,0.319672131147541
0.11601467807841725,0.12925687635363792,0.12319708482339793,0.12399973762413809,0.11435086654035446,-0.00166381153806279,-0.014668450858097773,-0.00824880820342813,914,2015-12-31,60,0.3005464480874317
0.07617227822995914,0.09072900813581077,0.0648990913159527,0.0736786938101335,0.06826339131432896,-0.007908886915630187,-0.036757299096668875,-0.017799715760594702,931,2016-03-31,60,0.27077747989276135
0.04968389282504754,0.06368507204291017,0.046195562193579426,0.06313750951841428,0.057599575948002725,0.007915683122955187,-0.04872215095413482,0.014231056029416387,962,2016-06-30,60,0.30569948186528495
0.08302113737901437,0.07887412476093908,0.08866278607195957,0.07454290434598364,0.06037752106324861,-0.02264361631576576,-0.040556145278990124,-0.07682740107231509,983,2016-09-30,60,0.266497461928934
0.00669048864894367,0.006674282555314163,0.009188764609483965,0.0036251309032472516,0.013843512985072097,0.007153024336128427,0.05510613766568832,0.036172091974882,1010,2016-12-31,60,0.3391089108910891
0.029629745515866963,0.016666215625217442,0.023649952103060323,0.02276528571058413,0.019362820828915675,-0.010266924686951288,0.028102057815361924,-0.027712594900371708,1012,2017-03-31,60,0.28817733990147787
0.09926976318865789,0.11550093769085149,0.10534085461755496,0.12643213026704966,0.1149817291338742,0.015711965945216302,-0.013080811584678928,-0.010434303270847206,1042,2017-06-30,60,0.27751196172248804
0.0572837272408743,0.02439041818607881,-0.006236695425058842,0.0015248830601446042,0.0071769064263925856,-0.050106820814481715,-0.07813134336106661,-0.09678365285040938,1064,2017-09-30,60,0.2605633802816901
0.08891560861219364,0.0706945689682576,0.06400518111492791,0.06943207005735422,0.07375794254431504,-0.015157666067878592,0.1880651686748093,-0.004310786469119369,1085,2017-12-31,60,0.26728110599078336
0.07204558741174949,0.07337775434019989,0.06136778638068511,0.0743003050184993,0.06605954581891207,-0.0059860415928374155,-0.007524941210753096,0.038471491128420854,1120,2018-03-31,60,0.2879464285714286
-0.1247386701379973,-0.09450320689419606,-0.10672473873516361,-0.07711351043575625,-0.0793646273773056,0.04537404276069171,0.060543527155019525,0.08867547079682425,1148,2018-06-30,60,0.29565217391304344
0.09428035921558309,0.07340965604674586,0.07230741630158825,0.05437518734841355,0.05671330722078701,-0.037567051994796076,-0.012201200595325652,-0.09697826727470793,1166,2018-09-30,60,0.31049250535331907
-0.06814627703581842,-0.06367078032879375,-0.04037400334967121,-0.025556495422185202,-0.028849874994884266,0.03929640204093415,0.06782186222516093,0.1067327835892621,1189,2018-12-31,60,0.28361344537815125
0.007716458158140372,0.013660036754329804,0.029823277286387652,0.037147915027172344,0.021370864076590522,0.01365440591845015,0.08726897792548723,0.06129359381393611,1195,2019-03-31,60,0.2698744769874477
0.0822470840990911,0.10869894444593706,0.08907557822508036,0.08767820988586521,0.08097979130962486,-0.0012672927894662317,-0.026978628289102594,-0.04295329060202653,1233,2019-06-30,60,0.31983805668016196
-0.028697221889132023,-0.07246573519393336,-0.08828884468769836,-0.08309184186205973,-0.05930455646836528,-0.030607334579233255,0.007216704677354864,0.0039693853261151815,1264,2019-09-30,60,0.2964426877470355
0.10875650782058136,0.11443611583482428,0.09663959395421731,0.07148168264786486,0.05712626317707741,-0.05163024464350394,0.07706713141932586,-0.07415186992209666,1273,2019-12-31,60,0.3019607843137255
0.2505531392077509,0.20407163685722302,0.13367854994914408,0.11205640853565478,0.08317382942897583,-0.16737930977877508,-0.34055530351473506,-0.26934164570391184,1264,2020-03-31,60,0.3596837944664032
0.2035196837805176,0.2003356648839108,0.15998373745688876,0.13476530319888658,0.12463423603236157,-0.07888544774815603,0.045751102122127435,-0.13954234486294256,1330,2020-06-30,60,0.368421052631579
0.2819695026208511,0.2739009724434995,0.1778605960387931,0.15275983579845342,0.1303300061758746,-0.15163949644497648,-0.19360743566219893,-0.22810454737847685,1388,2020-09-30,60,0.3093525179856115
-0.02780809994759137,-0.0011538580793188876,0.05273984078856696,0.0704147417500154,0.032400732252169,0.06020883219976037,0.3090415709604276,0.11080615737594533,1499,2020-12-31,60,0.3783333333333333
-0.012178730638923914,0.021678843260765652,0.01382799542557429,0.0328639619329421,0.020437870197251885,0.0326166008361758,0.3242995955239466,0.07004741358122482,1541,2021-03-31,60,0.3290113452188006
-0.044974144358778036,-0.023025729414988965,-0.03433295629866568,-0.009417192004756528,-0.047332784670107805,-0.0023586403113297696,0.2272556953414796,0.02459483842769343,1621,2021-06-30,60,0.26656394453004617
-0.21257352546662267,-0.11711288754220804,-0.09998716486971489,-0.07587707936178593,-0.12561328961596918,0.08696023585065349,0.47319530444735103,0.11784921864929516,1685,2021-09-30,60,0.32789317507418403
-0.07955082200543034,-0.061388786304092904,-0.06509778951669476,-0.03786134415579255,-0.09912955941357543,-0.019578737408145086,0.13377147597321423,-0.0027962235392396816,1697,2021-12-31,60,0.32352941176470584
0.007596686076217332,-0.009873315790818536,-0.004259389493550446,0.019755337190803603,0.02704912271427299,0.019452436638055657,-0.04094165736818394,0.04743198981783825,1656,2022-03-31,60,0.28054298642533937
-0.07348214030654768,-0.009809755870043537,-0.024903850408502435,0.005961502286435347,-0.0170925655724739,0.05638957473407378,0.5486605042914826,0.08079687214158052,1664,2022-06-30,60,0.25975975975975973
0.04177009226228117,0.0779847551707664,0.0656378435491292,0.03917860324878844,0.04776954411593341,0.005999451853652242,-0.014185043669961487,-0.05241862841582264,1633,2022-09-30,60,0.25076452599388377
-0.0785066911445,-0.04873598554335192,-0.05240967557921325,-0.03688285523604718,-0.020410970440818473,0.058095720703681526,0.1877017119668861,0.10710210882712123,1736,2022-12-31,60,0.3784172661870504
0.05449175976353737,0.08607529359930022,0.08012128316417597,0.06484981900023577,0.0681547865788611,0.013663026815323734,0.1990918719014484,-0.024831540836850848,1731,2023-03-31,60,0.28715728715728717
-0.043901311346323524,-0.03431338600269346,-0.02659337802111923,-0.017188321115047447,-0.04597986959917196,-0.002078558252848438,0.8393085550329686,-0.006906195062145086,1751,2023-06-30,60,0.25962910128388017
0.14362310714805962,0.13486417868400502,0.11610263196244476,0.12954652993764307,0.13504453772810868,-0.008578569419950943,0.4131749843111475,0.016913678458867605,1705,2023-09-30,60,0.24193548387096775
0.005274727235599073,-0.01099276628546934,0.008119960798565834,0.008109851485062228,-0.015620992888701715,-0.020895720124300788,-0.03765920636131258,-0.036281885016357304,1763,2023-12-31,60,0.2662889518413598
0.00013625370906293158,0.024772897890400422,0.0650203371071256,0.07738403370644295,0.08164584695186232,0.08150959324279938,0.09222513560897128,0.1320212580504345,1769,2024-03-31,60,0.2274011299435028
0.13127647874676507,0.11411324452461451,0.0880964325005129,0.075874722816307,0.07130718859947419,-0.05996929014729088,-0.09631718969498264,-0.06383785760052985,1784,2024-06-30,60,0.2591036414565826
-0.09076207236172074,-0.06807814743817739,-0.08034300706078658,-0.06593518285431287,-0.09765800829395882,-0.006895935932238084,0.021102688891324047,-0.007024755577880841,1811,2024-09-30,60,0.2827586206896552
0.013646082503229387,0.013895735480916277,-0.014447770615811322,-0.009684546888146664,-0.02281251468266212,-0.036458597185891506,-0.06137057403813384,-0.04089417329166237,1787,2024-12-31,60,0.2849162011173184
0.14955455931885622,0.14613075199932696,0.12498048705532562,0.10394614928190757,0.11701636463100754,-0.03253819468784869,-0.0487102348325343,-0.07302340106460198,1765,2025-03-31,60,0.2648725212464589
0.021535774337481887,0.03384546662746784,0.020349825958020065,0.020685118527003835,0.07917195235035825,0.05763617801287636,-0.0023015194296397423,0.017851721559200173,1854,2025-06-30,60,0.3045822102425876
