ew_q1,ew_q2,ew_q3,ew_q4,ew_q5,ew_spread,vw_spread,ic,n,period,lag,turnover_1s
-0.025064132876668404,-0.04101400186709799,-0.024681591129665156,-0.0005266977609532097,-0.01667881179297087,0.008385321083697533,-0.06595436674690704,0.05377817043229457,901,2015-03-31,45,
-0.05465201542280302,-0.05383731640058132,-0.05333481128038796,-0.05331011094751682,-0.0530979614401483,0.0015540539826547212,-0.011943871936225106,0.015915325473262392,913,2015-06-30,45,0.7377049180327868
-0.10323382783778826,-0.11178964628705863,-0.13275698689715137,-0.12187564339989286,-0.15268973735698363,-0.049455909519195373,0.03794245728592477,-0.07360948757426679,917,2015-09-30,45,0.7282608695652174
0.1455307787279081,0.13754090086905885,0.1425549497024162,0.14097392579151596,0.13900994355604188,-0.006520835171866218,-0.012621440135399481,-0.007893943053622818,904,2015-12-31,45,0.47237569060773477
0.12189124351448814,0.09718836412504007,0.11235672077151963,0.1334481734682771,0.09860687726044055,-0.02328436625404759,0.05052402096317819,-0.006005238938428463,934,2016-03-31,45,0.4812834224598931
0.028395938511486484,0.03334384546192501,0.04232413619452778,0.06804951749207097,0.04947453563864508,0.021078597127158597,0.02612504370429674,0.05962481983996652,966,2016-06-30,45,0.47545219638242897
0.08748699877703565,0.07154860088509532,0.08799519737468704,0.07220125914527376,0.09116120114744193,0.0036742023704062765,-0.024534087846983174,0.007316623420764895,983,2016-09-30,45,0.5634517766497462
0.039163032407102866,0.02786197732344745,0.04419363750120906,0.03403147555907539,0.012237368583506412,-0.026925663823596454,0.05697666392083164,-0.0584910664647155,1020,2016-12-31,45,0.7622549019607843
0.013986141328630733,0.024911218760079047,0.004191728630831463,0.04153629864349682,0.00911460756353958,-0.004871533765091153,0.036291241137572636,0.01358347096216834,1022,2017-03-31,45,0.7439024390243902
0.07379473757956657,0.056303952840368245,0.07201858360922606,0.06344739709851381,0.08045756757876238,0.0066628299991958045,-0.041227933584174245,0.01763038174985165,1045,2017-06-30,45,0.7822966507177034
0.04959441682887977,0.04771943537694309,0.053301186571042526,0.07152139754058513,0.08784404122149457,0.0382496243926148,0.07691968549129444,0.05467267757698669,1073,2017-09-30,45,0.6767441860465117
0.03308547995937245,0.042921691052663385,0.06441620554305424,0.045109862963687804,0.04579882717996235,0.0127133472205899,0.12013593628549366,0.020511440560381435,1091,2017-12-31,45,0.8649885583524027
0.06285834484019383,0.06678691740732644,0.050671098808233506,0.06949286200885925,0.03962049090892475,-0.02323785393126908,-0.038113865637995806,-0.03475748229813318,1129,2018-03-31,45,0.8761061946902655
-0.07121611831200508,-0.09837481189348923,-0.08819187943667185,-0.09022479103594674,-0.07272121185280203,-0.001505093540796948,-0.03200836152908065,-0.011155608807907235,1153,2018-06-30,45,0.6666666666666667
0.034467340538414076,0.06613164512481703,0.05511144048480124,0.05177864112926154,0.07316768364741574,0.03870034310900167,0.0029278043865608,0.05251541465569834,1174,2018-09-30,45,0.6297872340425532
0.010251171015609793,0.0463323234972259,0.022706922247779163,0.01896012686692944,0.03399039451621424,0.023739223500604444,0.01619471478521277,0.027088440287791365,1185,2018-12-31,45,0.7236286919831223
-0.032538936793762414,-0.05858762262053911,-0.06232309693242191,-0.03702015669769136,-0.01910948892778199,0.013429447865980423,-0.0007638724366026226,0.017247344265291367,1213,2019-03-31,45,0.7860082304526749
0.11436946198526254,0.09905898087205815,0.08274943301297837,0.08981440944890784,0.06681176344408483,-0.04755769854117771,-0.034742377796519994,-0.1000806494096399,1240,2019-06-30,45,0.7903225806451613
0.08136542941559155,0.0651430426222041,0.07393431238630345,0.09595592333378655,0.09448878495320885,0.013123355537617301,0.002870205225918618,0.011872281821541215,1269,2019-09-30,45,0.6948818897637795
-0.17974502698992686,-0.17258132029277692,-0.14414667244030824,-0.12251255847183931,-0.09595786357261082,0.08378716341731604,0.053515704537959854,0.10233037740765717,1295,2019-12-31,45,0.8378378378378378
0.2615904628447731,0.25038292451687605,0.2477910525465448,0.2521881853367644,0.2271358695941675,-0.0344545932506056,0.16756378593640706,-0.04807000886851486,1253,2020-03-31,45,0.8466135458167331
0.10633074024769518,0.08702743675036857,0.105506891811641,0.13618588978705792,0.10915987064394106,0.0028291303962458825,0.17163512289106794,0.007263106431225953,1339,2020-06-30,45,0.7388059701492538
0.21266159721496963,0.21333732789974652,0.29106436836115174,0.3255063654778766,0.3093615329738131,0.09669993575884345,0.5312045699716751,0.11501778114238762,1375,2020-09-30,45,0.7909090909090909
0.07865550132748335,0.07043073974728485,0.027824313883521336,-0.09235135660186418,-0.1612028316592101,-0.23985833298669346,-1.0862060041258317,-0.2527517257898436,1511,2020-12-31,45,0.5454545454545454
0.06474333145951999,0.016192126667643757,0.017900541921899583,0.01939187192933512,0.013391831897967561,-0.05135149956155243,-0.21893511973195634,-0.09870379737344957,1542,2021-03-31,45,0.4563106796116505
0.042051047067139136,0.07227287670817485,0.07757600206925522,0.08512050282517465,0.06185107178936684,0.019800024722227708,0.10371372053819683,0.026944752867844597,1621,2021-06-30,45,0.4468412942989214
-0.09227054181311899,-0.13493608100459567,-0.15945561603582167,-0.24431742549048407,-0.31464297616744247,-0.22237243435432347,-0.6984504371655104,-0.28552116678322165,1713,2021-09-30,45,0.4300291545189504
-0.12169378568378816,-0.129616930455697,-0.13560499032696793,-0.12445286048720583,-0.14574843822019146,-0.024054652536403293,-0.030386827383265536,-0.02729329338903812,1703,2021-12-31,45,0.7008797653958945
0.12925565292458474,0.10098300925125367,0.14723430416221328,0.1606570142503194,0.12267446227161526,-0.006581190652969485,-0.3638911363026158,0.025080468233374884,1661,2022-03-31,45,0.7203007518796993
-0.08347456827778789,-0.04759819081523224,-0.05149497510158802,-0.05307856412990627,-0.150027164790499,-0.0665525965127111,-0.28627996368342395,-0.056766510322844944,1697,2022-06-30,45,0.388235294117647
0.08105792306961215,0.0954393117301177,0.07942805265076698,0.04800172727222487,0.04207465287057337,-0.038983270199038786,-1.0237413888774123,-0.07468255233486326,1665,2022-09-30,45,0.5660660660660661
-0.0548709248638999,-0.07321003971481999,-0.08121810087843188,-0.08245370586279266,-0.09702827912831462,-0.04215735426441472,-0.5792111646080613,-0.06833775853164452,1763,2022-12-31,45,0.6529745042492918
0.07750313457528558,0.07436043332073301,0.08999423391248458,0.09479741806437404,0.08392688634990247,0.00642375177461689,-0.041486185057766696,0.013246329201215785,1741,2023-03-31,45,0.6341463414634146
-0.05303090346604041,-0.06699859317731936,-0.06883139335192251,-0.07140932228706316,-0.06945452846917968,-0.01642362500313927,-0.047483651063431206,0.006895171836162742,1772,2023-06-30,45,0.6366197183098592
0.13317732731860266,0.10892742355001338,0.11415756740848441,0.11436881060248018,0.15689262988906885,0.023715302570466196,0.3018657185661918,-0.013441859312008921,1705,2023-09-30,45,0.6612903225806452
0.041441414750555884,0.042206565105053724,0.03998813258043015,0.05501534069257831,0.07399972992290574,0.032558315172349854,0.006936529312331748,0.036095532858939676,1765,2023-12-31,45,0.7662889518413598
-0.038022311143913155,-0.035511475138169116,-0.02497252815392443,-0.02071969120480271,-0.01967251959059933,0.018349791553313826,-0.006672273215434305,0.0475329878794081,1789,2024-03-31,45,0.6689944134078212
0.0949792853976188,0.09394535385573913,0.09891509560015509,0.11512125869576914,0.11376392324678775,0.01878463784916895,0.046208720516590994,0.025141392108090473,1773,2024-06-30,45,0.671830985915493
0.03225896826213921,0.002989065264032504,0.007562240541412668,-0.003505995289026342,0.003062002495209415,-0.029196965766929796,0.09985642664644565,-0.025285803549306356,1829,2024-09-30,45,0.7062841530054644
-0.048234358820828126,-0.04077199896470573,-0.05241652824963254,-0.0754073844473347,-0.02793296379675187,0.020301395024076255,-0.006288565681449261,0.019695557649526504,1838,2024-12-31,45,0.7078804347826086
0.0780363238016682,0.10129405589503787,0.10529998063855334,0.10662034862892654,0.08973093090873502,0.011694607107066823,0.0029761248302158927,-0.01656938125978229,1789,2025-03-31,45,0.6983240223463687
