period,wq0.80_gr1.10_n3,wq0.80_gr1.10_n5,wq0.80_gr1.10_n10,wq0.80_gr1.25_n3,wq0.80_gr1.25_n5,wq0.80_gr1.25_n10,wq0.80_gr1.50_n3,wq0.80_gr1.50_n5,wq0.80_gr1.50_n10,wq0.85_gr1.10_n3,wq0.85_gr1.10_n5,wq0.85_gr1.10_n10,wq0.85_gr1.25_n3,wq0.85_gr1.25_n5,wq0.85_gr1.25_n10,wq0.85_gr1.50_n3,wq0.85_gr1.50_n5,wq0.85_gr1.50_n10,wq0.90_gr1.10_n3,wq0.90_gr1.10_n5,wq0.90_gr1.10_n10,wq0.90_gr1.25_n3,wq0.90_gr1.25_n5,wq0.90_gr1.25_n10,wq0.90_gr1.50_n3,wq0.90_gr1.50_n5,wq0.90_gr1.50_n10,wq0.95_gr1.10_n3,wq0.95_gr1.10_n5,wq0.95_gr1.10_n10,wq0.95_gr1.25_n3,wq0.95_gr1.25_n5,wq0.95_gr1.25_n10,wq0.95_gr1.50_n3,wq0.95_gr1.50_n5,wq0.95_gr1.50_n10
2016-03-31,-0.04697286863105253,-0.044101664840401456,-0.04934083213002198,-0.046592410058635084,-0.040727857723248134,-0.048744233198109416,-0.04246064065657941,-0.04264083538070551,-0.05046412380910763,-0.05556476701230377,-0.04730566497428891,-0.05167589537902381,-0.0550911433601447,-0.04882756563161343,-0.04344286366853653,-0.06526890547718651,-0.05959566562544964,-0.04469870083729709,-0.06623648986709181,-0.059786620850095964,-0.044276034672865866,-0.04294343874052298,-0.03935730708065047,-0.03837037553920106,-0.05244739654147737,-0.0479445679482732,-0.0423245131902,-0.043313579861683535,-0.043260749205386154,-0.04131557210779388,-0.0248861494881482,-0.01958231807490282,-0.023014939431300466,-0.009342164452992838,-0.007355078797081804,-0.012411508312045613
2016-06-30,-0.030069844354697582,-0.028502804350569934,-0.030840967771787582,-0.02998256510965623,-0.026292604171576826,-0.02472872398213833,-0.025345725363214083,-0.024161493499508052,-0.030272106564339946,-0.031222530194654055,-0.027425431187379674,-0.024273013743358062,-0.030643611389415917,-0.026418628186679317,-0.03914080106766362,-0.017125673285856735,-0.015534397269412373,-0.025396676101634985,-0.033938230695258975,-0.03316169919954885,-0.03700880570103061,-0.030182036694943,-0.030130798925392138,-0.036897804396207635,-0.029956490310911237,-0.029134324975894313,-0.026441149054570783,-0.007979423302503154,-0.006784426585029334,-0.008513538096400194,0.004581375414542385,0.005060055912598331,-0.005100817399666609,0.0024150387692760365,0.0025102507098216514,-0.006574655195453347
2016-09-30,0.04513459611488653,0.03895666592676783,0.03929793903162512,0.046651367412282665,0.040081325414442884,0.04599558120332445,0.05319384307294531,0.04758371155602785,0.05126155893890639,0.03983548442836121,0.032919457713143294,0.0379473022651102,0.047836190168088974,0.040925579808686524,0.052497185171113896,0.052259706310464456,0.04611091513802774,0.059134173756191455,0.04216716164132836,0.03638091307501608,0.04214905586861825,0.03987431547862623,0.03263827471640923,0.041638419755637035,0.04748243279744978,0.04168413885960004,0.04448753318306731,0.016192563499642973,0.016289806461430634,0.024893759585922784,0.007134012605976861,0.0053471317338621566,0.012521536660191568,0.012101870734946202,0.01018261066344732,0.01928273318846442
2016-12-31,-0.001967132952407493,-0.001218603419408694,-0.0030225850187302963,0.00533154319464689,0.005614660810983756,0.004132349780962892,0.004000986484807997,0.0022071273309778386,0.007220107878024143,-0.010908999118391573,-0.015017989408573133,-0.007233176646269011,-0.0035735974880474614,-0.00705133885208159,-0.00363210130247784,-0.0014851095327468034,-0.005042583343410123,0.0029904924221620943,-0.014831057879973884,-0.016527238475474545,-0.009780844325872232,-0.008478773931688704,-0.010434621337667493,-0.005424224159473124,-0.0039795807514778694,-0.010184054107604937,-0.0003168913605933049,0.00047457237817808556,0.0007717282259389474,0.002920940212596944,0.001512450103297848,-0.0016994319405697865,-0.0031451890263564583,0.004290211244250809,0.002803176501509852,0.0011990124993823612
2017-03-31,0.008227733699003505,0.009068183377156851,0.005731829447397861,0.005981632522727015,0.005194261601239626,0.0067056550917190365,0.012518969678213929,0.009069318194322305,0.005906308058325892,0.007943589087786102,0.0049568889194645145,0.007558016922362687,0.010148691641312796,0.00851926952806514,0.013514441240385531,0.005429470561515808,0.009521458015790584,0.0062780828979292665,0.016562105989251515,0.015402677503237604,0.018062862925544806,0.016562237666106303,0.01483380493628371,0.01711907688185715,0.012809381135221128,0.010183779871859526,0.011146655466551407,0.015083570154587611,0.015011633140701041,0.01789613767504227,0.014769486186377941,0.013970518811033523,0.015871420792980172,0.019192737645345792,0.02223309180381588,0.02066873104050964
2017-06-30,0.003222437774912143,0.0101432713138922,0.027271255410529785,0.015550473562317146,0.012865676699774925,0.034270028557355114,0.013678033716540167,0.021119485854835196,0.030383409524639235,0.0018918280773651264,0.007000685272407853,0.021615021703908943,0.005941209609795606,0.009057548963699008,0.022391308386982486,0.00845010530991809,0.011049975920531988,0.027946312955537497,0.0034058569426422824,0.012996855408852079,0.02162899748797195,0.0018384757115450928,0.00641708672558447,0.025981176926053118,0.013737335913768745,0.01768032266054058,0.032294730053178206,0.005295767732182002,0.0029830052862516443,0.016787803749856722,0.0006250909588862708,-0.0019232363485306297,0.012576029486624798,0.018365778528160313,0.014850503975373262,0.023728965913581465
2017-09-30,0.004416690716358515,-0.0021189833079497677,-0.010835654188131115,0.009533333312848988,0.002459354863739757,-0.004262246010135702,0.012808109743433833,0.004363713103340883,-0.008377770285971795,-0.010781276488908906,-0.011458283274518644,-0.02035359816259434,-0.002721661257142141,-0.007623493523834957,-0.01518098038207348,-0.008278980122141053,-0.013838900420561531,-0.016861126812496866,-0.025726872280620566,-0.02408991140084968,-0.03109987532713422,-0.02202614174523966,-0.01851734149378842,-0.03054316341334646,-0.015006593929877035,-0.01578843788413299,-0.018291195179164346,-0.01867838412940339,-0.019748883592867757,-0.017101890974476515,-0.004063173024996064,-0.0056101971606437664,-0.008059778434112673,0.006508295900718608,0.0009485597766155512,-0.0004588281364913266
2017-12-31,-0.0493946208340552,-0.05085842484891299,-0.04076175938548896,-0.04788097883885558,-0.049737228900202025,-0.03991710019846811,-0.03893261821076756,-0.038826476093628236,-0.02267454372754856,-0.05447604810054476,-0.05408209826502449,-0.05041505857964749,-0.05028481388295646,-0.05409919137437704,-0.03210196173562661,-0.03368827789681316,-0.03325589727329187,-0.03301093751535911,-0.055119201510039115,-0.05732051781526851,-0.047351219518300645,-0.041736770818129945,-0.04268298504203925,-0.03011029858136164,-0.037684204207039614,-0.04243590136131009,-0.03438783636307602,-0.032065300943015455,-0.03285330394082975,-0.02786559866354167,-0.026815738353771115,-0.028188625509270634,-0.023380584007122618,-0.025869501397923177,-0.028798456685197888,-0.021349283499455474
2018-03-31,0.024100103980450115,0.02396734441336927,0.0040501707125324485,0.017539935764688104,0.018941019675223214,0.0030459842005247303,0.023889689429336752,0.029321823569821062,0.010731235991839227,0.0221227080267674,0.029428640357244476,0.010685579412758966,0.030935252497249578,0.03259406845618885,0.010948735189454384,0.03865360637738413,0.03544301804118917,0.011706648379603425,0.03297436309881798,0.029312707508601175,0.01701710333921009,0.026066933393882302,0.025706705333986668,0.0007493759728357252,0.017898220014433135,0.017980016974419345,-0.0009034874475453356,0.012244910895846776,0.01260647594698492,-0.024948654340040663,0.013924678249120165,0.009111153275296519,-0.015875550457252835,0.02445391701905355,0.019537804575791025,-0.0011060860111574491
2018-06-30,0.03990792245961079,0.03639297580526048,0.024776771020138505,0.04027474072455305,0.04242294714569613,0.022152067578031454,0.042047685046269136,0.03963903150235631,0.008710583458954757,0.03812626578800314,0.034968131090337064,0.010360142927363078,0.03430411073781777,0.028793581164895853,0.01574538867242993,0.04082777683809591,0.03614548583184875,0.018771984448191628,0.04482647403271996,0.042077054309093136,0.02340626664231088,0.035855289295557,0.030523560269909586,0.007320327776487709,0.02793412805487061,0.024992532651554815,0.005674949225690021,0.034332021237698254,0.03106397829035988,0.00410631644760498,0.032208610961785455,0.025912676093466862,0.0057907195440408815,0.034452018442879845,0.0323346631855968,0.011900373611975476
2018-09-30,0.005126649631485777,0.0048950409445131585,-0.002047417602692024,0.007114655675541655,0.00635501433815807,0.00438564783016681,0.00497937371340719,0.005231196927303464,0.0003458023443641822,-0.0017987964518436234,-0.0015289081306232508,-0.0055223272745351035,0.014972282514446988,0.013300508574677732,0.008223614460589404,0.006341767496813415,0.003965403156733681,-0.0027071015111064453,0.009217779458406204,0.007000502443833087,0.005628115588165276,0.018208972534868605,0.01548217297339776,0.012060996149310534,0.024566024920875174,0.022480660547079583,0.016502215970002905,0.011224667519925562,0.009136987696112507,0.005469684802300145,0.014480831180144454,0.010608636977603232,0.010432180718459937,0.011911385532873943,0.01304815381570476,0.006117756907957475
2018-12-31,-0.0027120084703192195,0.0008466043060182324,0.0014259529958861109,0.003748333374796735,0.009563403009179211,0.00898977182907991,-0.0005426792777768821,0.00045134506248500905,0.0014236125856144435,0.0009430777132682193,0.0019118784993322618,0.011130973838525238,0.009153272589851307,0.008918019133964943,0.01393968530259062,0.013420967984209609,0.010669913847425824,0.01566011684954798,0.020119337214729884,0.020991442117027893,0.02287778211957362,0.02918668126052562,0.029800468281351692,0.028345211350305936,0.033898373901552155,0.03749913791544704,0.03012707885850293,0.02344248344084842,0.022755952595844856,0.019158624556024854,0.030493587740962655,0.026950782257486025,0.026298659665266018,0.0333446635559675,0.0344051989738835,0.030031002200794604
2019-03-31,0.06516718471664143,0.06424570930844,0.04847285095066965,0.0507689080240923,0.04752782852104125,0.030755982338948013,0.04439728021002774,0.04527202660109593,0.03065345949750159,0.06462641894353251,0.06407363923677988,0.05120813005661829,0.04725988493385754,0.04148666637339972,0.03155230126777429,0.04417021076388655,0.041456234361349965,0.030255819310232936,0.06061721054671482,0.06160223065023459,0.04527052932399819,0.04164697835407097,0.04034650664763249,0.03321846450960121,0.03904832166471664,0.037914544053208536,0.03635183097593086,0.041333049594024604,0.043015078855806264,0.04915187573194456,0.032109412813152174,0.033526816631919795,0.030861730816810824,0.024345683539801925,0.02334177630609022,0.023908286271134373
2019-06-30,0.0034730356520472766,0.0021473547035776863,-0.008121347112570967,-0.003331434076163431,-0.0013716702891150706,-0.014317313446830182,-0.017631409536689763,-0.015340899424133067,-0.022259163676497537,-0.009889603364639468,-0.011068249899926622,-0.021409773953529235,-0.015710756293024958,-0.017362144115556213,-0.02898289128247014,-0.023813513959368995,-0.026197505995644507,-0.031755007700808024,-0.023259300955863843,-0.024903431693012165,-0.021166205556756634,-0.02832896877573969,-0.026889059971190274,-0.0343665326636205,-0.02559581083166064,-0.020214359145086236,-0.024365919810246245,-0.011470546911883692,-0.014590605343601001,-0.02408505954536283,-0.009715044678821144,-0.011260233030427655,-0.025160979093703656,-0.004793933230039779,-0.005274139196825095,-0.017533883159685085
2019-09-30,-0.011491184864587015,-0.008729570281961446,0.00848015146712286,0.0065431555910292205,0.0016606842103673025,0.011207140554530093,0.0026117018450036444,0.005347149631615991,0.010054378903273764,-0.004580734341165779,0.003079935327164232,0.000644892747645065,0.0064267577613876525,0.012837556928240415,0.012316829188501272,0.0012696804943149453,0.007069347322448488,0.014123729144037825,0.0036041760508369464,0.011744454329580253,0.015562418266426112,0.025543421592578303,0.030738253026886708,0.029039822929474046,0.025138219869021233,0.028278121511148557,0.030580348414132902,0.00400001292790611,0.008143685311080257,0.02218024112223535,0.004400174505910487,0.012677136922651128,0.02731299974670727,0.010875991927307774,0.01578916060843867,0.025589527671120937
2019-12-31,0.015196994055140495,0.02061107825860238,0.009417079958336086,0.021325727507813336,0.016843293594691625,0.019169090584813447,0.025106593061524893,0.03625776687603814,0.03126891312403267,0.0246854045634554,0.017960962385678056,0.005313012367017589,0.01377117452972075,0.0028831645111369597,-0.003277031799811869,0.00447557281567032,0.0010806565713123717,0.005196778748628145,0.022736938023060357,0.014660687343982987,0.011746630380459547,0.029988461145363673,0.025489673309728664,0.017775690024182556,0.03118118914468837,0.0163880101203802,0.01998674125887384,0.05279246586782471,0.052602733948332994,0.04495095021204949,0.06613902359217218,0.07280832918489741,0.07073432392236381,0.06080137140237486,0.06289988880018635,0.06509541396802244
2020-03-31,0.026623756928272346,-0.017495311244094536,-0.022614771236312947,0.036699992595822406,-0.003389074688401661,-0.009217947349250855,0.031485839386498404,-0.0003218398239387965,0.010408116524126487,0.01015444857871417,-0.026163042140124992,-0.03154314351387094,0.027865208643174544,0.0011060078180730182,-0.00881969758639145,0.0378182399392078,0.015048622219257235,0.0067650053627584805,0.031903017140315904,0.0024320416744286755,0.011962295584952598,0.058550439586396386,0.034907303461910344,0.026738235702996882,0.07129484366990763,0.04659341754659718,0.04318513977507921,0.009218637391590512,0.011342614871004797,-0.002222700749128226,0.023029824670426025,0.012625847303638416,0.00902354564485286,0.039832622369458226,0.002464497819821554,0.015405450862634673
2020-06-30,0.03740644737051682,0.035114777966887604,0.023011215853264017,0.04432983509102004,0.0415777543220031,0.02489088910961157,0.0351278262636988,0.030247787141640045,0.02325776193507398,0.033028112493280526,0.03201019986813865,0.02095950526945997,0.039375739891499284,0.035876555940911464,0.032901500898281075,0.03620131717907425,0.041399046347117066,0.032161229781956194,0.02169568873169471,0.020509911847170936,0.016218778684983184,0.019320405543022293,0.015921523187499412,0.016896536115657418,0.013648861994648556,0.01158306130106404,0.013642140939574401,-0.005350864408043193,-0.002534965617094931,-0.009096152853698275,-0.00938724670342865,-0.008381731234676434,-0.010450934485863789,-0.010646420401634701,-0.007375678537509589,-0.012736882732221927
2020-09-30,-0.16671658073054918,-0.1813285894538037,-0.20640005947370937,-0.12793411084874684,-0.14134933853506426,-0.18740352688419118,-0.09315657558698004,-0.11122100656129547,-0.14554761122651655,-0.1106949966583819,-0.1257546215959638,-0.17093368501690237,-0.0760419823054857,-0.07979937126116116,-0.13837585010122533,-0.06032447042151662,-0.07966315185970702,-0.12398582136153447,-0.05533473839686587,-0.06838240051587263,-0.11704416433501097,-0.032715476964658596,-0.04795618320635725,-0.0913096925708975,-0.017765050967315565,-0.03395954523236705,-0.08224808020470281,-0.03175253919568599,-0.05190832621255098,-0.08044985103179583,-0.014046460135386851,-0.03232247297769614,-0.04150400345815397,-0.00982816590733998,0.004093940253438788,-0.018375897203188024
2020-12-31,0.1973969633992767,0.19292549908964854,0.1781728504472998,0.16601669352038223,0.1664038917263373,0.16804227849572512,0.14443357260924627,0.1501142784072178,0.13728273848779846,0.1560042843101712,0.16310619568922363,0.15582811711333538,0.14101782297351712,0.14366045510277586,0.1394512818274785,0.11611809816383736,0.12303238305495423,0.1230359408181671,0.10852024011941544,0.11688422622355546,0.1104628617595374,0.1148865834893476,0.11872999816242918,0.1170602094984593,0.09579486154525807,0.09472803516070441,0.09809861613746743,0.07060734211034993,0.06944079477162468,0.048870269841786,0.05503573030950451,0.06096135525819653,0.04638790052944716,0.05104200935061795,0.059746803268413765,0.050793891292589016
2021-03-31,0.04797685143610234,0.04431713752244499,0.035929877419528244,0.047012480865408934,0.04560443357340551,0.028086051808789182,0.0427622780953075,0.0444332085650881,0.028861761015125692,0.038855227111515706,0.03897336506904448,0.029827090717846484,0.040566190228742235,0.04276480262328325,0.025955877381724758,0.038226357847786316,0.03847760421077159,0.0275132236491188,0.03546108606402213,0.03728474092481826,0.018170116782051476,0.03088227641989483,0.030479527094499782,0.01152694354483626,0.025935850759658846,0.024130288918609306,0.012413281905602992,0.021700162526843807,0.02387748344475475,0.017515357002773943,0.016259020937477584,0.016348308593722858,0.006944719093722112,0.016185372615817643,0.01440383528247622,0.0036105233575024487
2021-06-30,-0.0011261221176343122,-0.005500867016245095,-0.002446243947191687,0.01698569063181013,0.006711117023878596,0.006209000586199394,0.010225936803216179,6.793136534453958e-05,0.0011940903397978375,0.0204126547465317,0.00970052647048348,0.0076213168260233916,0.007936388026023367,-0.0018307773198257549,0.002410217366203185,0.002612189599555309,-0.012170558401014005,-0.010997378212680223,0.013260282476776492,0.0025847606534352002,0.012137570088195049,-0.005391994263346467,-0.01362055989120517,-0.0068140614338759314,0.0008308745095634146,-0.0061233938778213065,-3.597422113220394e-05,0.0011926568644306107,0.0031875099483102687,0.013942827396610541,0.004103797312420249,0.00787314770614618,0.009018792775319057,0.008258642657487741,0.008990622541941794,0.012130969526472066
2021-09-30,0.20593462245906125,0.208572040234992,0.2005849647825714,0.17992353497785912,0.1802950396691081,0.16944796217754252,0.15621014459812332,0.15994120191640054,0.13874318587426693,0.1773764973672408,0.18235424318841317,0.16704890578750617,0.16118689220553772,0.16622217353035654,0.1654436271035788,0.1492953431649004,0.15165883351359427,0.1261141512430402,0.1483462263911556,0.14813108606202208,0.12498827562489123,0.12700314027608517,0.12421726500126246,0.10593822853361581,0.09425929817694853,0.09973539037152927,0.08403178682638705,0.09217024885430372,0.0953138349429015,0.07526203131494023,0.06615600006008973,0.06474740083581154,0.05532318399962434,0.03126584973605995,0.03138742888451801,0.018986287518197142
2021-12-31,0.1325048581113977,0.13576135714115894,0.14555598313884038,0.11926325508844175,0.12256859499782562,0.12004117017600609,0.12018534364875234,0.12730478327411926,0.11699094369724777,0.1072474033566056,0.10709612793250639,0.11574971762699185,0.10570712146744266,0.11132521227275301,0.1079943228764688,0.09274608695586734,0.09813005692401469,0.09533827990729724,0.07026282189556189,0.07232991574547758,0.07188107244457062,0.06628963154405156,0.06883725194954597,0.06418470924463669,0.06251594829796564,0.06235780907540002,0.06104832352578189,0.03511011500890396,0.0363460947962318,0.03152058487868939,0.040059277769139284,0.04074313250510367,0.042089370210329505,0.03709095286153896,0.03591454132429059,0.03816576093409256
2022-03-31,-0.09753902609288137,-0.0983320703965444,-0.09359449049075191,-0.07581917070645662,-0.08460796973551041,-0.07734485069480228,-0.06366683195070283,-0.0681295709455234,-0.05924282341671565,-0.08775764281361664,-0.09233657976401838,-0.07767048094743752,-0.06615386417857222,-0.06390114191992678,-0.059784765800477965,-0.031302269051754775,-0.03951126883235391,-0.03708335072596146,-0.0472234640455743,-0.05615113070046138,-0.05897149305420915,-0.0434489033129009,-0.042215704931003475,-0.027737613477686066,-0.019294966235366584,-0.027200584215959736,-0.023579695081650615,-0.04856894257903438,-0.043585226199728974,-0.0319841739651479,-0.022378182832405696,-0.01864658356424438,-0.014079906034363626,-0.016383598650786632,-0.019252976038943867,-0.00806490216982765
2022-06-30,0.07945932279137563,0.08613744980234485,0.06666159037194794,0.06298197067665248,0.07030664816579521,0.06971677419003659,0.06319499760340443,0.07039108289261017,0.06263815854286409,0.05248967252106218,0.05828967862811335,0.048193553394550726,0.04427750006381678,0.05227851034795032,0.05410824330337659,0.03766282326437481,0.04046120135440265,0.03781972880480654,0.024204323243521245,0.021082048097228898,0.021039688277725357,0.021016915738607533,0.023191180930956803,0.006203400291274891,0.02578091359424306,0.02489427273410527,0.006622419667984852,0.017296052871935447,0.02392076344410833,0.01571598491032923,0.018407268548809294,0.023228200770573616,0.01624220597065936,0.02210269214579514,0.017435535866362983,0.013102909363448212
2022-09-30,0.04324252787890442,0.03970752473747993,0.07889565458090274,0.06503897053554614,0.06359199978376912,0.10134451666556936,0.07644646820947401,0.0692666640374387,0.10432498945453594,0.042798823792715046,0.04258860710200254,0.08508448372051775,0.05349926295217476,0.05242110813542459,0.08145652388081641,0.04362277044762772,0.04307229940530445,0.07500561372483966,0.057620387203252084,0.05395982683749641,0.09751992803811427,0.049124573802098996,0.044166762233156465,0.08459250841154847,0.04456551576362418,0.04278510486828518,0.07568935821712373,0.020075056312714917,0.017077302644196768,0.032880462137813773,0.01814540446842411,0.018536863899986322,0.030089509440744774,0.021007326092954567,0.018091793687563487,0.03264907042539711
