period,variant,gd,car3,pl3,car5,pl5,car10,pl10
2020-06-30,V1FIX,2098,0.003092109923077239,-0.0023931441923701557,0.0032237224527776813,-0.00925071942995368,0.003446850784422151,-0.013362021938927804
2020-06-30,V1FIX,2098,0.01772226099526301,0.0035087965151979817,0.011484892435128524,0.0059320088925299665,0.00627144934771603,0.006868450478257781
2020-06-30,V1FIX,2098,-0.006559527423366135,0.020962795816378915,0.0006405427833675204,0.02115429276517904,-0.007611351451503717,0.040165854051414415
2020-06-30,D,2098,0.012975169037387041,0.01701964710526796,0.01097681930778539,0.013313217493715612,0.005268765929723263,0.0010836505838396683
2020-06-30,D,2098,0.014931991017410084,0.010780627290742395,0.014737878179045533,0.012838319149594846,0.02241214379309205,0.0117952185794167
2020-06-30,D,2098,-0.0004417315171851473,0.006524772600848705,0.0003294093770048153,0.009287216925093118,-0.0015519376731375268,-0.002945953000468743
2020-06-30,D,2098,-0.0036887108895352016,-0.002181718983335068,-0.0004932695286315569,-0.0016053668377107645,0.006942165845984083,-0.0084536465590628
2020-06-30,D,2098,-0.002317899485430841,0.007413899050102956,-0.0014414688094320615,-0.002855620247165658,-0.002593192207920675,0.0061396979291855665
2020-06-30,D,2098,0.01601988837363914,0.001223688313765801,0.011503696032097822,0.011294851825452035,-0.0016567183468650993,0.012796693098187345
2020-06-30,D,2098,0.0031532168724734745,0.006740094566442955,0.0017771094196832149,0.001160885381715715,0.019878094996399105,0.005090276770266511
2020-06-30,D,2098,0.01396895880976724,0.0006597105420577065,0.016304028297480195,-0.002008032852113323,0.017184852386413384,-0.0011845923701788497
2020-06-30,D,2098,0.027711559725404372,0.012569806683024426,0.03291667433196945,0.020282247059736375,0.031106866415816704,0.022856593226153653
2020-06-30,D,2098,0.002936665340933864,0.01701964710526796,-0.0006930196002392086,0.013313217493715612,-0.007440331630902947,0.0010836505838396683
2020-06-30,D,2098,0.0054815019607845905,-0.020089198161585074,0.0015192731454730269,0.004235606088141028,0.006627206193115076,-0.014476418896807114
2020-06-30,D,2098,0.01691508103139073,0.007201447592936577,0.009755355639437491,0.006558380607200787,0.017529164325107382,0.01062555665132998
2020-06-30,D,2098,0.011347032074429326,0.021402205903247352,0.006677388673135864,0.01919521563816512,0.009430822445710373,0.017294604683192903
2020-06-30,D,2098,-0.004502756463856733,-0.0008916419344230208,-0.0030321074121495207,-0.0046916367343972365,0.002963396778874322,-0.012451132045249036
2020-06-30,D,2098,0.027434661112391085,0.015900697724634105,0.027676309950529242,0.015612352718646704,0.03355893362770265,0.01810951047099013
2020-06-30,D,2098,0.0005690324478759501,0.0017124678835749585,-0.006395183016223827,0.003339179150732474,-0.007583620651949258,-0.0009626072001802267
2020-06-30,D,2098,0.011240910410070392,0.013018049054425333,0.004161047002355844,0.016910023334482285,0.01844321161465435,0.020391694945638954
2020-06-30,D,2098,0.003569211425373181,0.09663775020017869,0.005213667025465496,0.11898340798955405,0.0025550856709710803,0.1289551297154699
2020-06-30,D,2098,0.0017928868245033313,0.006803669615442631,-0.003836962841823477,0.007774477985384093,0.0032992329758054495,-0.00017628277615975297
2020-06-30,D,2098,-0.0005708927421487209,-0.010156182060398911,0.0018763065225221908,-0.00824665060020644,-0.003690453537031406,-0.011473114834015303
2020-06-30,D,2098,0.006701842579244066,0.0012629394468450128,0.0072206530029975124,-0.002929686408230664,0.0016158827636135243,5.9539561347449196e-05
2020-06-30,D,2098,0.002088048118045566,0.006615904392060568,0.007226941711402662,0.005634136605376028,0.012085756141233518,-0.009359926156644844
2020-06-30,D,2098,0.001907951118215817,0.005307802904185954,-0.0025070944506750624,0.01301189343464994,-0.005469222514060701,-0.0017975961343814628
2020-06-30,D,2098,-0.008791701339890986,0.020962795816378915,-0.009724007586050725,0.02115429276517904,-0.018224392068257645,0.040165854051414415
2020-06-30,D,2098,0.020382917063264838,0.001223688313765801,0.03032460513118056,0.011294851825452035,0.034925437703840066,0.012796693098187345
2020-06-30,D,2098,-0.0023791277062133855,0.0012629394468450128,-0.0009122128736700319,-0.002929686408230664,0.00331524589222863,5.9539561347449196e-05
2020-06-30,D,2098,0.005569435671585661,0.0058151438849952716,-0.0002865705654316115,0.0007959293682538171,-0.012030206065384332,0.0077150367789536045
2020-06-30,D,2098,0.001643397382817935,0.025674087347805623,-4.8359917454265935e-05,0.022687354978680553,-0.0027601402644423676,0.01653256833678559
2020-06-30,D,2098,0.02126437993716589,-0.006264607549165352,0.023399631877480336,-0.012805314096206421,0.010116040895214683,-0.005635180620069347
2020-06-30,D,2098,0.0037799054757308437,0.0010551566805326261,0.002951804497211441,0.002448751987748138,0.018393506785583647,-0.0005283395372123912
2020-06-30,D,2098,-0.0010759979012431643,0.005548437965847253,-0.011134600842390175,0.005384554948738657,-0.01043161919136723,-0.005850508676086203
2020-06-30,D,2098,0.007974223445146889,-0.039204788050337336,0.012389721315694147,-0.041506090259865784,0.007404511105777767,-0.08126551783554255
2020-06-30,D,2098,0.03443151709975509,-0.0013308593451579142,0.03627989483371054,-0.0008865684178932465,0.04077862101168318,0.0046038769884635565
2020-06-30,D,2098,0.02427638592862886,0.001387607839468813,0.025451006772645175,-0.001215198506827303,0.018024170823328228,-0.0018479390436675458
2020-06-30,D,2098,0.009612569216944571,0.019909538701560703,0.009118038710843551,0.020048818799433578,0.007188769001614087,0.01535801927020966
2020-06-30,D,2098,0.012055474870427473,0.0047548230156801595,0.02640929381989369,0.004991455503264408,0.03403191722874184,0.002182170843072634
2020-06-30,D,2098,0.021508398359424735,0.006803669615442631,0.014430782539285725,0.007774477985384093,0.007713542525220119,-0.00017628277615975297
2020-06-30,V1FIX,2103,-0.02499187295422347,0.007056680450662251,-0.01871202498494814,0.00535043642425726,0.004861006127692095,0.009380899157752188
2020-06-30,V1FIX,2103,-0.006103283544518928,-0.008537762123827647,-0.005612656151872753,-0.002977091524960529,-0.01215207194580476,-0.005693348865260961
2020-06-30,V1FIX,2103,-0.009343892888967963,-0.0030164535548011296,-0.008500384482206918,0.005882623677173409,-0.01428285134822283,-0.00034296135542665195
2020-06-30,V1FIX,2103,-0.008344178522695606,-0.005654763233827135,-0.01127826147431723,-0.017013407836818654,-0.00235875003297753,0.015085502458705997
2020-06-30,V1FIX,2103,-0.004902374268512144,-0.006901813598588902,0.004451097542339089,-0.005791502063424925,0.023269210049190046,-0.004344141636868565
2020-06-30,V1FIX,2103,-0.0037619684571667976,0.0020183420880066885,-0.002711780346988102,0.0005494491901813811,0.0086645104465014,0.022110736636176426
2020-06-30,V1FIX,2103,-0.010491321914630763,0.002097667898982275,-0.0061547866418949606,0.004227458765898662,0.032881596198759466,0.006073140567965357
2020-06-30,V1FIX,2103,-0.003942930657384253,-0.008665762159393964,-0.00039064383001689574,-0.0002406246789923683,0.0004224521486789756,-0.0019105955795958086
2020-06-30,V1FIX,2103,-0.0003554525833027788,-0.013147060147214885,9.477052534209162e-05,-0.013283590982265652,0.015407362827695758,-0.00865925134033158
2020-06-30,D,2103,-0.010687965274574865,-0.012973531412377904,-0.014156601847937397,-0.013583490545711186,-0.02242184427775746,-0.006592852891096383
2020-06-30,D,2103,-0.004818025314465441,-0.0011163123493794836,0.0009866585630908475,0.005196894786754747,0.025127160627979893,0.012680236502675418
2020-06-30,D,2103,-0.0037620909809940152,-0.0003554525833027788,-0.004301786350912701,9.477052534209162e-05,-0.015501202885554687,0.015407362827695758
2020-06-30,D,2103,0.00634118989000666,0.004082333472048361,0.0019405992287714613,0.011145059223378545,-0.004436382121093613,0.008519986824808052
2020-06-30,D,2103,-0.002710379369064131,0.0036706548535579584,-0.005699816142808395,0.015441702288372206,0.006639511663003622,0.017100952175444724
2020-06-30,D,2103,-0.007471884396888046,0.019166502942266718,-0.0026115604364089886,0.014499912760068978,-0.027699262982318888,-0.01223769499187426
2020-06-30,D,2103,-0.008665762159393964,0.0017388983932830504,-0.0002406246789923683,0.019119477638427272,-0.0019105955795958086,0.006026797017444052
2020-06-30,D,2103,-0.004276284563484345,0.0024914621048424124,-0.0015274651718492683,0.00024635458565533397,-0.009324674416369505,-0.0009936653604355416
2020-06-30,D,2103,-0.003510726452082819,-0.010321817990131293,-0.0033321126922185268,-0.008096005230169229,0.03145150063912955,-0.016411826450511036
2020-06-30,D,2103,-0.00630668790845233,0.006325639449998954,-0.007950760761543847,-0.0026585813544944157,0.0009807261429241598,-0.01527911317301991
2020-06-30,D,2103,-0.005465213465602537,-0.004661204951692327,-0.004683699569589095,-0.0032871627462831288,0.0008184674636883049,0.008776787813982279
2020-06-30,D,2103,0.0010943854614732591,0.0060921544691384015,0.0034816716111566682,0.007711028106442715,0.022700773132422896,0.002143908192099605
2020-06-30,D,2103,-0.008875255954186595,-0.011302242708193227,-0.006848279721352035,-0.010216800836471635,-0.00575317657249817,0.005099026031112458
2020-06-30,V1FIX,2108,0.017354713898153316,0.011269998323581054,0.01777177070921122,0.03581301752921014,0.002377528645702942,0.012708821364430698
2020-06-30,V1FIX,2108,0.004063160112412384,-0.007619379057434666,0.0031841629094626067,-0.008133424879062023,0.00037562143324557096,-0.011505984325714886
2020-06-30,V1FIX,2108,0.012536036976307549,0.022533837174358667,0.01619449159174962,0.07444237695283612,-0.007163708015462823,0.06407226203509778
2020-06-30,V1FIX,2108,0.00382089397752776,-0.011513116109048238,-0.006911063277884027,-0.004904097495385146,-0.02395571845213065,-0.00857861330374285
2020-06-30,V1FIX,2108,-0.00576880593517558,0.006258645444731198,-0.0005853615149183755,0.024140502064889047,0.0024522780306219737,0.02463944008635769
2020-06-30,V1FIX,2108,0.01071300624342904,-0.007591702544201018,0.015897473426374095,0.003301068107556482,-0.005940157147632993,-0.010934215616493109
2020-06-30,V1FIX,2108,0.0030581449688650173,-0.011513116109048238,0.0055021670332774,-0.004904097495385146,-0.00030082462730370295,-0.00857861330374285
2020-06-30,V1FIX,2108,0.00781451014292181,0.0070850995066630285,0.02698051677017969,0.009861900772188724,0.024039361441666397,-0.010126159094891304
2020-06-30,D,2108,0.010234069674875546,0.0002646198581689292,0.024407466701153492,-0.005933735166871286,0.04697457913060894,-0.015608767553976418
2020-06-30,D,2108,-0.004816598312952064,-0.009997439675981523,0.005607446530972338,-0.006453542331831675,-0.007172994635629415,0.0032421008777596292
2020-06-30,D,2108,-0.010212162103892742,0.0029819691735766597,-0.006430136628411964,0.0003795501297531978,0.013628662921097,-0.008990598718296005
2020-06-30,D,2108,-0.00447509778678345,0.0021289008058697602,-0.0018501918325419698,0.0089195114413397,-0.018020987192500414,0.020687835655477306
2020-06-30,D,2108,-0.011513116109048238,0.0066564067414244645,-0.004904097495385146,0.012873783333259059,-0.00857861330374285,0.02605720339048801
2020-06-30,D,2108,0.004356307933654419,0.0073439618462131,0.00015521779887023857,0.014077742370626636,0.010866092586324783,0.011626562095734502
2020-06-30,D,2108,-0.001504070455136613,-0.010650732451166633,0.006990637654614804,-0.017486677805047018,0.009210696191754532,-0.0058468880351372375
2020-06-30,D,2108,-0.005024854843575316,0.00781451014292181,-0.004825101233464463,0.02698051677017969,-0.012302025561124757,0.024039361441666397
2020-06-30,D,2108,-0.001987468277796567,0.007768145023684886,-0.002682493014004095,0.011695439986097072,-0.010649559906618644,0.0030027102797181627
2020-06-30,D,2108,-0.012723861593159552,0.0066564067414244645,-0.013111914016974863,0.012873783333259059,-0.009802850484021842,0.02605720339048801
2020-06-30,D,2108,0.012182115806792937,0.017354713898153316,0.0016723465148944516,0.01777177070921122,0.01689904424366016,0.002377528645702942
2020-06-30,D,2108,0.002035771262049535,0.02264437493574676,-0.004535494445373595,0.025495290238080223,0.005256297634214202,0.009255117124241253
2020-06-30,D,2108,0.005059296540208358,0.008097778588979698,0.004393371385413453,0.02185663126163665,0.0047687805135619155,0.029788791967195843
2020-06-30,D,2108,-0.027433879926810817,-8.326761222520185e-05,-0.028769429864197487,-0.007973238739433813,-0.02738205583004883,-0.008716675263701412
2020-06-30,D,2108,-0.006696344274284738,0.026458453211663336,-0.008888153185785324,0.032946654929058114,-0.025412671700818328,0.016621881984496736
2020-06-30,D,2108,-0.0008298745326646651,0.0061691823390965074,0.000675785839809151,0.006383097835005819,-0.015941755336588904,0.012395627857971237
2020-06-30,D,2108,-0.0036123238835835403,0.00382089397752776,0.0050345173334935545,-0.006911063277884027,-0.015218042952143396,-0.02395571845213065
2020-06-30,D,2108,0.00550788753145377,-0.01393108317395519,0.0077279089077993135,-0.006376981349865074,0.010613752662856657,-5.7244230664410535e-05
2020-06-30,D,2108,-0.008223744123558651,0.004063160112412384,0.004734376544836267,0.0031841629094626067,0.018245603931992416,0.00037562143324557096
2020-06-30,D,2108,0.008058780068665894,0.00382089397752776,0.03903638284065443,-0.006911063277884027,0.023327470104955138,-0.02395571845213065
2020-06-30,D,2108,-0.009818181391000526,-0.009714743660079567,0.013644575319601226,0.004624339641934072,0.001849521763801279,0.008322676728965955
2020-06-30,D,2108,-0.007619379057434666,0.001166102974530649,-0.008133424879062023,0.002042578576216877,-0.011505984325714886,-0.0002527723286291282
2020-06-30,V1FIX,2113,-0.008755245966407598,0.006035184945629307,0.0009974675442703084,0.008753623921722659,-0.024314364431928564,0.005566648230525989
2020-06-30,V1FIX,2113,-0.006138051460263816,-0.013377556924262457,0.004084907277673927,-0.0055257591252920735,0.001903555715839833,-0.01177691738593888
2020-06-30,V1FIX,2113,-0.0001734707033540117,0.005765117447773148,-0.00639481073761935,-0.023373727606636963,0.01605586080966927,0.03612647231350217
2020-06-30,D,2113,0.015585095254484399,-0.019310552687476668,-0.010693958069512077,-0.026600117527122658,0.01920247462714129,-0.029504497266937806
2020-06-30,D,2113,0.006528616757357153,-0.005115463162341691,0.007201119411755841,-0.009675032387105133,0.02710861103587839,0.007934012151265683
2020-06-30,D,2113,0.014267714031401119,-0.012394666549665668,0.020520244234413378,-0.02078533152073535,0.016106813411412735,-0.021069099960981403
2020-06-30,D,2113,-0.009586576733690828,-0.008480474214294886,-0.021837630574007085,-0.011219925980219637,0.03679771265799239,-0.016329111187808186
2020-06-30,V1FIX,2118,0.022258183296196346,-0.014774466582677975,0.033968901249527714,-0.01805220687780451,0.0038093873762561695,0.012648715671129023
2020-06-30,V1FIX,2118,0.011885349349496427,0.01765535665841043,0.002815854890882541,0.03205237379966505,0.012743575557111647,0.015602694377819009
2020-06-30,V1FIX,2118,0.014818321652472561,0.005549203164191668,0.017609044538370814,0.00535183787345514,0.010778870341253235,0.012946718293110693
2020-06-30,V1FIX,2118,0.021751154582486127,-0.02445553391158259,0.059500199920139135,-0.028719781580016736,0.01716547797589595,-0.009387419392848772
2020-06-30,V1FIX,2118,0.03127870144013152,0.004177064823307197,0.06974865222027969,-0.0003773668601803337,0.015001964651819799,-0.003362693424293095
2020-06-30,V1FIX,2118,0.03177583395279675,0.024698313996247008,0.056450057157442134,0.05018005086177282,-0.0066127106141073925,0.03335219813034445
2020-06-30,V1FIX,2118,0.011627077360792881,-0.00015152985210571955,0.02424810133158315,0.011039762934297653,0.020649599989922142,0.04631566123400459
2020-06-30,D,2118,-0.005302368715883932,0.00640582136819276,-0.00888125043797421,0.006787278321325474,0.024519295526684932,0.0029277301009659864
2020-06-30,D,2118,-0.006585615699380698,0.015473763537614694,-0.0036786139412276265,-0.03925435543451026,0.01503126626390574,0.002007141171805843
2020-06-30,D,2118,0.016243492057465614,0.007869624538488528,0.018327818688154047,-0.007436781340062121,-0.00043135753369092923,0.009318242561372014
2020-06-30,D,2118,0.020461609428645708,-0.0031232358045656717,0.03539213189066691,0.011131331478454765,0.04453928686437668,-0.01727993467220144
2020-06-30,D,2118,-0.015392850534803776,0.014592112844531952,-0.017727832076168272,0.017778201914910686,0.0034150881419236613,0.009503490324564639
2020-06-30,D,2118,0.03127870144013152,0.003267644312958717,0.06974865222027969,-0.005203533990924952,0.015001964651819799,0.023032299544863168
2020-06-30,D,2118,0.011627077360792881,0.003137976707104961,0.02424810133158315,0.009679871141318342,0.020649599989922142,0.014817932731942585
2020-06-30,D,2118,-0.00043022587986971117,0.00428418063063552,0.002891100706777733,0.010818208008948787,0.023847377898911604,0.01847868124920606
2020-06-30,V1FIX,2123,0.017186869152709,0.023295827545437565,0.022227607575155746,0.023959433848975975,0.021547370342210763,0.03584247336369086
2020-06-30,V1FIX,2123,0.01311124790541877,-0.0423136508215431,0.011764881394801585,-0.0534053027437557,0.022850425791619416,-0.03348718325221811
2020-06-30,D,2123,0.017186869152709,-0.07273229700172153,0.022227607575155746,-0.07573868022292389,0.021547370342210763,-0.020880750446247598
2020-06-30,D,2123,0.040773394298793654,-0.04153559253286262,0.04385994828884454,-0.04428936905130156,0.04510068775941908,-0.009047587260658125
2020-06-30,D,2123,-0.02688896208416474,0.031520047555338826,-0.03213201493046826,0.030700922548933536,-0.017915002664344655,0.035606098619624174
2020-06-30,D,2123,0.015947794490783106,0.023644631762192163,0.008473061683898903,0.036777821488711226,0.04072465666123456,0.0376415480357021
2020-06-30,D,2123,-0.01772711429737405,0.01910155255823041,-0.014135280870256794,0.0250651309303012,-0.018323560927534864,0.038294160903161414
2020-06-30,D,2123,-0.030987396559714414,0.027570865126579393,-0.03841643496292626,0.031198926574694575,-0.02187859975690933,0.043422181693478536
2020-06-30,D,2123,0.004427503185790343,-0.00405492936685829,-0.003682393991002697,-0.0006311160392368064,0.01918164048746922,-0.013890435795208067
2020-06-30,D,2123,-0.006965013340145837,0.02137879022207611,-0.004057021389946184,0.019015968794772374,0.026504071213936935,0.032588136177890956
2020-06-30,D,2123,0.03188535944945167,0.09035004697764948,0.02980461035638727,0.10042019613436168,0.03761943645123198,0.12726704235394876
2020-06-30,D,2123,0.0060052414124370235,0.039317010559840826,0.016717263334004244,0.04332112475160721,0.020400734783839976,0.04500319770961153
2020-06-30,D,2123,0.009735436119332124,-0.009981666243725134,0.010767700418989667,-0.005142361377498972,0.02977625528305371,0.011850668719309926
2020-06-30,D,2123,0.03364879874339009,-0.06671262604643259,0.04206212628878903,-0.07181860873717585,0.0439889113509445,-0.03177625806580053
2020-06-30,D,2123,0.011737496271908825,0.002833746866086378,0.017708307160387998,0.0036179745537759057,0.029948635393613993,0.006640420936723007
2020-06-30,D,2123,0.011179679228039219,-0.05501707923775358,0.009869706340795264,-0.05707650955194059,0.014416654561525776,-0.007124438064728044
2020-06-30,D,2123,0.007903981355912174,0.009213049482980702,0.011807224975904354,0.007660473240257271,0.014670372114861616,0.036004457249013466
2020-06-30,V1FIX,2128,0.012885111768940041,0.00021321349927356237,0.049253121219767305,0.004773800668745965,0.0753962150440745,0.003091832000835132
2020-06-30,V1FIX,2128,0.035025017099903646,0.011879899252982629,0.05244373704240983,0.010557713802701235,0.05908119621443194,0.0076229620749045605
2020-06-30,D,2128,0.008860076652896093,0.008792612291281055,0.008873400532730303,0.0171117775118186,0.01290578732009436,0.01223371037348484
2020-06-30,D,2128,0.012390532721162334,0.007804427371511891,0.01363827504461374,0.015602487728569935,-0.0024453564494547166,0.034637225250819706
2020-06-30,D,2128,-0.0015923389061981875,0.008792612291281055,-0.0013647493100767349,0.0171117775118186,-0.006480419634762974,0.01223371037348484
2020-06-30,D,2128,0.005415786534358857,0.012885111768940041,0.011040304699991793,0.049253121219767305,-0.006806638789392377,0.0753962150440745
2020-06-30,D,2128,0.022694234551831654,0.011680827013348705,0.0268468462195871,0.008371990732343348,0.05695744882330798,-0.0012367448601019403
2020-06-30,D,2128,0.0043527948521740415,0.0103211500433745,-0.00038537384821784595,0.017509299860640225,-0.004635942503205153,0.018545910423254375
2020-06-30,D,2128,-0.004250760610058741,-0.005409947168329171,0.008359880000649378,-0.004481151509462345,0.007775305242944536,-0.004787304092910494
2020-06-30,D,2128,0.018399626131710017,-0.0015558735759818477,0.048253627119792225,0.0016148059925088,0.08289946355687391,-0.0020063441456869835
2020-06-30,D,2128,0.018738618911892196,-0.0005168265301326413,0.02163160791524541,0.002121954822905392,0.02648869389600787,-0.007344795365748097
2020-06-30,D,2128,0.008506664448121504,0.014340114337767124,0.009922358392509744,0.011883039514714889,0.002159261046815569,0.000848316326400389
2020-06-30,D,2128,-0.004982664073668985,-0.0003016722276030781,0.0017231788562000472,0.002121347944156182,-0.007450914166027639,-0.0036879984640446617
2020-06-30,D,2128,0.003096739061437981,-0.00016660826095070137,0.0028270049390290266,0.014365246862565517,-0.00750911354260933,0.02457126807900929
2020-06-30,D,2128,0.0005757536390307794,0.012015328753563741,0.004025216449342756,0.0189486365478522,-0.004484924838816573,0.017382024552310034
2020-06-30,D,2128,0.011212448262585667,0.0031009713247843133,0.013572167383118583,0.04004235067137532,0.022416681866502825,0.08926803484676428
2020-06-30,D,2128,-0.006329235293724605,0.015481449265074934,0.0023422112548194705,0.04712060355754107,0.010706903854251399,0.036258095008646365
2020-06-30,D,2128,0.01037475091578321,-0.00727791299021389,0.01222325511878396,0.016537835206016926,0.011341408055167345,0.03247186098707033
2020-06-30,D,2128,0.00035578914138481365,0.014275376127227315,0.02154239846997559,0.003683471449835734,0.054579025210685965,0.02442510668044109
2020-06-30,D,2128,0.010405849272555565,0.008343981223034036,0.03460729655719919,0.01011080739100698,0.05915092634588325,0.006599128454928834
2020-06-30,D,2128,-0.00895818729818405,0.011879899252982629,-0.005712949134996431,0.010557713802701235,-0.0017323428002886554,0.0076229620749045605
2020-06-30,D,2128,0.006408315766719375,-0.0005168265301326413,0.0422912577235589,0.002121954822905392,0.08418092371945073,-0.007344795365748097
2020-06-30,D,2128,0.011034719680346573,-0.0003016722276030781,0.010035714562335558,0.002121347944156182,-0.0016547638057937686,-0.0036879984640446617
2020-06-30,D,2128,0.021464568621467523,0.000979579577176028,0.05485792977667629,0.0028631471389572636,0.07649945560320778,0.019092348127596276
2020-06-30,D,2128,0.00447513002761501,0.0026716181551330875,0.0031602767813540987,0.012331766545372047,0.00108488302716363,0.011054045421295894
2020-06-30,D,2128,-0.000846033329056739,0.005267533589129664,0.0018073780512975145,0.008719410636920782,-0.009067578638676849,0.009074970916489778
2020-06-30,D,2128,0.009403222366085012,0.0027615873723044527,0.010350547360074392,0.03163810149119179,-0.00014663710229464443,0.06416061383742974
2020-06-30,D,2128,0.00384817125504488,0.020803967809458666,0.004905176070690642,0.026161897257626104,-0.0059225723264278995,0.0478047668022004
2020-06-30,D,2128,0.009749830275247983,0.005267533589129664,0.011855517195145049,0.008719410636920782,0.0030076247348354013,0.009074970916489778
2020-06-30,D,2128,-0.004234715674212439,0.0024741220763233097,0.00045126751553658466,0.010203555911308643,0.011620841560674888,0.004969412121833677
2020-06-30,D,2128,0.02883312030047817,0.003427609161067108,0.03863252413256222,0.0052840882167413,0.059701646996874705,0.010874563886487143
2020-06-30,D,2128,0.007768597978237068,0.008792612291281055,0.015372192910188676,0.0171117775118186,0.020106006119076685,0.01223371037348484
2020-06-30,D,2128,-0.0007955663414278835,0.004645889858210767,-0.006063388585789464,0.016134716225139113,-0.009345895653504221,-0.00143350411142934
2020-09-30,V1FIX,2148,-0.005163329896299784,-0.00034136083427134994,-0.004642432230584514,-0.0011381898847021565,-0.00829875111521563,-0.0020303798322634454
