period,variant,gd,z_used,car3,pl3,car5,pl5,car10,pl10,cut97,cut98,cut99
2020-06-30,C,2089,9.255384090115147,0.00415118712551904,-0.0032479654029841263,0.0012538084297468056,-0.006143293205434752,0.01829812708561789,0.005098807428156421,True,True,True
2020-06-30,C,2089,2.925184408844679,-0.009359168516996707,-0.0007741778383176634,-0.015623097826528449,-0.0076627418117687415,-0.012003948061878388,-0.007001546482044952,True,True,False
2020-06-30,A,2090,4.40048179667306,-0.014767291152341357,-0.00720419806818916,-0.01764962763598866,-0.017985457486395844,0.001926350118865397,-0.026561514288461745,True,True,False
2020-06-30,B,2090,4.187929984035896,0.0024938617109468873,-0.004431044031238118,0.005441966047082985,-0.006162811472831248,0.025125091008618854,-0.007690850182372294,True,True,False
2020-06-30,B,2090,7.291420474026484,-0.0021923486341289544,-0.0013784733340018508,-0.001573603430350534,-0.0048793390155771445,0.008309346656380816,0.01058450833453462,True,True,True
2020-06-30,B,2090,10.542636262241235,0.0006988581514580109,0.004617627092750915,0.009417898707159209,0.011429240406196745,0.008287015520576244,0.012529019733959862,True,True,True
2020-06-30,C,2090,3.0000146708513444,0.0020420256069207943,-0.011818253693618108,-0.0025442235548966906,-0.004187109240856801,0.0010022644400183966,0.02031991500971376,True,True,False
2020-06-30,C,2090,3.0319984977789742,-0.028740645358560187,0.0025160010068423335,-0.04506590345567419,0.005228363361581234,-0.07442480227667495,0.007489898315243121,True,True,False
2020-06-30,C,2090,3.672296121640973,-0.0021923486341289544,0.0031196176088361116,-0.001573603430350534,0.01777761148212184,0.008309346656380816,0.029709359729642688,True,True,True
2020-06-30,A,2091,6.0958663602971175,-0.03340852639460998,-0.002681088871881182,0.0023894750191150262,0.0002551428787742671,0.02096664906894948,0.008783657109116955,True,True,False
2020-06-30,A,2091,6.234457374953358,0.011411219314250043,-0.005289899374664448,0.01094427749125324,-0.002090952251455952,0.01997141601992795,-0.0011404645203319074,True,True,True
2020-06-30,B,2091,6.33901967647927,-0.03340852639460998,-0.003503858048080448,0.0023894750191150262,0.004700022278924493,0.02096664906894948,0.026135737199097855,True,True,True
2020-06-30,B,2091,5.071736209226481,0.013519715012077826,-0.008273874562285188,0.03259647102779174,-0.0053041008669176045,0.07371243942745645,-0.0014948701955038556,True,True,False
2020-06-30,B,2091,6.275043041589771,0.011411219314250043,-0.008851119782342093,0.01094427749125324,-0.006877538157081808,0.01997141601992795,0.006812700098671997,True,True,False
2020-06-30,C,2091,2.2424469612935813,-0.007429411440746714,-0.006504296234781065,-0.009006703613906075,-0.010963617103720796,-0.004874767552371812,-0.002509573630744949,True,True,False
2020-06-30,C,2091,2.2974431180515893,-0.006202027127506099,-0.008178781721028589,-0.007377625194522697,-0.01246734618084076,0.015748566092943693,0.011094979696633223,True,True,False
2020-06-30,A,2092,6.495098924406431,-0.002806478872784568,0.009390881362010783,0.011385309543005914,0.01700765320950868,0.02910034183747063,0.015503738204339628,True,True,True
2020-06-30,B,2092,4.993215035986403,0.004827434822178167,0.00433267508828607,0.0031959108143541303,0.021048677659520926,0.015937436664228997,0.06504590784688376,True,True,False
2020-06-30,B,2092,6.130054860292923,-0.002806478872784568,-0.00624631031663519,0.011385309543005914,-0.01599051194442777,0.02910034183747063,-0.010256373307473438,True,True,True
2020-06-30,C,2092,2.625395857927752,-0.00014176661803269597,-0.0018873475502325042,-0.003804620491599825,-0.011683696304664187,0.030900732468890645,0.007624812189074337,True,True,True
2020-06-30,C,2092,1.8762734188141537,0.008608601888110096,-0.0070097960727718445,0.01744363956724196,-0.020244517091660863,0.005719024907673348,-0.010884988228538327,True,True,False
2020-06-30,A,2093,4.76829410142061,-0.00388808223531964,0.006522310958567634,0.0029447737120341768,0.03273030564447329,0.03227752179826714,0.05388459840965233,True,True,True
2020-06-30,B,2093,5.101674216743351,0.005711651359139025,-0.0045022371578722405,0.02065035357853166,-0.008256078433675467,0.040699172377965234,-0.017549075239457458,True,True,True
2020-06-30,C,2093,2.556865332852576,0.0015634871563505403,0.00387510105292293,-0.0016093517570342553,0.0011638800819632257,-0.0144049364847345,0.014002199231558071,True,True,True
2020-06-30,C,2093,1.8644354741903815,-0.0029827317310783365,-0.0012858575676854235,0.024782154365744567,0.01854660746256571,0.023890211958478003,0.018260036897134097,True,True,False
2020-06-30,A,2094,13.266603049748916,-0.046576760355258456,0.02018957840103598,-0.04567706681816364,0.022668161684380055,-0.047182275283448843,0.01634147143238625,True,True,True
2020-06-30,B,2094,14.258908560217595,-0.046576760355258456,-0.009205583945675989,-0.04567706681816364,0.010910174189773275,-0.047182275283448843,0.01075063884632187,True,True,True
2020-06-30,B,2094,4.643881808050724,0.01635645797026994,0.006484359733905753,0.002953805172522489,0.0008349829356965118,-0.001956296917764061,0.012104252905436626,True,True,False
2020-06-30,C,2094,2.6236269850782823,0.04578128806804513,0.009879290857418238,0.044109003827602626,0.005468453751790353,0.0663281580680378,0.002621780635272869,True,True,True
2020-06-30,C,2094,2.01709527374893,0.017856853213559416,-0.004281940004565355,0.009869848644690642,0.012575630231848345,0.0034206853409717813,0.013177522370871397,True,True,False
2020-06-30,A,2095,4.442525884033929,0.008550249825844758,0.026393327927090933,0.009158488171820961,0.03484076727100726,-0.0038402995595829548,0.07613504705287633,True,True,False
2020-06-30,A,2095,5.850527611663065,0.005312794596784803,0.024760530679416852,0.00244487457512485,0.04098784434238083,0.006806660802998682,0.04908543291785895,True,True,True
2020-06-30,B,2095,5.37075382853874,0.008550249825844758,-0.001964861599863288,0.009158488171820961,0.0029134031014716676,-0.0038402995595829548,-0.012635405174186732,True,True,True
2020-06-30,B,2095,5.256068963537713,0.005312794596784803,0.016191518691296196,0.00244487457512485,0.032008829058413825,0.006806660802998682,0.009300904363408358,True,True,False
2020-06-30,C,2095,1.945113993290852,0.0029479825811641767,-0.0068657966645318145,0.01627673896554486,0.0015959122349704148,0.007108734303932973,0.0008561474298558802,True,True,False
2020-06-30,C,2096,3.022629637416645,0.0005768890465160104,0.04545892986205361,0.009510138832799987,0.08985915372109406,0.007566922769061191,0.07567080721006386,True,True,True
2020-06-30,C,2096,1.8855083188454786,-0.001656277253986932,0.0020397241285516786,0.0022400214030696363,0.01356166037314821,-0.00625762797354068,0.019388153948159164,True,True,False
2020-06-30,B,2097,3.876104275656122,0.0033368977708722104,0.017057973695832652,0.024536272718571672,0.021627153928111754,0.009908634112863347,0.015668007492571617,True,True,False
2020-06-30,C,2097,3.1366155880555584,0.03192974520224202,0.0003504018249186752,0.03420337317354885,0.00016816690301003218,0.029388916905466234,0.006608276464792388,True,True,True
2020-06-30,B,2098,7.221698668834916,-0.0036887108895352016,0.003678994830567617,-0.0004932695286315569,-0.0008282792294693087,0.006942165845984083,-0.015154672448519363,True,True,False
2020-06-30,C,2098,4.0158693101079335,-0.0036887108895352016,0.001643397382817935,-0.0004932695286315569,-4.8359917454265935e-05,0.006942165845984083,-0.0027601402644423676,True,True,False
2020-06-30,C,2098,6.007759788739222,0.0005690324478759501,0.0010551566805326261,-0.006395183016223827,0.002448751987748138,-0.007583620651949258,-0.0005283395372123912,True,True,True
2020-06-30,C,2098,3.9768405644981932,0.0024458884404888804,0.00180703495842805,-0.003670211963769138,0.002275548229664587,-0.008257458828742986,0.0032622067927554343,True,True,False
2020-06-30,C,2098,4.646407758090895,0.001868814085502657,0.002918654344064786,0.009063078704678934,-0.005085148598272721,0.011767263092313662,-0.0037006068074734886,True,True,True
2020-06-30,A,2099,12.89942097066045,0.018964844576613283,0.001201836130933065,0.006525834337828223,-0.0044241737721122994,0.008187352911151385,-0.0006482628792411182,True,True,True
2020-06-30,B,2099,5.5311830541317,-0.004606207248745375,0.012421087784271362,-0.009681673786392519,0.004076871660504184,0.0008605106250073491,0.007559336655319637,True,True,False
2020-06-30,B,2099,5.912968422422839,-0.0001361831154819859,-0.009186582423922039,-0.004657104426862435,-0.04646793212797708,-0.0023683436616648403,-0.06487347939686412,True,True,True
2020-06-30,C,2099,5.277646884306246,-0.004606207248745375,0.0008299931126766136,-0.009681673786392519,-0.0024858704799149813,0.0008605106250073491,0.0045067086732487275,True,True,True
2020-06-30,C,2099,4.379454785039631,0.012528756588815821,0.0001157176488623124,0.0005773810594563334,-0.005017684120291921,-0.003854709165925424,-0.005641277768784175,True,True,False
2020-06-30,C,2099,4.686387737062676,-0.0001361831154819859,0.002651764009474017,-0.004657104426862435,-0.011270801072695763,-0.0023683436616648403,-0.01305638746183943,True,True,True
2020-06-30,C,2099,4.068300290630766,0.008856806934208605,0.001201836130933065,0.007709290313413819,-0.0044241737721122994,0.008643202440163682,-0.0006482628792411182,True,True,False
2020-06-30,A,2100,11.174523701318188,-0.00760940570153088,-0.0029091423525541503,-0.01779055260217511,-0.010919758404296964,0.0016233894710840913,-0.004108086652904924,True,True,True
2020-06-30,B,2100,5.408748626306879,-0.002243742201882942,-0.0011432986525791388,-0.007680242285854955,-0.01094575327258262,-0.0036896420385997553,-0.007956588033443662,True,True,False
2020-06-30,B,2100,9.037998310595585,-0.00760940570153088,0.004496626279669743,-0.01779055260217511,-0.006834701087183966,0.0016233894710840913,0.005537080570712945,True,True,True
2020-06-30,C,2100,4.42391780243278,-0.002243742201882942,-0.005055288810216258,-0.007680242285854955,-0.014165102627812943,-0.0036896420385997553,0.0019344745496476744,True,True,True
2020-06-30,C,2100,4.06416384598731,-0.0023241731481806307,-0.0077784319769369226,-0.008249485366211146,-0.018619814885957812,-0.004417138872589632,-0.009946579052081789,True,True,False
2020-06-30,C,2100,4.337037679303833,0.011949756003201648,0.013732925487144393,0.014114164704795392,0.022984792347602635,0.018605826391376545,0.006275336561841899,True,True,False
2020-06-30,A,2101,5.635177529709987,0.004222582981955275,0.0031431418571803093,0.028994130752033255,0.006158800368701545,0.020369733836572625,0.0034087312847687567,True,True,False
2020-06-30,B,2101,4.948384670778985,-0.0016968056636811947,0.005058353224233342,-0.001551371357303949,0.008125784099180905,0.00908222546881104,0.0016586606878483845,True,True,False
2020-06-30,B,2101,5.166434226115158,-0.011159716864648039,-0.0031439874617901413,0.0050257469429643205,0.0071387315820763105,4.8825070041935706e-05,0.011535047798706106,True,True,False
2020-06-30,C,2101,3.6514390585431804,-0.0016968056636811947,-0.010818735261994544,-0.001551371357303949,-0.007144166816612135,0.00908222546881104,-0.006311687048659554,True,True,True
2020-06-30,C,2101,3.1709882299605323,-0.002997480558997465,0.0041381992355611985,0.011482586267831168,0.009359959606770774,0.0069335281866995556,-0.008584397135506128,True,True,False
2020-06-30,A,2102,9.799304879982666,-0.02049323414774778,0.00565491124142144,-0.015531589942876928,0.0012594230267626073,-0.012984811970181493,0.007130627888329866,True,True,True
2020-06-30,B,2102,12.118259235119961,-0.02049323414774778,0.005610324722108335,-0.015531589942876928,0.0025479446387788487,-0.012984811970181493,-0.009101458489267423,True,True,True
2020-06-30,C,2102,3.074874964438857,-0.015330003457649627,-0.018186497187171503,-0.008230130813947568,-0.013187293018554319,-0.00773973343062348,-0.012219469070902777,True,True,False
2020-06-30,A,2103,5.085282975117404,0.01273584246648476,-0.021208937430973816,-0.00040236182563792576,-0.011673276282506816,-0.007568359914445139,0.006098494426704404,True,True,False
2020-06-30,A,2103,5.401110055171962,-0.004902374268512144,-0.0019517037771225154,0.004451097542339089,8.705752175438563e-05,0.023269210049190046,0.0033881256293108674,True,True,True
2020-06-30,A,2103,5.184302889877131,-0.010491321914630763,-0.0012973747740509245,-0.0061547866418949606,0.0014583739564696552,0.032881596198759466,0.024770799436922376,True,True,False
2020-06-30,B,2103,5.898148382689757,-4.3560437124634534e-05,-0.003034308052861262,0.0013845417907992319,0.000953445877914999,0.001083616658517511,-0.0010988191890417055,True,True,True
2020-06-30,B,2103,5.250690817234714,-0.006103283544518928,0.002557543048352151,-0.005612656151872753,0.004600832572659502,-0.01215207194580476,-0.0037514905086602304,True,True,False
2020-06-30,B,2103,5.609250778848211,-0.004902374268512144,-0.002424827596333982,0.004451097542339089,-0.004938854905188843,0.023269210049190046,0.004923045866999882,True,True,True
2020-06-30,C,2103,4.849491848117761,-0.010694482438653336,-0.0032176340352237987,-0.007759495310851799,-0.001900610954972215,-0.012683616006381543,-0.00835415328680389,True,True,True
2020-06-30,C,2104,3.7444272534530407,0.0025915402231544093,0.006716351383145219,0.005695535527915807,0.010948271429709566,0.012889933033698554,0.008218211290353217,True,True,True
2020-06-30,C,2104,3.568598485373914,0.016684913333632347,0.004526983416615643,0.01896390473733625,0.006602885163842054,0.0038400606384122126,0.02714681673653585,True,True,True
2020-06-30,C,2104,2.5669175548033096,0.007896249092974034,0.0022474086452090257,0.013172633373039805,0.01853452553916441,0.014813215271372832,0.009304956308900636,True,True,False
2020-06-30,A,2105,4.947014117473456,0.013371409813578433,0.0011097492611485903,0.019716548554721852,0.0022902310907594926,0.029408250531672016,-0.005654408738094263,True,True,True
2020-06-30,A,2105,3.7940045590451272,0.015495730214329206,0.006438246177659557,0.02933894011943187,0.0012267172926572812,0.033675639593942576,0.0006963180648320799,True,True,False
2020-06-30,A,2105,8.943878188666645,-0.005115121238331109,0.012723616929070775,-0.007793933722854418,0.011209561655492684,-0.007072564874882923,-0.00596794519445511,True,True,True
2020-06-30,B,2105,6.972105375703851,0.013371409813578433,0.0007336329260152985,0.019716548554721852,0.006801322512608093,0.029408250531672016,0.006702815858292871,True,True,True
2020-06-30,B,2105,9.84111870025058,-0.005115121238331109,0.00803735991131253,-0.007793933722854418,0.0022647845662772557,-0.007072564874882923,0.00673037514906859,True,True,True
2020-06-30,C,2105,3.4430760642821974,0.007297092912519521,0.012036670472381583,0.0050369593603878824,0.023843750650697056,-0.0010829701713192309,0.00205120288991531,True,True,True
2020-06-30,A,2106,4.443338453918258,0.01060515167078812,0.0020389397058894277,0.02377128851359754,0.011448612083445346,0.01621225105181263,0.029013806330580767,True,True,False
2020-06-30,A,2106,5.706365436618045,0.002686293773405559,0.006423036114492231,0.008621861532472741,0.0025194308068604843,0.016056856912921236,0.004057581851350989,True,True,True
2020-06-30,B,2106,8.030587953277964,0.002686293773405559,0.016342852339852675,0.008621861532472741,-0.00862439691546063,0.016056856912921236,0.004284188356483304,True,True,True
2020-06-30,C,2106,2.58596446657065,0.015155565374337038,0.0021124130023877584,0.015558393951718619,0.004795268231986871,0.025884569945429425,0.003684724705286768,True,True,False
2020-06-30,C,2106,2.796477353368023,4.393285173475148e-05,-0.005419233102992782,0.002022951935959999,-0.013438799675072883,0.0016521315795326118,-0.011633388340657348,True,True,True
2020-06-30,A,2107,13.404532547848742,0.00010946409496817022,-0.0004059074199075252,-0.0011418083429451608,0.0017705356002070626,0.006404924141830154,-0.008752123174143145,True,True,True
2020-06-30,B,2107,6.47305482638215,0.0015037588922849842,0.0027763426505122537,0.008698165407201275,0.005700274666063848,0.009895728904008966,-0.003154675128095463,True,True,False
2020-06-30,B,2107,12.943174829355454,0.00010946409496817022,0.004630675557975028,-0.0011418083429451608,0.00961521474781385,0.006404924141830154,-0.007623069982409131,True,True,True
2020-06-30,B,2107,7.880433410182311,-0.010909109464215075,-0.004788100873297185,-0.014147109419260824,-0.013353611113646935,-0.013724905900522102,-0.012279568527375589,True,True,True
2020-06-30,C,2107,3.170089896587716,0.004654524267669552,0.006077721278768322,0.0001239899814051315,0.012353065698173859,-0.010636924913290251,0.00985552390592338,True,True,False
2020-06-30,C,2107,3.1796277468000955,-0.0031304783534380877,-0.004050095585099151,-0.015277827084510065,-0.002714154000656077,-0.01915775512739808,-0.002870338396272526,True,True,True
2020-06-30,A,2108,7.535058487900179,0.00382089397752776,-0.0008298745326646651,-0.006911063277884027,0.000675785839809151,-0.02395571845213065,-0.015941755336588904,True,True,True
2020-06-30,A,2108,3.773446019400854,0.01071300624342904,-0.006763003106755966,0.015897473426374095,0.0006157149613086998,-0.005940157147632993,0.005580757421073596,True,True,False
2020-06-30,B,2108,8.174208301230408,0.00382089397752776,0.0009393245070817419,-0.006911063277884027,-0.00537030221630185,-0.02395571845213065,-0.020855706878607314,True,True,True
2020-06-30,B,2108,6.221016132566391,0.01071300624342904,-0.006763003106755966,0.015897473426374095,0.0006157149613086998,-0.005940157147632993,0.005580757421073596,True,True,False
2020-06-30,C,2108,3.8280404088862894,-0.001002066586887318,0.00781451014292181,0.00144736042655636,0.02698051677017969,-0.009772565553663275,0.024039361441666397,True,True,True
2020-06-30,C,2108,3.146502787855207,-0.002291119101527528,0.012306976766393246,0.015315826867584093,0.023441424389279736,0.029356854752965632,0.04184384585737726,True,True,False
2020-06-30,A,2109,3.1839492977322332,0.0027619733080996856,0.010016993713351869,-0.012351297482231627,0.023196331459292913,0.002614704491986697,0.007146494327654495,True,True,False
2020-06-30,C,2109,3.804654092244445,-0.028197468491907286,0.0030114329248855766,-0.02394811851035046,0.0006003021231057726,-0.050897584265403424,0.005518232297090686,True,True,True
2020-06-30,C,2109,2.5765038446466457,0.011417193163503208,-0.003816637301809328,0.01957670719035179,-0.009040802654751068,0.013626937934062994,-0.020941976908136296,True,True,False
2020-06-30,A,2110,5.792828822827458,-0.009077708925801556,0.004364827000221738,-0.010608773149145665,0.006388649820954856,-0.04920439662716811,0.006662049550310772,True,True,False
2020-06-30,B,2110,5.927706956859838,-0.009077708925801556,0.01247430218482038,-0.010608773149145665,0.0021038901904294333,-0.04920439662716811,0.008366777963990699,True,True,False
2020-06-30,C,2110,2.4771204842722594,0.004364827000221738,-0.005258461206321306,0.006388649820954856,-0.02529378443123227,0.006662049550310772,-0.01716019918074766,True,True,False
2020-06-30,C,2110,3.085124059049593,0.0004500044576679976,-0.00809977055238557,0.0012880338555941312,-0.013346011811370717,-0.03153958769137657,-0.0002592784371016954,True,True,True
2020-06-30,C,2110,2.6385813252545263,0.016037533833010403,-0.005258461206321306,0.0004633766834327535,-0.02529378443123227,0.028293796729020087,-0.01716019918074766,True,True,True
2020-06-30,A,2111,4.235682517177873,-0.006535099468699995,0.006639624716417547,0.00871627434321796,0.004459090397425941,0.004865239138679656,0.017862155863753983,True,True,False
2020-06-30,A,2111,8.78808073658222,0.012661830589992389,-0.0033738429344952027,0.018076391215673258,-0.009988351016283026,0.03485353814115224,-0.01704562979365809,True,True,True
2020-06-30,B,2111,10.744830257636188,0.012661830589992389,-0.00590303503996869,0.018076391215673258,-0.013381147277189472,0.03485353814115224,-0.013296021499593273,True,True,True
2020-06-30,C,2111,3.2439308527783344,0.005971964215553449,0.0047443667508616895,-0.008095690731952798,0.0028348963276541572,-0.01780961818043238,0.0007564092662302402,True,True,True
2020-06-30,C,2111,2.485773583841147,0.005156923386385748,-0.009165435525173998,0.01640048171411009,-0.005960717410878141,-0.006944692874656539,-0.0015361740387644484,True,True,False
2020-06-30,C,2111,3.699795562034053,-0.0024147823780150384,0.009897550845288617,-0.007559037461784908,0.0011101493444213516,-0.008369914113786165,-0.008878066146892922,True,True,True
2020-06-30,A,2112,7.718834869794703,0.0027334608769846946,-0.012431185765986941,0.003823901125690243,-0.01267023409287762,0.005810322787955152,-0.004998250100046292,True,True,True
2020-06-30,B,2112,5.484952364150745,0.004979560163824309,0.016642773709234254,0.0032472129638729972,0.014291413273741385,0.0058259557822462615,0.03159477122112115,True,True,False
2020-06-30,B,2112,8.831127083035112,0.0027334608769846946,-0.005669703619657307,0.003823901125690243,-0.008316112055748814,0.005810322787955152,-0.003165624177833448,True,True,True
2020-06-30,C,2112,3.14504096458528,-0.0013750275789011113,-0.020133371319820938,0.002222611266863761,-0.017417085184881533,0.026100817732459574,-0.03596225550159697,True,True,False
2020-06-30,C,2112,3.3006802187408204,0.004979560163824309,0.0004525569555069053,0.0032472129638729972,0.015559489896420836,0.0058259557822462615,0.008265980818588186,True,True,True
2020-06-30,C,2112,3.8514279472816835,-0.008488562992704434,-0.014726985970313727,-0.01460715862200706,-0.019601320221579795,0.0076080549761130154,-0.006055228312206451,True,True,True
2020-06-30,C,2112,2.8520663320234156,-0.011504540385861161,-0.006684337784671224,-0.011323142204189946,-0.0033449654770406345,-0.0027050280015664062,-0.015666550941331132,True,True,False
2020-06-30,A,2113,6.829615638500824,-0.015592554948138573,0.003995553127953888,-0.012688693611299139,0.0066839169016981725,0.001412798368831816,-0.02555857303253904,True,True,True
2020-06-30,B,2113,7.530501604061682,0.0004789366154210051,0.010576616851518728,0.010023531898193532,-0.016609328677813354,-0.010331171346988566,0.01735957257171436,True,True,False
2020-06-30,C,2113,4.308406494268551,-0.004183039473872508,-0.0030964058827421593,0.003860149315563838,0.014312731133336615,-0.005021101122410371,0.009700187324866216,True,True,True
2020-06-30,C,2113,6.022198226467518,0.0004789366154210051,0.015585095254484399,0.010023531898193532,-0.010693958069512077,-0.010331171346988566,0.01920247462714129,True,True,True
2020-06-30,A,2114,6.425861138010345,0.00501864348521643,0.014303347868514699,0.0002885583018980749,0.02469162548855009,0.05379387321456333,-0.0016182762358431912,True,True,True
2020-06-30,B,2114,8.82083677076766,0.00423660507065676,0.0004870320709764215,0.011525343269039458,-0.013280029044824662,0.0980035985656879,0.044060988535448854,True,True,True
2020-06-30,C,2114,6.5752951565488305,0.00423660507065676,-0.012552591261065418,0.011525343269039458,-0.008177802452063978,0.0980035985656879,0.022768818266413145,True,True,True
2020-06-30,C,2115,3.7707815446897412,0.007425914767749097,0.01004660890851441,0.020475488060469237,0.022987182851512255,0.026041640251655583,0.055960577509309425,True,True,True
2020-06-30,A,2116,3.9752545808822664,0.010163122784594577,0.00354690361770984,0.023957048875983704,-0.0019305741872006066,0.028329017271469453,0.027068440268287787,True,True,False
2020-06-30,B,2116,5.033857399603415,-0.029777610081067468,0.010409808569227302,-0.004927762233135735,-0.009390630842079705,-0.019697573744001995,0.018851676418132585,True,True,False
2020-06-30,B,2116,9.836045569128768,-0.005115363201895022,0.006550729952178725,-0.0008108766520012578,0.020629408740914946,0.01656186782064515,0.04777610306479306,True,True,True
2020-06-30,C,2116,3.541159340040194,0.01247312716990392,-0.0083294836749505,0.0032072787120057678,0.006406805231304535,0.035792698584695866,-0.007169534765312802,True,True,False
2020-06-30,C,2117,3.2820008282968045,0.011779195299106865,0.009010049604017587,0.009144299515245896,-0.0009962050831996065,0.007789044287965624,0.0365096607352914,True,True,True
2020-06-30,A,2118,4.172785756169037,-0.02197053696590303,-0.005302368715883932,0.016668251499267255,-0.00888125043797421,0.012985857508264559,0.024519295526684932,True,True,False
2020-06-30,B,2118,6.491971473952187,0.00818297140676893,0.003137976707104961,0.0036703160507341346,0.009679871141318342,-0.003271033681623281,0.014817932731942585,True,True,False
2020-06-30,C,2118,3.177013810100686,0.00818297140676893,0.0025258072159196955,0.0036703160507341346,0.010681969016209903,-0.003271033681623281,0.03813290069874424,True,True,False
2020-06-30,B,2119,7.708988682534293,0.0409590039754378,-0.019502405095378,-0.005577312435134585,-0.018275695061482394,-0.02276315561138493,-0.0013184015268338234,True,True,True
2020-06-30,B,2119,6.694280579041514,-0.006425412473251518,0.02620665032770116,0.013293132436831907,0.010139316664891434,0.007936679083488407,-0.0011357068575271801,True,True,False
2020-06-30,C,2119,2.5486563226884966,0.05952911256206619,0.04822623843433804,0.03707982232966061,0.008380768314913226,0.01940960265234373,-0.0134260142910654,True,True,False
2020-06-30,A,2120,4.273329528362965,0.02141113019550242,-0.012298028313858279,-0.021403536563409747,-0.016878295124403187,-0.008563745313170135,-0.02110991933166544,True,True,False
2020-06-30,A,2120,6.305717068214831,0.02538089567178793,0.021002623752574813,0.005483952338645515,-0.01895346475627855,0.0704994740310417,-0.020556506812591947,True,True,False
2020-06-30,B,2120,6.992452866856859,0.02538089567178793,-0.01876410747262149,0.005483952338645515,0.03783811697361721,0.0704994740310417,0.032147344324837,True,True,True
2020-06-30,B,2121,6.193421696535113,0.02667558194017895,0.04199002191922664,0.025468031962524472,0.03967187414181735,0.03512776427313506,0.061934094037034385,True,True,False
2020-06-30,C,2121,5.083523746127751,-0.022803163878173462,-0.001347407720059507,-0.009607162981329178,-0.01258544763308699,-0.007810657856828678,0.003019979977452828,True,True,False
2020-06-30,C,2121,5.691274674749157,-0.03339244258560555,-0.02773635573203139,-0.033006005129531224,-0.01476981151086626,-0.014547819729266059,0.0007713679852337715,True,True,True
2020-06-30,C,2121,5.992819617681558,0.009451754517735722,-0.03320329661755681,0.01707406949995191,-0.033505559065297716,0.00917291044801074,-0.017568607525584916,True,True,True
2020-06-30,B,2122,5.362300529222223,-0.021219779432750007,-0.0036891173522648024,-0.004615315263894299,0.010946049991512614,0.004607691442822121,0.031196776070242273,True,True,False
2020-06-30,B,2122,6.826426103510273,-0.011863187610928699,0.07019014005414874,0.004046309882751698,0.04656700102373089,-0.00028934455130937844,0.06381196511857212,True,True,True
2020-06-30,C,2122,3.1762458944883543,0.061395469303202665,-0.0059156023631667,0.05598320850725171,0.002351633620841448,0.0833335711529651,0.018668955887729342,True,True,False
2020-06-30,C,2123,3.2174805228223753,0.028309838131304537,0.02449458934683227,0.033624464078029014,0.02850522614137748,0.0349964560220969,0.03543325420895953,True,True,True
2020-06-30,C,2123,2.6756529623860814,-0.006965013340145837,0.018505934088231445,-0.004057021389946184,0.020716694135016395,0.026504071213936935,0.05671008936708868,True,True,False
2020-06-30,B,2124,7.130730070058535,0.01739491719120853,-0.0087513550472321,-0.009124520454819252,-0.023401771161350886,0.052212451218458855,0.02251545212199185,True,True,True
2020-06-30,C,2124,4.097791176282469,0.0024572748340645377,0.005165580934324965,0.006600450372187183,-0.0030429894569108775,0.02759144872662035,0.013177143710803757,True,True,False
