date,gross,net0,net
2014-06-16,0.00046467611392200493,0.0002646761139220049,0.00024488408666934185
2014-06-17,-0.0014823829262944207,-0.0016823829262944208,-0.0017021749535470838
2014-06-18,-0.0004147792733589025,-0.0006147792733589025,-0.0006345713006115656
2014-06-19,-0.000264737779164235,-0.000464737779164235,-0.00048452980641689803
2014-06-20,-0.0011441751950549638,-0.001344175195054964,-0.001363967222307627
2014-06-23,-0.0003301540273317483,-0.0005301540273317483,-0.0005499460545844114
2014-06-24,0.0012665803122253122,0.0010665803122253121,0.001046788284972649
2014-06-25,0.0011099428460033761,0.0009099428460033761,0.0008901508187507131
2014-06-26,0.001168368128842514,0.0009683681288425141,0.000948576101589851
2014-06-27,-0.001067423537881292,-0.0012674235378812922,-0.0012872155651339552
2014-06-30,-0.0006074865088543843,-0.0008074865088543842,-0.0008272785361070473
2014-07-01,0.00013777307613533864,-6.222692386466136e-05,-8.201895111732441e-05
2014-07-02,0.0024665469079393466,0.0022665469079393465,0.0022467548806866834
2014-07-03,-0.0004222661199306784,-0.0006222661199306785,-0.0006420581471833415
2014-07-07,-0.0004476121248815663,-0.0006476121248815663,-0.0006674041521342294
2014-07-08,-0.0036021835281076814,-0.0038021835281076815,-0.0038219755553603445
2014-07-09,0.00229876990328534,0.00209876990328534,0.002078977876032677
2014-07-10,0.0006380175346582338,0.0004380175346582338,0.0004182255074055707
2014-07-11,0.0019018777179852218,0.0017018777179852217,0.0016820856907325587
2014-07-14,-7.465609504295145e-05,-0.00027465609504295145,-0.0002944481222956145
2014-07-15,0.0031741485112760748,0.0029741485112760747,0.0029543564840234116
2014-07-16,-0.0005451220443889923,-0.0007451220443889922,-0.0007649140716416553
2014-07-17,-0.0030348495129025187,-0.0032348495129025188,-0.003254641540155182
2014-07-18,0.0011898040742001834,0.0009898040742001833,0.0009700120469475202
2014-07-21,0.0018967218177569796,0.0016967218177569795,0.0016769297905043165
2014-07-22,-0.0008282069044883271,-0.0010282069044883272,-0.0010479989317409902
2014-07-23,0.002370056833610735,0.0021700568336107348,0.0021502648063580717
2014-07-24,-0.0014694481615599524,-0.0016694481615599525,-0.0016892401888126156
2014-07-25,-2.437996413177457e-05,-0.00022437996413177458,-0.0002441719913844376
2014-07-28,0.0023201499986499805,0.0021201499986499804,0.0021003579713973174
2014-07-29,0.002414911705051642,0.002214911705051642,0.002195119677798979
2014-07-30,-0.0007627506925734174,-0.0009627506925734174,-0.0009825427198260806
2014-07-31,-0.0021361870238030263,-0.0023361870238030264,-0.0023559790510556894
2014-08-01,-0.000966249808753448,-0.001166249808753448,-0.001186041836006111
2014-08-04,0.001089041948391126,0.0008890419483911261,0.000869249921138463
2014-08-05,-0.0015087004478789197,-0.0017087004478789198,-0.0017284924751315828
2014-08-06,-0.0023033915295179244,-0.0025033915295179245,-0.0025231835567705876
2014-08-07,0.00013139376182872564,-6.860623817127437e-05,-8.839826542393742e-05
2014-08-08,0.0024237035859504675,0.0022237035859504675,0.0022039115586978044
2014-08-11,-0.0019416884145860554,-0.0021416884145860553,-0.0021614804418387183
2014-08-12,-0.0003125668556309734,-0.0005125668556309734,-0.0005323588828836365
2014-08-13,0.0031264439276813116,0.0029264439276813115,0.0029066519004286484
2014-08-14,-0.0006384480647973002,-0.0008384480647973002,-0.0008582400920499633
2014-08-15,0.0010430640998135663,0.0008430640998135663,0.0008232720725609033
2014-08-18,0.001231742903826817,0.001031742903826817,0.001011950876574154
2014-08-19,-0.000655783810592267,-0.000855783810592267,-0.00087557583784493
2014-08-20,-0.0022981185212363033,-0.0024981185212363034,-0.0025179105484889664
2014-08-21,-0.0014389467881245788,-0.001638946788124579,-0.001658738815377242
2014-09-12,-0.002154771680509948,-0.002354771680509948,-0.002374563707762611
2014-09-15,-0.00013282817764760077,-0.0003328281776476008,-0.00035262020490026385
2014-09-16,0.0018895074617545382,0.001689507461754538,0.001669715434501875
2014-09-17,0.0006846228591917875,0.00048462285919178747,0.0004648308319391244
2014-09-18,-0.0003932912955932619,-0.0005932912955932619,-0.000613083322845925
2014-09-19,0.0010158677116474876,0.0008158677116474876,0.0007960756843948246
2014-09-22,0.0006414784056423262,0.0004414784056423262,0.00042168637838966314
2014-09-23,0.0016257054032476899,0.0014257054032476898,0.0014059133759950267
2014-09-24,-0.00055757378697522,-0.00075757378697522,-0.0007773658142278831
2014-09-25,-0.001516022139431124,-0.0017160221394311242,-0.0017358141666837872
2014-09-26,0.0007759664866039493,0.0005759664866039493,0.0005561744593512863
2014-09-29,0.0006641591341965302,0.0004641591341965302,0.00044436710694386716
2014-09-30,0.0007348340635285911,0.0005348340635285911,0.0005150420362759281
2014-10-01,-0.00044903371844657295,-0.000649033718446573,-0.000668825745699236
2014-10-02,-0.0020473016663271728,-0.002247301666327173,-0.002267093693579836
2014-10-03,0.0008191201289499013,0.0006191201289499013,0.0005993281016972383
2014-10-06,-1.7171222931115357e-06,-0.00020171712229311156,-0.0002215091495457746
2014-10-07,0.0009161341855674414,0.0007161341855674414,0.0006963421583147784
2014-10-08,0.0009612203005153964,0.0007612203005153964,0.0007414282732627333
2014-10-09,0.00019291377007844333,-7.086229921556681e-06,-2.6878257174219728e-05
2014-10-10,0.0005661132304288406,0.00036611323042884066,0.0003463212031761776
2014-10-13,-0.002015936511684851,-0.002215936511684851,-0.002235728538937514
2014-10-14,-0.00552788994205429,-0.0057278899420542895,-0.0057476819693069526
2014-10-15,-0.0047232404922797075,-0.004923240492279707,-0.00494303251953237
2014-10-16,-0.005858916643943555,-0.006058916643943555,-0.006078708671196218
2014-10-17,0.0007793653050037371,0.0005793653050037371,0.000559573277751074
2014-10-20,0.0026837736023352494,0.0024837736023352493,0.0024639815750825862
2014-10-21,0.002750922130523036,0.0025509221305230357,0.0025311301032703726
2014-10-22,-0.0006967790163664029,-0.0008967790163664029,-0.000916571043619066
2014-10-23,0.0003011296194469355,0.00010112961944693549,8.133759219427244e-05
2014-10-24,-0.001138945318339114,-0.001338945318339114,-0.001358737345591777
2014-10-27,-0.0012559028786476895,-0.0014559028786476896,-0.0014756949059003526
2014-10-28,-0.0015726969831301406,-0.0017726969831301407,-0.0017924890103828037
2014-10-29,0.00239538122553021,0.00219538122553021,0.002175589198277547
2014-10-30,-0.0005114674381864465,-0.0007114674381864465,-0.0007312594654391095
2014-10-31,0.00025062445536369376,5.0624455363693755e-05,3.083242811103071e-05
2014-11-03,0.0016979221751464942,0.0014979221751464942,0.001478130147893831
2014-11-04,-0.0030889115253886048,-0.003288911525388605,-0.003308703552641268
2014-11-05,-0.0016033467162549274,-0.0018033467162549275,-0.0018231387435075905
2014-11-06,0.0010656262595352972,0.0008656262595352972,0.0008458342322826342
2014-11-07,-0.00013968488295226168,-0.0003396848829522617,-0.00035947691020492474
2014-11-10,0.0009473841581808592,0.0007473841581808592,0.0007275921309281961
2014-11-11,-0.002694835314610541,-0.0028948353146105413,-0.0029146273418632043
2014-11-12,-0.0021931121295720537,-0.002393112129572054,-0.002412904156824717
2014-11-13,-0.0003052940285731892,-0.0005052940285731892,-0.0005250860558258522
2014-11-14,0.00035527425434231467,0.00015527425434231466,0.0001354822270896516
2014-11-17,-0.0011559222451634598,-0.00135592224516346,-0.001375714272416123
2014-11-18,0.006864541361905474,0.006664541361905475,0.006644749334652812
2014-11-19,0.011146089133328142,0.010946089133328141,0.010926297106075478
2014-11-20,-0.004075616222096856,-0.004275616222096856,-0.004295408249349519
2014-11-21,-0.004732368018622995,-0.004932368018622995,-0.004952160045875658
2014-11-24,-0.0010946453390955513,-0.0012946453390955514,-0.0013144373663482145
2014-12-16,-0.007398600881622758,-0.007598600881622758,-0.007618392908875421
2014-12-17,-0.0013305899172862973,-0.0015305899172862974,-0.0015503819445389605
2014-12-18,0.0028677367607934197,0.0026677367607934196,0.0026479447335407565
2014-12-19,0.0002378225790430557,3.782257904305568e-05,1.8030551790392636e-05
2014-12-22,-0.0007111494693658973,-0.0009111494693658973,-0.0009309414966185603
2014-12-23,-0.0011172608345748653,-0.0013172608345748654,-0.0013370528618275284
2014-12-24,-0.0010538603028202957,-0.0012538603028202958,-0.0012736523300729589
2014-12-26,0.0005006691507259688,0.00030066915072596886,0.0002808771234733058
2014-12-29,0.0004735649537130519,0.0002735649537130519,0.00025377292646038886
2014-12-30,-0.0019374159267978208,-0.002137415926797821,-0.002157207954050484
2014-12-31,-0.0011427893680716495,-0.0013427893680716496,-0.0013625813953243126
2015-01-02,0.0011029986059693832,0.0009029986059693832,0.0008832065787167201
2015-01-05,-0.0017781591633630979,-0.001978159163363098,-0.001997951190615761
2015-01-06,0.0006129661416313259,0.0004129661416313259,0.00039317411437866283
2015-01-07,0.0011016700474444498,0.0009016700474444498,0.0008818780201917867
2015-01-08,-0.00017359283134651832,-0.00037359283134651833,-0.0003933848585991814
2015-01-09,0.0019913039140706627,0.0017913039140706626,0.0017715118868179996
2015-01-12,0.0031461902651085997,0.0029461902651085996,0.0029263982378559365
2015-01-13,-0.0010288532568508272,-0.0012288532568508273,-0.0012486452841034903
2015-01-14,-0.0009539290119394087,-0.0011539290119394088,-0.0011737210391920719
2015-01-15,-0.0003338601418397813,-0.0005338601418397813,-0.0005536521690924443
2015-01-16,0.0003701850198026296,0.0001701850198026296,0.00015039299254996657
2015-01-20,0.004411989898196449,0.00421198989819645,0.004192197870943787
2015-01-21,0.0008918999097822059,0.0006918999097822059,0.0006721078825295428
2015-01-22,-0.001567072445268796,-0.0017670724452687962,-0.0017868644725214592
2015-01-23,0.00033391743327467106,0.00013391743327467105,0.000114125406022008
2015-01-26,-0.001754955597955066,-0.001954955597955066,-0.001974747625207729
2015-01-27,-0.0029449486276068183,-0.0031449486276068184,-0.0031647406548594814
2015-01-28,9.211305627481297e-05,-0.00010788694372518704,-0.0001276789709778501
2015-01-29,-0.0013624638645878724,-0.0015624638645878725,-0.0015822558918405355
2015-01-30,0.0036793839895836364,0.0034793839895836363,0.0034595919623309733
2015-02-02,-0.001619110521734459,-0.001819110521734459,-0.0018389025489871222
2015-02-03,-0.001892946250296305,-0.002092946250296305,-0.002112738277548968
2015-02-04,-0.00041275314497477526,-0.0006127531449747753,-0.0006325451722274383
2015-02-05,-0.003218094146338899,-0.003418094146338899,-0.003437886173591562
2015-02-06,0.00045534264432985923,0.0002553426443298592,0.00023555061707719615
2015-02-09,0.00033010134593469887,0.00013010134593469886,0.00011030931868203582
2015-02-10,-0.0011472613751830638,-0.0013472613751830639,-0.001367053402435727
2015-02-11,0.0028760838382104036,0.0026760838382104035,0.0026562918109577405
2015-02-12,-0.0005245569711821828,-0.0007245569711821827,-0.0007443489984348458
2015-02-13,-0.0038580725566864163,-0.004058072556686416,-0.004077864583939079
2015-02-17,-0.0026780751414553217,-0.0028780751414553218,-0.002897867168707985
2015-02-18,-0.0011177119274254676,-0.0013177119274254676,-0.0013375039546781307
2015-02-19,0.0019831642747547506,0.0017831642747547505,0.0017633722475020874
2015-02-20,0.0024997069800087647,0.0022997069800087646,0.0022799149527561015
2015-02-23,-0.0008309003179603813,-0.0010309003179603813,-0.0010506923452130443
2015-02-24,1.8829929572655723e-05,-0.0001811700704273443,-0.00020096209768000734
2015-03-16,0.001583661718999762,0.0013836617189997619,0.0013638696917470988
2015-03-17,-0.0005311279400034511,-0.0007311279400034511,-0.0007509199672561141
2015-03-18,0.0029318625979312903,0.0027318625979312902,0.002712070570678627
2015-03-19,0.0015269472573383644,0.0013269472573383644,0.0013071552300857013
2015-03-20,-0.00034112915341101633,-0.0005411291534110163,-0.0005609211806636794
2015-03-23,-5.0055083727414997e-05,-0.000250055083727415,-0.000269847110980078
2015-03-24,-0.0021397090342542774,-0.0023397090342542775,-0.0023595010615069406
2015-03-25,0.0008922891859022766,0.0006922891859022767,0.0006724971586496136
2015-03-26,0.0012755288205134278,0.0010755288205134277,0.0010557367932607646
2015-03-27,-0.00326491226110405,-0.00346491226110405,-0.003484704288356713
2015-03-30,0.0014107565690654113,0.0012107565690654112,0.0011909645418127482
2015-03-31,-0.002276688362365913,-0.002476688362365913,-0.0024964803896185763
2015-04-01,0.0002622419087193989,6.22419087193989e-05,4.244988146673585e-05
2015-04-02,-0.0004169869377995528,-0.0006169869377995528,-0.0006367789650522158
2015-04-06,0.0012406513595890102,0.0010406513595890101,0.001020859332336347
2015-04-07,-0.002069943345664786,-0.0022699433456647863,-0.0022897353729174493
2015-04-08,-7.274260824413879e-05,-0.0002727426082441388,-0.00029253463549680183
2015-04-09,0.0018489868456680245,0.0016489868456680244,0.0016291948184153613
2015-04-10,0.0021223752524731796,0.0019223752524731796,0.0019025832252205165
2015-04-13,-0.001856423006479918,-0.002056423006479918,-0.002076215033732581
2015-04-14,0.0006596331188210056,0.00045963311882100564,0.0004398410915683426
2015-04-15,0.0012531583679317353,0.0010531583679317352,0.0010333663406790722
2015-04-16,0.0011422398129476684,0.0009422398129476684,0.0009224477856950053
2015-04-17,-0.0006619885121335517,-0.0008619885121335517,-0.0008817805393862147
2015-04-20,-5.996609705192063e-05,-0.00025996609705192063,-0.0002797581243045837
2015-04-21,-0.0013728487421679884,-0.0015728487421679885,-0.0015926407694206515
2015-04-22,0.001515655969245477,0.0013156559692454768,0.0012958639419928138
2015-04-23,-0.0018294230122942842,-0.0020294230122942843,-0.0020492150395469474
2015-04-24,0.0021513182195888937,0.0019513182195888936,0.0019315261923362305
2015-04-27,-0.0008868571255896836,-0.0010868571255896837,-0.0011066491528423468
2015-04-28,0.0009339018774936992,0.0007339018774936993,0.0007141098502410362
2015-04-29,0.0024964591457329547,0.0022964591457329546,0.0022766671184802916
2015-04-30,0.0003906538710376215,0.0001906538710376215,0.00017086184378495845
2015-05-01,-0.0015321919323384571,-0.0017321919323384572,-0.0017519839595911202
2015-05-04,-0.0015328834384538885,-0.0017328834384538886,-0.0017526754657065516
2015-05-05,-0.0010226905729509923,-0.0012226905729509924,-0.0012424826002036555
2015-05-06,0.0004787846917197198,0.0002787846917197198,0.0002589926644670568
2015-05-07,0.003655564547997569,0.0034555645479975687,0.0034357725207449057
2015-05-08,0.0027952391591152376,0.0025952391591152375,0.0025754471318625745
2015-05-11,-0.002717473169080364,-0.002917473169080364,-0.002937265196333027
2015-05-12,-0.0006087097015869451,-0.0008087097015869451,-0.0008285017288396082
2015-05-13,-0.00027097323673005573,-0.00047097323673005577,-0.0004907652639827188
2015-05-14,0.0004936670185178155,0.0002936670185178155,0.00027387499126515244
2015-05-15,0.0006808781575323811,0.00048087815753238114,0.0004610861302797181
2015-05-18,-0.0010140629676844944,-0.0012140629676844945,-0.0012338549949371576
2015-05-19,0.0003800283484650448,0.00018002834846504482,0.00016023632121238177
2015-05-20,-0.0009174575764063664,-0.0011174575764063665,-0.0011372496036590296
2015-05-21,0.0020712335382242764,0.0018712335382242763,0.0018514415109716132
2015-05-22,0.0005967823589686867,0.00039678235896868674,0.0003769903317160237
2015-05-26,0.006826510223564353,0.006626510223564353,0.00660671819631169
2015-06-15,-0.0003076867679389181,-0.0005076867679389181,-0.0005274787951915812
2015-06-16,0.00019295416496543648,-7.045835034563534e-06,-2.683786228722658e-05
2015-06-17,-7.835037283240176e-05,-0.0002783503728324018,-0.00029814240008506484
2015-06-18,0.00020781524104498391,7.815241044983905e-06,-1.1976786207679142e-05
2015-06-19,-4.5654120181712354e-05,-0.00024565412018171234,-0.0002654461474343754
2015-06-22,-0.0020920409959803055,-0.0022920409959803056,-0.0023118330232329686
2015-06-23,-0.00017761904774747815,-0.00037761904774747816,-0.0003974110750001412
2015-06-24,-0.00027217370095379496,-0.000472173700953795,-0.000491965728206458
2015-06-25,0.00013315688207478216,-6.684311792521785e-05,-8.663514517788089e-05
2015-06-26,-0.0017345187678528154,-0.0019345187678528155,-0.0019543107951054788
2015-06-29,-0.0011341897174302553,-0.0013341897174302553,-0.0013539817446829184
2015-06-30,0.000588203353476378,0.000388203353476378,0.00036841132622371495
2015-07-01,0.0010446878937536831,0.0008446878937536831,0.0008248958665010201
2015-07-02,0.001010688961267231,0.000810688961267231,0.000790896934014568
2015-07-06,0.001796053900742603,0.001596053900742603,0.00157626187348994
2015-07-07,0.0007964368178151871,0.0005964368178151871,0.000576644790562524
2015-07-08,-0.0010980262228830698,-0.00129802622288307,-0.001317818250135733
2015-07-09,-0.0004052129494649588,-0.0006052129494649588,-0.0006250049767176219
2015-07-10,0.0007571815003714678,0.0005571815003714678,0.0005373894731188048
2015-07-13,0.0006789722558293174,0.0004789722558293174,0.00045918022857665435
2015-07-14,0.0007457745005542348,0.0005457745005542348,0.0005259824733015718
2015-07-15,0.0017391348576774315,0.0015391348576774314,0.0015193428304247684
2015-07-16,0.0012295338827422594,0.0010295338827422593,0.0010097418554895962
2015-07-17,0.00422990814982349,0.00402990814982349,0.004010116122570827
2015-07-20,0.0002883422485999297,8.834224859992967e-05,6.855022134726662e-05
2015-07-21,0.000892283908146712,0.000692283908146712,0.000672491880894049
2015-07-22,-0.0020647227350615743,-0.0022647227350615744,-0.0022845147623142374
2015-07-23,0.0001872789818403648,-1.2721018159635216e-05,-3.251304541229826e-05
2015-07-24,0.0009818169467206194,0.0007818169467206194,0.0007620249194679563
2015-07-27,-0.001152590358518459,-0.0013525903585184591,-0.0013723823857711222
2015-07-28,-7.744346164289253e-05,-0.0002774434616428925,-0.00029723548889555557
2015-07-29,-0.001418112583167695,-0.001618112583167695,-0.001637904610420358
2015-07-30,-0.0009630874920027283,-0.0011630874920027284,-0.0011828795192553915
2015-07-31,-0.0013574080086910783,-0.0015574080086910784,-0.0015772000359437414
2015-08-03,-0.001152658814641778,-0.0013526588146417782,-0.0013724508418944412
2015-08-04,-0.00017849487499947732,-0.00037849487499947733,-0.0003982869022521404
2015-08-05,-0.004183226782080498,-0.004383226782080498,-0.004403018809333161
2015-08-06,-0.0017345846066912699,-0.00193458460669127,-0.001954376633943933
2015-08-07,-0.0005910152652050456,-0.0007910152652050456,-0.0008108072924577086
2015-08-10,-2.939459390103218e-05,-0.0002293945939010322,-0.00024918662115369525
2015-08-11,-0.0010583785900793038,-0.0012583785900793039,-0.001278170617331967
2015-08-12,0.0011214871438588903,0.0009214871438588903,0.0009016951166062273
2015-08-13,-0.0011545039224601001,-0.0013545039224601002,-0.0013742959497127633
2015-08-14,-0.0032132515985711582,-0.0034132515985711583,-0.0034330436258238214
2015-08-17,0.0013251224053000181,0.001125122405300018,0.001105330378047355
2015-08-18,-2.92896329354554e-06,-0.00020292896329354555,-0.0002227209905462086
2015-08-19,0.002665721742808645,0.002465721742808645,0.002445929715555982
2015-08-20,9.385068753445804e-05,-0.00010614931246554197,-0.00012594133971820503
2015-08-21,3.971011040625194e-05,-0.00016028988959374807,-0.00018008191684641111
2015-08-24,-0.005278571751622429,-0.005478571751622429,-0.005498363778875092
2015-09-14,0.003635109014880017,0.003435109014880017,0.003415316987627354
2015-09-15,-0.000436628079606745,-0.000636628079606745,-0.000656420106859408
2015-09-16,-0.003131554525662372,-0.003331554525662372,-0.003351346552915035
2015-09-17,-0.0005433530003713403,-0.0007433530003713403,-0.0007631450276240034
2015-09-18,0.0019526076977064398,0.0017526076977064397,0.0017328156704537767
2015-09-21,-0.00041193350318410367,-0.0006119335031841037,-0.0006317255304367667
2015-09-22,0.0004858835371389822,0.0002858835371389822,0.00026609150988631913
2015-09-23,0.0012330699354688394,0.0010330699354688393,0.0010132779082161762
2015-09-24,0.0009551329591613458,0.0007551329591613458,0.0007353409319086827
2015-09-25,0.0024850235442480284,0.0022850235442480283,0.0022652315169953653
2015-09-28,0.0048297538136039325,0.004629753813603933,0.00460996178635127
2015-09-29,0.0007329940025614849,0.000532994002561485,0.0005132019753088219
2015-09-30,-0.002092217145641735,-0.0022922171456417353,-0.0023120091728943983
2015-10-01,0.001118684481159882,0.0009186844811598819,0.0008988924539072189
2015-10-02,0.0001460517658001488,-5.394823419985122e-05,-7.374026145251427e-05
2015-10-05,-0.0013229643746567642,-0.0015229643746567643,-0.0015427564019094273
2015-10-06,0.00369808023732682,0.00349808023732682,0.003478288210074157
2015-10-07,-0.0017855184133919407,-0.001985518413391941,-0.002005310440644604
2015-10-08,-0.0009487365130233317,-0.0011487365130233317,-0.0011685285402759948
2015-10-09,-0.0005261205116179917,-0.0007261205116179917,-0.0007459125388706547
