period_end,available_date,entry_date,exit_date,horizon,n_names,ic,spread_gross,spread_net,signal_name
2019-12-31,2020-03-10,2020-03-11,2020-09-09,126,40,-0.06941838649155724,0.008220469533439884,0.0042204695334398835,quality_reversal
2020-03-31,2020-06-09,2020-06-10,2020-06-17,5,40,-0.21538461538461542,-0.007072754999265976,-0.011072754999265976,quality_reversal
2020-03-31,2020-06-09,2020-06-10,2020-07-10,21,40,0.03714821763602252,-0.008921926853586976,-0.012921926853586976,quality_reversal
2020-03-31,2020-06-09,2020-06-10,2020-09-09,63,40,0.11969981238273922,-0.003909488296419628,-0.007909488296419628,quality_reversal
2020-03-31,2020-06-09,2020-06-10,2020-12-08,126,40,0.22983114446529082,-0.01672180748682195,-0.02072180748682195,quality_reversal
2020-06-30,2020-09-08,2020-09-09,2020-09-16,5,40,0.3525328330206379,0.006992787591600741,0.002992787591600741,quality_reversal
2020-06-30,2020-09-08,2020-09-09,2020-10-08,21,40,0.01632270168855535,0.005811618485939293,0.0018116184859392932,quality_reversal
2020-06-30,2020-09-08,2020-09-09,2020-12-08,63,40,0.2022514071294559,0.0225767608722518,0.0185767608722518,quality_reversal
2020-06-30,2020-09-08,2020-09-09,2021-03-11,126,40,0.1986866791744841,0.019333607559227972,0.015333607559227972,quality_reversal
2020-09-30,2020-12-09,2020-12-10,2020-12-17,5,40,0.05234521575984991,0.0037840463483181236,-0.0002159536516818765,quality_reversal
2020-09-30,2020-12-09,2020-12-10,2021-01-12,21,40,-0.28273921200750474,-0.0054447859278139304,-0.00944478592781393,quality_reversal
2020-09-30,2020-12-09,2020-12-10,2021-03-15,63,40,-0.15834896810506568,0.011817343240660444,0.007817343240660444,quality_reversal
2020-09-30,2020-12-09,2020-12-10,2021-06-14,126,40,-0.04446529080675423,0.01457827355023153,0.01057827355023153,quality_reversal
2020-12-31,2021-03-11,2021-03-12,2021-03-19,5,40,-0.025140712945590997,0.011413942572917765,0.007413942572917765,quality_reversal
2020-12-31,2021-03-11,2021-03-12,2021-04-13,21,40,0.0703564727954972,0.014142431865453442,0.010142431865453442,quality_reversal
2020-12-31,2021-03-11,2021-03-12,2021-06-11,63,40,-0.054221388367729835,-0.0006890572378110416,-0.004689057237811042,quality_reversal
2020-12-31,2021-03-11,2021-03-12,2021-09-10,126,40,0.07223264540337712,0.010573658295496668,0.006573658295496668,quality_reversal
2021-03-31,2021-06-09,2021-06-10,2021-06-17,5,40,0.02457786116322702,0.0033048507309340336,-0.0006951492690659665,quality_reversal
2021-03-31,2021-06-09,2021-06-10,2021-07-12,21,40,-0.07992495309568483,0.0018663265904022008,-0.0021336734095977992,quality_reversal
2021-03-31,2021-06-09,2021-06-10,2021-09-09,63,40,-0.01707317073170732,0.0052115663743935725,0.0012115663743935724,quality_reversal
2021-03-31,2021-06-09,2021-06-10,2021-12-08,126,40,0.04784240150093809,0.003098631574604077,-0.000901368425395923,quality_reversal
2021-06-30,2021-09-08,2021-09-09,2021-09-16,5,40,-0.16360225140712947,-0.007846352074865545,-0.011846352074865545,quality_reversal
2021-06-30,2021-09-08,2021-09-09,2021-10-08,21,40,-0.04371482176360226,-0.02099117621189399,-0.02499117621189399,quality_reversal
2021-06-30,2021-09-08,2021-09-09,2021-12-08,63,40,-0.06848030018761728,-0.02425876003812953,-0.02825876003812953,quality_reversal
2021-06-30,2021-09-08,2021-09-09,2022-03-10,126,40,-0.04784240150093809,-0.09840388759309422,-0.10240388759309423,quality_reversal
2021-09-30,2021-12-09,2021-12-10,2021-12-17,5,41,0.043205574912891995,-0.0014395220061197284,-0.0054395220061197284,quality_reversal
2021-09-30,2021-12-09,2021-12-10,2022-01-11,21,41,0.062195121951219526,0.01812350857836345,0.01412350857836345,quality_reversal
2021-09-30,2021-12-09,2021-12-10,2022-03-14,63,41,0.23013937282229968,0.09756622807381096,0.09356622807381096,quality_reversal
2021-09-30,2021-12-09,2021-12-10,2022-06-13,126,41,0.20226480836236937,0.14365891341890005,0.13965891341890005,quality_reversal
2021-12-31,2022-03-11,2022-03-14,2022-03-21,5,41,-0.1290940766550523,0.004810018509705527,0.0008100185097055269,quality_reversal
2021-12-31,2022-03-11,2022-03-14,2022-04-12,21,41,0.02247386759581882,-0.00276112419673169,-0.00676112419673169,quality_reversal
2021-12-31,2022-03-11,2022-03-14,2022-06-13,63,41,-0.02177700348432056,-0.012314620973269588,-0.01631462097326959,quality_reversal
2021-12-31,2022-03-11,2022-03-14,2022-09-13,126,41,0.18031358885017423,-0.005435338531724829,-0.009435338531724829,quality_reversal
2022-03-31,2022-06-09,2022-06-10,2022-06-17,5,41,-0.0980836236933798,0.005145027588829745,0.0011450275888297452,quality_reversal
2022-03-31,2022-06-09,2022-06-10,2022-07-13,21,41,-0.15087108013937287,-0.007431586627906411,-0.011431586627906411,quality_reversal
2022-03-31,2022-06-09,2022-06-10,2022-09-12,63,41,-0.13310104529616726,-0.04359921387018498,-0.04759921387018498,quality_reversal
2022-03-31,2022-06-09,2022-06-10,2022-12-09,126,41,-0.16689895470383279,-0.010667584257968321,-0.014667584257968321,quality_reversal
2022-06-30,2022-09-08,2022-09-09,2022-09-16,5,41,-0.3358885017421604,-0.009990521052776008,-0.013990521052776008,quality_reversal
