period,factor,P_aum,P_ew,dispersion,breadth_pos,hhi_pos
2015-12-31,lowvol,0.7138953681674111,0.7068682156699858,0.13815573929402844,0.9911181698731986,0.09865407683095068
2015-12-31,strev,0.1812673807057938,0.17416520121971896,0.13435011861078092,0.003254579318959224,0.11167827465949863
2015-12-31,liq,1.2037021741675429,1.1710612544573638,0.24691664022503684,0.9942926474316873,0.10009347494337344
2016-03-31,size,0.5997330763512463,0.6334963209290337,0.3453886056572246,0.8529981117117912,0.10027609708570495
2016-03-31,mom,0.3318049405475888,0.30997132774645436,0.197097113432975,0.019448830279829955,0.10838543217719154
2016-03-31,beta,0.17166034410585762,0.16360198717894825,0.1449238485425481,0.0034821937365624497,0.08974151667965777
2016-03-31,lowvol,0.6185994719449279,0.6106793596912166,0.13943959902316266,0.965106815215178,0.10059535069586928
2016-03-31,strev,-0.03234372194663928,-0.03501812766201092,0.10740753234872599,0.00021230197166374295,0.03541975899249886
2016-03-31,liq,1.101033750835834,1.0661036976762592,0.231966190773663,0.994621586212899,0.10158957452932516
2016-06-30,size,0.7638653867667471,0.7995588254717976,0.35534801535811583,0.9855657468626174,0.0851737367108409
2016-06-30,mom,-0.033059248037018575,-0.06404568874263529,0.1818558422699721,0.0008608800982073709,0.02703334305514219
2016-06-30,beta,0.24325853413388202,0.24219346383327264,0.16912866149474362,0.026514545182857334,0.07730478311735524
2016-06-30,lowvol,1.1299305398570845,1.1197411731474023,0.15609430261345011,0.9992341051939275,0.0853267965701711
2016-06-30,strev,-0.3157864531665597,-0.3159512339944866,0.14756036388468108,0.0,0.18805820935176243
2016-06-30,liq,1.1795493799242882,1.1411147042706926,0.24178801224460147,0.9964574605210222,0.08609003117447007
2016-09-30,size,0.7726550212072187,0.8259963000764338,0.3685840568609741,0.9619906054249162,0.07430996188457147
2016-09-30,mom,-0.22652746144018177,-0.23735899235682398,0.1397754134407639,0.00010367899920351393,0.12693788837758233
2016-09-30,beta,0.20918711745173368,0.2198844770583781,0.20851141510975105,0.01787113428026281,0.06333458287892506
2016-09-30,lowvol,1.1196360411290571,1.0959282337273435,0.17797481236536067,0.998507186346901,0.07585287769878023
2016-09-30,strev,0.15618689625209292,0.17999501229435957,0.18404712943892837,0.006440179663475696,0.07044492172418831
2016-09-30,liq,1.2041392810642928,1.1580310445559607,0.2548610160573624,0.9951146889940328,0.07625486526871529
2016-12-31,size,0.9325680504342864,0.9836001800462912,0.37310679219903764,0.9983952973530611,0.0836003449936407
2016-12-31,mom,0.1171510880624992,0.11827148623861164,0.16257549099933793,0.005389153321494141,0.08396643888516377
2016-12-31,beta,0.09730189369907621,0.10451790503090384,0.2305294656725454,0.014130640329325754,0.04268022068625996
2016-12-31,lowvol,1.5830271282577608,1.564368428803322,0.151782190065839,0.9997448828840549,0.08366834096728243
2016-12-31,strev,0.6645670357279798,0.6497936658186018,0.124239372502313,0.9803813813413839,0.08557638802704214
2016-12-31,liq,1.2595577026808975,1.2223378558705802,0.2580757424493534,0.9953740066366741,0.08450733173461153
2017-03-31,size,0.8762677693223657,0.9129183473974788,0.3757836526726936,0.9669863010979196,0.08429745020252646
2017-03-31,mom,0.054663132812644885,0.05586859482561094,0.18978531233303564,0.007930207901787004,0.06660198413438068
2017-03-31,beta,-0.08147293973706231,-0.07747756534896456,0.23033163909509433,0.005753315912819676,0.04133457967535192
2017-03-31,lowvol,1.2667599333190362,1.2560863708086438,0.14081019148342594,0.9993995944147791,0.08686397642150319
2017-03-31,strev,0.10893023615052481,0.11359658045889248,0.1158216122002789,0.002699739760082907,0.08023558579973873
2017-03-31,liq,1.0956112984872453,1.0679834073955201,0.25781365399451206,0.9786792349101596,0.08894216572039179
2017-06-30,size,0.8861171117295278,0.9337046236081952,0.37946298081275087,0.9981485863486257,0.09350544286038238
2017-06-30,mom,0.18214215507035544,0.1754586626661911,0.21766011353552953,0.025494984224399504,0.08358110997344338
2017-06-30,beta,0.07321416832499077,0.07982581670566566,0.21074415734928284,0.011466525767970354,0.06009570749307077
2017-06-30,lowvol,1.045410977203057,1.0296998896910752,0.1532289975517048,0.9972599497026605,0.09465173185994309
2017-06-30,strev,-0.48256207742087365,-0.4741922373604632,0.1603704811674478,0.00029073182174202384,0.22896470663244045
2017-06-30,liq,1.2031809621503058,1.162700902634843,0.25708097318868117,0.9955975691659947,0.09464295476175831
2017-09-30,size,0.9271212569816252,0.9741261586335519,0.38812423438913435,0.9982718847839663,0.09573573123126199
2017-09-30,mom,0.5825889988321293,0.5648876361375074,0.19557089338537617,0.8666427159522221,0.09432945631271278
2017-09-30,beta,0.2580662547927492,0.2626740723222003,0.24805725217388616,0.06570406000510304,0.08387236012692888
2017-09-30,lowvol,1.2725459677143853,1.2532429739222541,0.16771204619548416,0.9990068504952454,0.0971576604877901
2017-09-30,strev,0.3069185557722257,0.3348144327332021,0.17038359032296949,0.025453890342410267,0.08991304870112095
2017-09-30,liq,1.0774742939633493,1.0371744858422705,0.2630484316436194,0.991028803822357,0.09787273131880177
2017-12-31,size,1.047781393806611,1.0979859644649148,0.3892516873163266,0.9998580887412234,0.08779163520264023
2017-12-31,mom,0.9411653668208091,0.944128959929369,0.22368676075265387,0.997770484594746,0.08607891414757347
2017-12-31,beta,1.1143500264150066,1.123768581689397,0.25179506354661013,0.9972537788292032,0.08578397748924042
2017-12-31,lowvol,2.487301168587793,2.4688257333716086,0.14849452798456328,0.9999323024537227,0.08775225856746718
2017-12-31,strev,0.6469393897803412,0.6545718029183358,0.11656585094033516,0.9853522797066835,0.08500086431300277
2017-12-31,liq,1.1553028081205232,1.1126389622145527,0.26496288778548516,0.9932422647009871,0.08842916881059912
2018-03-31,size,1.2522540596076184,1.2972750572271035,0.38054118568145373,0.9999660550271797,0.0889368056132552
2018-03-31,mom,0.06417788494435203,0.06640089595522335,0.2431938897259253,0.010416188518421656,0.05248073071654241
2018-03-31,beta,1.0723658087801229,1.0648143353699853,0.2157813282143933,0.991862545401849,0.08856837959175744
2018-03-31,lowvol,2.5464501158815134,2.5310753946575093,0.13271372267991538,1.0000000000000002,0.08938852266325788
2018-03-31,strev,-0.9371474804208672,-0.9260313291361189,0.14540886598810698,0.0,1.0
2018-03-31,liq,1.3223335872086506,1.279913525545836,0.2702722724955579,0.9959102016447257,0.0902662107879028
2018-06-30,size,1.0814664880247085,1.1276301499681263,0.3963481281731035,0.9998262301610474,0.10046850492413185
2018-06-30,mom,0.10735486555968567,0.11770476593859316,0.23636115765493404,0.01058549215002003,0.08889785041812967
2018-06-30,beta,0.5530191821167346,0.5426783484584652,0.22644096116864823,0.8724576339485052,0.1003540987936235
2018-06-30,lowvol,1.677538362701958,1.658130981370427,0.1434628556356652,0.9996108231524911,0.10042406399545989
2018-06-30,strev,-0.20530288203983132,-0.2113452317113231,0.13382020997029706,0.00027105120739088774,0.05285458378600667
2018-06-30,liq,1.3289549835651044,1.286043775811474,0.26937383851916363,0.9973319213889038,0.10106619619253342
2018-09-30,size,0.8857460421323515,0.9407764470631609,0.40928155184503534,0.9652758276625275,0.0947716765329144
2018-09-30,mom,0.2158763197377891,0.2203366818025719,0.2634168549732979,0.026842297569395795,0.0919358930266237
2018-09-30,beta,0.5778806601599927,0.5713467875497886,0.2221351388811134,0.8694492337142992,0.09039902755065929
2018-09-30,lowvol,1.4478607946234212,1.423764870888961,0.1712378697055679,0.9981113982828793,0.09559518234973734
2018-09-30,strev,-0.4392080925573908,-0.4329801320627968,0.12211423112643296,0.0,0.35535246982158214
2018-09-30,liq,1.3302788618232113,1.284778966343243,0.2760250403019108,0.9956316697787859,0.09531906380421369
2018-12-31,size,0.5700021895246123,0.6180813306121333,0.41408837327127557,0.7062387778288917,0.09927992493282953
2018-12-31,mom,0.0811607272603852,0.09656658470218386,0.22880152420144087,0.014128133935480385,0.08443230058676734
2018-12-31,beta,0.3536532633884233,0.35227176775900465,0.2532250947547571,0.10658178386859665,0.08865105568706343
2018-12-31,lowvol,0.9262638663045341,0.9069811906408499,0.17031621941558037,0.9937920889777105,0.0993690921084457
2018-12-31,strev,0.2997179912113315,0.296156306900362,0.1469021392642072,0.024647506714298717,0.1001008835715897
2018-12-31,liq,1.0599531971795155,1.0108432328096288,0.28279158238959057,0.99155115011423,0.09855424903555046
2019-03-31,size,1.5084245980350697,1.5530282557759838,0.41316194560463576,1.0,0.09807647969387594
2019-03-31,mom,0.22792832475799787,0.24265981805133235,0.2164558207664092,0.017962389880714313,0.09602258602619476
2019-03-31,beta,1.5095529590898247,1.512026313036661,0.2797939902841094,0.9995952854034194,0.09554134068461216
2019-03-31,lowvol,-0.3343620310431494,-0.35251525581603715,0.17930339275451865,0.0,0.0
2019-03-31,strev,0.13645936737561812,0.1378384384884031,0.14895763108848872,0.0035462055614908254,0.10534863248493442
2019-03-31,liq,2.0248725364359124,1.9829003742757323,0.2762474707464423,0.9998060708022121,0.09911418043718699
2019-06-30,size,1.5777604993191072,1.6440033296662433,0.4176593657631816,1.0,0.09066822189957843
2019-06-30,mom,0.1751436527518242,0.189066490290349,0.23378678126197014,0.012665403523166033,0.08961887314612516
2019-06-30,beta,1.1790922248378974,1.1586099385068567,0.28938245393906264,0.9951952409430554,0.08538223766909664
2019-06-30,lowvol,4.793530113357806,4.790947787241222,0.1641317717508089,1.0,0.09066709166141708
2019-06-30,strev,-3.429647813243255,-3.4605120390505846,0.11465036562700387,0.0,0.0
2019-06-30,liq,2.1257787502110688,2.0735122214051076,0.2790377880406037,0.9998926063778861,0.09029663063783507
2019-09-30,size,1.161886470806662,1.201148297331584,0.4153515412198647,0.9995172979648201,0.10386062680831042
2019-09-30,mom,1.0939852620417714,1.0868556116417216,0.20175522638874382,0.9988158297166272,0.10695737326535773
2019-09-30,beta,0.9132461396588478,0.9222525610792468,0.26213428651056514,0.9854114508054445,0.0987655547682082
2019-09-30,lowvol,4.026005232104207,4.00246467924764,0.15681433790891108,1.0,0.10470915497908248
2019-09-30,strev,2.4554649975334613,2.4498168125546007,0.18470566503197333,1.0,0.10525213082714463
2019-09-30,liq,1.7172202076681562,1.6822267157695288,0.26678775016509126,0.9994497480863118,0.10501075221619463
2019-12-31,size,1.317362573325575,1.358078365275063,0.4126893805441141,0.9995153864675149,0.10175831501266956
2019-12-31,mom,1.2145539135728274,1.2180946308616893,0.18993279402072427,0.9997305586152399,0.10156764408670003
2019-12-31,beta,1.2748288925781486,1.2810607828023821,0.23106443588480985,0.9963747597673416,0.09906892992992945
2019-12-31,lowvol,3.152730172463103,3.1259621913854847,0.19798942992282534,0.9999999999999999,0.10280717210111169
2019-12-31,strev,-0.2983410133539576,-0.2921812659132402,0.1574723620317671,0.0012727721303448037,0.05633539959124636
2019-12-31,liq,1.9093205077099324,1.870605041568402,0.2720172750328388,0.9997340971712556,0.10283333163412978
2020-03-31,size,1.2731493358518136,1.3208690857970358,0.41509552693697116,0.999455043490533,0.10275277793611477
2020-03-31,mom,0.7260471781632694,0.6919215623097662,0.19609261882364312,0.9767359374666548,0.09668731766256511
2020-03-31,beta,-0.22297915039359,-0.23973495279326693,0.130907292165488,5.122664551455811e-05,0.20752419810866837
2020-03-31,lowvol,2.1002533926829523,2.0863953207193378,0.14091016456339867,1.0,0.1033880291243132
2020-03-31,strev,0.8044711479198068,0.8053588044633567,0.2158619543019949,0.9678140464403457,0.10708341037326054
2020-03-31,liq,1.9122963890777376,1.8732216459157638,0.2790882065576682,0.9997745547203545,0.1036100114207667
2020-06-30,size,1.2912920780413144,1.3463825261439986,0.42380519775591957,0.9995735726131725,0.08028403170092242
2020-06-30,mom,1.0072197554723918,0.970805407581961,0.2651698199354321,0.99284377588423,0.07677466902276112
2020-06-30,beta,-0.16168437779708117,-0.15960837115391122,0.1463528645497765,0.0002645667899207239,0.11747669841531765
2020-06-30,lowvol,1.6699425337731453,1.6526703213151541,0.14916885814687522,0.9999999999999999,0.07990438795032345
2020-06-30,strev,-0.15345226248890834,-0.16749094157582392,0.1554495360383603,0.002715801757765093,0.377980799510123
2020-06-30,liq,1.9595890680671455,1.9088751912252013,0.2939250970672019,0.9997739535245544,0.08004380045443657
2020-09-30,size,1.1698612915603186,1.186295623926693,0.3712499937132453,0.974860100818533,0.08785401612434351
2020-09-30,mom,0.160921479972086,0.09859553789890914,0.2909146801703224,0.03392299825974484,0.10141052150215817
2020-09-30,beta,-0.0056711447225549615,-0.011701258201783405,0.134235530832299,0.001261276617771612,0.07859957476217003
2020-09-30,lowvol,1.5077673049483928,1.5132128312974205,0.13258485894458036,0.9999274136032302,0.082208549549674
2020-09-30,strev,1.1644202530735588,1.1889572310561576,0.14206019102035172,1.0,0.0841465836403381
2020-09-30,liq,1.827986975395324,1.8056305055744193,0.2665944513677246,0.9994785327565656,0.08307174498297361
2020-12-31,size,1.5154894214736465,1.510447183151939,0.3932405656960041,0.9999999999999999,0.020104046175800586
2020-12-31,mom,0.26174062648233837,0.22945334939364356,0.28050801223675287,0.09467305916921355,0.04322362229667027
2020-12-31,beta,0.8530173778633805,0.844997653453347,0.15268716203812432,0.9952947611399312,0.020360542737358826
2020-12-31,lowvol,4.2381904453210355,4.238080761077836,0.1513939220993005,0.9999999999999999,0.020419667754950226
2020-12-31,strev,-2.4025291040122436,-2.3946541431877946,0.15535884641957426,0.0001011852761396804,1.0
2020-12-31,liq,1.7348040682277341,1.712701941500368,0.2829695545171716,0.9990085360238854,0.02127094845698349
2021-03-31,size,1.8030034709769147,1.803427741778555,0.3936439139108305,1.0,0.01940192908939803
2021-03-31,mom,-0.9039984180338686,-0.9023002484724499,0.1737681336503813,0.0001694340493398496,0.12939095195153685
2021-03-31,beta,1.1723774447821425,1.1572649074821848,0.1724990116163491,0.9981863781411467,0.019687981062976704
2021-03-31,lowvol,4.596122273916765,4.595545859121516,0.15927437131047473,1.0,0.019890223068456805
2021-03-31,strev,1.1932399722307476,1.2059529960442783,0.21252342104369504,0.9926368358612419,0.02008704190853028
2021-03-31,liq,1.1885876553686308,1.1639585174981264,0.30535666935574945,0.9920396602247767,0.02114433606332669
2021-06-30,size,1.5830248903419557,1.5852854537384211,0.40037784709827606,1.0,0.009476023842674855
2021-06-30,mom,-0.016764833052576505,-0.007545543066238012,0.14869019366598957,0.0019045884783299649,0.022048734842649055
2021-06-30,beta,-0.03473584196135211,-0.06950281708148452,0.22374484141223852,0.002983753475343475,0.02396544884045469
2021-06-30,lowvol,2.0147872500471884,2.0163084399305737,0.16157835320640637,0.9999022143525437,0.009829698604888942
2021-06-30,strev,0.10062223405338289,0.07939127066948838,0.21191274522322634,0.024932224490802783,0.014854909981514753
2021-06-30,liq,1.7969847194423076,1.7770939056964579,0.29749622135993287,0.9990613175303144,0.010154588129490928
2021-09-30,size,1.6388051158899744,1.6286078493893252,0.3947526877828994,0.9999794705911017,0.008481934685311509
2021-09-30,mom,-0.9098087262124235,-0.9127767300223769,0.13374733525401808,0.0,0.34245791914885804
2021-09-30,beta,0.46715179533619156,0.4332948774911542,0.1911110616065707,0.35682224533780926,0.009832695870600384
2021-09-30,lowvol,2.023096689218261,2.0334877741548323,0.17786022012249428,0.9989913663652694,0.00843110608006282
2021-09-30,strev,0.3989059243442813,0.4045872105721157,0.14489797395895518,0.10315167794061592,0.008359877295382177
2021-09-30,liq,1.9813203355680955,1.9628888150061208,0.2892637891293574,0.9995203125996305,0.008739135245838529
2021-12-31,size,1.2769436740593259,1.3629461546907564,0.494519741926971,0.9724849899678016,0.03093377621542996
2021-12-31,mom,0.8506124048126387,0.8325068817276675,0.20385152007952184,0.9912234915150541,0.034894039425824086
2021-12-31,beta,-0.3056413081939148,-0.31965172896884386,0.2541165184218382,0.0019558905943689578,0.03461555707044561
2021-12-31,lowvol,1.9781910901273934,1.9579076894508434,0.24486418489231626,0.9948877077622608,0.03578991899741286
2021-12-31,strev,1.1449171704023768,1.1586313391689274,0.17454920433393512,0.9924032121878053,0.03521279767196208
2021-12-31,liq,1.9741970931859092,1.8960175956392753,0.36817483816044044,0.998537465708831,0.03606243983031783
2022-03-31,size,1.4795538821083634,1.4678308070706898,0.4058688462610704,0.9999452979115149,0.007728092610603133
2022-03-31,mom,1.6844430193262556,1.7003933635228472,0.18803828855582416,0.9997039997031422,0.0077569323968477094
2022-03-31,beta,-0.4920422046626393,-0.5375048367081355,0.30379908831474095,0.002346438133324402,0.18974333026100867
2022-03-31,lowvol,1.6789104119407015,1.6905521654133753,0.19761372522059945,0.9989352243662419,0.007648415185418766
2022-03-31,strev,-1.7733289913347483,-1.7858986220901056,0.13133947088073908,0.0,0.0
2022-03-31,liq,2.174162709313608,2.163818592792015,0.2776839422165395,0.9993389342776593,0.007934723130502391
2022-06-30,size,1.3096335146542202,1.3200197478649474,0.4141234373181745,0.9994562228125146,0.013892423393505663
2022-06-30,mom,0.844431097185929,0.8616966795015079,0.23552489577992164,0.9817724540665009,0.01577443475078588
2022-06-30,beta,0.6176418940502829,0.5907163192637344,0.30807224671117694,0.752298577878588,0.013684260667944034
2022-06-30,lowvol,2.7623378592915504,2.7663054906903244,0.20545775901649801,1.0,0.015120448827678622
2022-06-30,strev,-0.11333754351889554,-0.10114315663243938,0.15340752259252635,0.0012383385105223517,0.07892628489439268
2022-06-30,liq,1.8662327279260904,1.84857729293061,0.25861297665284255,0.999473833118856,0.015318914649744143
2022-09-30,size,1.1094197584943701,1.197964347662783,0.5202278113028069,0.9692353721622242,0.07254265883728434
2022-09-30,mom,1.3390652386448105,1.3364710678841483,0.28239291050516135,0.9968855036018051,0.07544658963740998
2022-09-30,beta,0.05438964045411486,0.04369783222549385,0.34573018914939935,0.0326767918738677,0.0260702249392167
2022-09-30,lowvol,1.1627320429504824,1.1389314452660195,0.25073505647981126,0.9929580250172392,0.07488959656836147
2022-09-30,strev,0.8229786054781929,0.827307724009545,0.15210171251966778,0.994937589353708,0.07348425358276503
2022-09-30,liq,1.8972852122248682,1.8345244208633813,0.3174866164325165,0.9994305605256568,0.07321229374991353
2022-12-31,size,0.8798457509282386,0.9577730761450981,0.5092612364862581,0.9601963964628473,0.09039861599573883
2022-12-31,mom,1.2605443906792708,1.2751569156505105,0.29349108275749064,0.9929279715857892,0.090268358183519
2022-12-31,beta,-0.2925418319865152,-0.2869291840052251,0.32329059078525335,0.010259165373586275,0.03423284235785348
2022-12-31,lowvol,2.7529168370196744,2.7250448342848457,0.21962497767997322,1.0,0.09033546506945613
2022-12-31,strev,0.4354092561009847,0.4479592934194298,0.16982699100789322,0.109010538873685,0.08606339078749459
2022-12-31,liq,1.685657123890214,1.6252821442762373,0.3119239967095572,0.9989526315473555,0.08970656890629772
2023-03-31,size,0.6835610519014905,0.764277916081816,0.5027392499803762,0.8652272298735858,0.09266969231552152
2023-03-31,mom,1.1474709935055079,1.1712318441305307,0.22307406722323384,0.9983072654085131,0.09133232178889802
2023-03-31,beta,-0.056542662891674256,-0.05978416448143411,0.3051640642313594,0.019634736236586764,0.02199007705503115
2023-03-31,lowvol,2.5175792712798213,2.4950342918580737,0.19399567497304585,1.0,0.092817673843695
2023-03-31,strev,0.4480380073660595,0.4225272826607296,0.24873938016249444,0.19898372842978185,0.09282850724104227
2023-03-31,liq,1.930175037236662,1.8678607763962387,0.31166618286831277,0.9996932387002955,0.09271524646574462
2023-06-30,size,0.5396047720598445,0.6175956739483527,0.5099454020819424,0.6656321178100524,0.1013460254467941
2023-06-30,mom,1.4773270360997355,1.4690279917534923,0.24637110586853372,0.9999864004296936,0.1021317394326559
2023-06-30,beta,0.9285422018685547,0.9078442431391034,0.28558205776010487,0.9928273638725431,0.10324885752476726
2023-06-30,lowvol,1.993564649954485,1.9688528181558813,0.1895763759540391,0.9999080784078093,0.10390891357924988
2023-06-30,strev,0.8656119277614984,0.8682822361734781,0.14902361498733713,0.9981125682304388,0.10555414382008364
2023-06-30,liq,1.4540251620556135,1.3924264091716794,0.32017841624859483,0.9964341464891585,0.10445341930331839
2023-09-30,size,0.3592388294022729,0.43507374342015626,0.4886859443099182,0.12665594374950237,0.09858021402486825
2023-09-30,mom,0.9955950843908423,0.9904572992452686,0.26995478706810877,0.9976450902302014,0.09736558496495212
2023-09-30,beta,0.2668835218722145,0.24709811225813672,0.29321963402373286,0.04433564112609376,0.10237007724011372
2023-09-30,lowvol,2.008956379454064,1.9789908371876934,0.18883367381928282,0.9998956912907713,0.09998523802823907
2023-09-30,strev,0.3649358469989912,0.36762315506198623,0.13394588428040208,0.015755692893133652,0.09759885147568009
2023-09-30,liq,1.3093467460323973,1.2492803089770166,0.30779553731019904,0.9950505295214974,0.10006719569324969
2023-12-31,size,0.15931365758195307,0.21595941371376137,0.4604849768203686,0.060683758925704864,0.0925090525252701
2023-12-31,mom,0.6099174667768128,0.5877349367263064,0.38542200669167453,0.8066014190897832,0.11103067121253908
2023-12-31,beta,0.15249805691650115,0.13603470197236295,0.2826192351799094,0.02921331003097423,0.10694672433156885
2023-12-31,lowvol,0.9264892298715993,0.9007876736753573,0.1871085731398485,0.9926456399776022,0.11351286722073828
2023-12-31,strev,0.27900589462808745,0.2946297694144802,0.19177579177758272,0.01541173361833163,0.10772404143603301
2023-12-31,liq,0.7634548204252696,0.7152118397099984,0.29768193859849473,0.9632821840749981,0.11295752073649788
2024-03-31,size,0.1246160895309001,0.19008430120345488,0.4530040756887937,0.05624930794078359,0.08556534842300394
2024-03-31,mom,0.5807175431970176,0.5750688726860251,0.3060239554445449,0.8281329875457041,0.11322740842785715
2024-03-31,beta,0.2879657336200368,0.269757198860483,0.2836099217577454,0.0545580195463789,0.11333077714462346
2024-03-31,lowvol,0.7412458216205217,0.7162386284603445,0.18569644912242458,0.9825545602032784,0.1127146299594531
