period,factor,pressure,funding,P_aum,rot_agg,drift_price,drift_char,fwd_factor_ret
2015-06-30,beta,-0.022716937995703197,-0.08459751696462346,0.19108062044241575,-0.0005927880184888908,0.00639547375314818,-0.04290687076848309,-0.040838155114724876
2015-06-30,lowvol,-0.5515920830893092,-2.5129785245577967,1.4237955021765558,-0.0028354146693196484,-0.0016378089115732706,0.2866323680128676,0.01604742390233186
2015-06-30,strev,0.09690379841225925,-0.7401762818807917,-1.19943543039816,0.0009782777177635346,-0.0015715332585677087,-1.9003165261068942,-0.00403126935580238
2015-06-30,liq,-0.14411171540988227,-0.4890543475984626,1.2539357472402002,-0.004016516494698572,0.0033030585051284297,0.0628478855823116,-0.03374384255666987
2015-09-30,size,0.09001418067474747,-0.7295418118381065,0.7900732837155473,0.003471343955063235,-0.0007326950166515005,-0.37502613039220634,0.01792408753472591
2015-09-30,mom,0.09546774703736001,-1.1508048571027258,0.3956819209306124,0.001789732623144731,0.011332488747202756,-0.4821126636185291,-0.01630327954155908
2015-09-30,beta,-0.2134823662268969,-0.10651532866462075,0.34724854266056643,-0.009279432107722765,-0.018169702973579685,0.19003428838900235,-0.14758996764543003
2015-09-30,lowvol,-0.23490001088617324,-4.25348737009817,0.9130199498658365,-0.0019871222346299743,0.007062602508031059,-0.520534070085187,0.15310652064545968
2015-09-30,strev,-0.06860721270531552,1.7570072079559826,0.26162412180898265,-0.0011974199585418751,-0.0013530650030017582,1.4695642572637941,0.05183231970900119
2015-09-30,liq,-0.031220896355872503,-0.7476750102810904,1.2129893580200708,-0.0013408498272038311,0.000834250040501324,-0.04354756467389676,-0.017284457639930167
2015-12-31,size,0.1368703084823436,0.2263981038440656,0.7682374034460528,0.0061707850442228145,-0.007684372189914738,-0.025855231035713487,0.019780381304019788
2015-12-31,mom,0.6402741407977167,0.2479910547019009,0.26336690698382315,0.016014791488031886,0.007284067871246996,-0.1530968878000919,-0.03496828646710048
2015-12-31,beta,-0.04714176830015041,0.0991041814277482,0.3868622990374351,-0.0022499172228251196,0.002260601801377267,0.04029470838725051,0.13311931234313315
2015-12-31,lowvol,-0.3666761148007905,1.0975593674885011,0.7138953681674111,-0.0038978556145940627,0.0004258286065632061,-0.19563706413365015,-0.20273092716051866
2015-12-31,strev,0.10211492779105932,0.19100386674934486,0.1812673807057938,0.0018537086346295212,0.007166159515272986,-0.0918655927263354,-0.050632446057468646
2015-12-31,liq,0.06756478029033652,0.3334789518212211,1.2037021741675429,0.0033131955952836814,0.004936456458009295,-0.015012861925602354,-0.016326862044250032
2016-03-31,size,0.09305805305667553,0.001449887228087825,0.5997330763512463,0.004368633929624128,0.0053742773444759966,-0.1616778697385564,0.02496293149831454
2016-03-31,mom,0.11262552945708644,0.025015690673847922,0.3318049405475888,0.0030546521391924468,-0.016694594319065312,0.07812027814103271,-0.017125424284083663
2016-03-31,beta,-0.04581447667757504,-0.027637511271297977,0.17166034410585762,-0.0020276696679034523,-0.01977791157015198,-0.18949433167014917,0.10604723746673148
2016-03-31,lowvol,-0.003113914004159684,-0.012259502599210017,0.6185994719449279,-3.578795517782846e-05,0.00597019142158578,-0.10683733907075652,-0.14587622680894863
2016-03-31,strev,0.06646679275353969,0.06091759509764793,-0.03234372194663928,0.0010234651090512564,0.00285231093606262,-0.21589738868572272,0.013850776935010132
2016-03-31,liq,-0.05206323955155879,-0.01291517896646157,1.101033750835834,-0.002633125217435607,-0.004751899612643512,-0.10702362148800738,-0.021015530030349998
2016-06-30,size,0.1552113779992312,2.1189320660064883,0.7638653867667471,0.0047407016578901165,0.0032499841574355273,0.15539342385814742,0.03437968651861355
2016-06-30,mom,0.3231915134948969,2.1452107173223904,-0.033059248037018575,0.005259368902903502,0.003314128671530389,-0.3737681188689435,-0.020904097452213413
2016-06-30,beta,0.0545111672971421,0.6651264945613304,0.24325853413388202,0.0015603850942222473,-0.008926353706566997,0.07814186962719234,0.05725665732067584
2016-06-30,lowvol,-0.24225697612305164,8.166086281703926,1.1299305398570845,-0.0020196825991702335,0.00043186220183798885,0.5132111102691743,-0.030772166352483442
2016-06-30,strev,0.04726432856891998,-0.3012217592986511,-0.3157864531665597,0.0005663703412719668,-0.0002861483874874208,-0.2800526280158501,-0.05113982133637007
2016-06-30,liq,-0.0810899901318761,3.658935088783347,1.1795493799242882,-0.002724135052143283,-0.0020998384649945547,0.08064258313678033,-0.0060653660593599015
2016-09-30,size,0.23122674617745156,-0.8197690127390436,0.7726550212072187,0.005700871463014066,0.006856773637206418,-0.016688632945794594,0.02010584613551996
2016-09-30,mom,-0.3745002090682575,0.15427822187298335,-0.22652746144018177,-0.0037766484821254898,-0.00955771298409937,-0.17660033467293823,-0.005834555161624222
2016-09-30,beta,0.09269610253529957,-0.31599537796841265,0.20918711745173368,0.001891190959867933,0.026657367106384975,-0.06771185924001019,0.060553592619853575
2016-09-30,lowvol,0.6904086167073872,-5.85943816731478,1.1196360411290571,0.004144670978979775,-0.012835943899152193,0.005861903721652778,-0.1606477261413343
2016-09-30,strev,0.27880876051639275,0.9728234747801553,0.15618689625209292,0.0026080307995002576,-0.020679860961748956,0.48768557888351416,-0.012307407499270832
2016-09-30,liq,-0.13264270965776115,-1.3728103563840965,1.2041392810642928,-0.0036458504467583993,0.00033087015096254816,0.03749299656092267,-0.04534171346343911
2016-12-31,size,0.1958903429907676,0.11041422550206942,0.9325680504342864,0.006188120395017269,0.0033980077432278835,0.1485948707170089,0.02119669610013841
2016-12-31,mom,-0.00967979914134519,-0.08691840891860678,0.1171510880624992,-0.00012006447517506143,-0.009499905781183053,0.35176062566199806,-0.013694409481958564
2016-12-31,beta,0.3487574096392124,0.011347547355392083,0.09730189369907621,0.008738850407085075,0.023345285196394037,-0.14675746394053252,0.011859899312606054
2016-12-31,lowvol,-0.6310271974349829,0.7547848621113058,1.5830271282577608,-0.004340307256872488,-0.0047374898482641535,0.4737591552060807,0.024889945379840808
2016-12-31,strev,-0.09514462310709813,-0.005560303729465345,0.6645670357279798,-0.0009610858905053454,-0.009826925416033819,0.5197516906429512,0.014972594622040206
2016-12-31,liq,-0.11182099940218482,0.1583350432032969,1.2595577026808975,-0.0039053057806671433,-0.0008951428170915112,0.0666504174461762,0.010470742381813457
2017-03-31,size,0.16164519444796638,0.4978409091020022,0.8762677693223657,0.004958014546739154,0.001036887857563395,-0.07782064168604058,0.0073158343855421965
2017-03-31,mom,0.13357039206905225,0.15579590769610135,0.054663132812644885,0.001794186605357182,-0.0011418097637061761,-0.060390950911284824,0.005986471959556647
2017-03-31,beta,0.08834992113857902,0.03601878671656909,-0.08147293973706231,0.0019733053524751383,0.00111202815986406,-0.18499478614244608,0.011919932277994467
2017-03-31,lowvol,-0.25331953372305294,4.081531131714464,1.2667599333190362,-0.001637462266260244,0.0002744324650062873,-0.31009094961089934,0.0100543244307922
2017-03-31,strev,0.25456677833020597,1.1320055565768712,0.10893023615052481,0.0026030490184964115,-0.004799442885812319,-0.5523840000680026,-0.0015885591726324563
2017-03-31,liq,-0.06172173333779998,0.6158304692589799,1.0956112984872453,-0.002103740968559021,0.0015588446610703644,-0.15135993708461312,0.004512671995069805
2017-06-30,size,-0.19335826858288657,0.014668087830696758,0.8861171117295278,-0.005595672519463855,0.004841274935452263,0.011377806527384704,0.029159602488679354
2017-06-30,mom,0.5989105739132852,-0.02297904562840492,0.18214215507035544,0.009386661304325377,0.0012799358494516725,0.11807430928419903,0.0063027610921658666
2017-06-30,beta,-0.5621719149947418,-0.011732346792292339,0.07321416832499077,-0.010998335464301096,0.0019832868832742835,0.15503198167650592,0.07441930785388716
2017-06-30,lowvol,0.8275139062660757,-0.13755331111903424,1.045410977203057,0.005708453592287062,-0.0008247896720345126,-0.22158457305285867,-0.12721065269941922
2017-06-30,strev,-0.21096028074779383,-0.0309390952083061,-0.48256207742087365,-0.0027468366066263385,0.005422691637776014,-0.5930272679207242,-0.016629911907813214
2017-06-30,liq,0.2685866767758744,-0.029895041208626797,1.2031809621503058,0.008762325679365114,-0.0011548508463548788,0.09932373685362667,-0.027697715630504213
2017-09-30,size,0.10553123358194941,0.3387289494818747,0.9271212569816252,0.0028604628330721254,0.00034478583981336643,0.036514306976479685,0.015699351243591408
2017-09-30,mom,0.2435553335164128,0.16453793199619401,0.5825889988321293,0.003661300720718455,0.012269741825688869,0.38476306331667764,-0.03622478300966492
2017-09-30,beta,0.228601868929353,0.04221711802075445,0.2580662547927492,0.004495012457569416,0.009715011764446755,0.1683189562732794,0.05622550236046471
2017-09-30,lowvol,-0.3537876584904156,1.83872117189345,1.2725459677143853,-0.0023546947373835553,-0.00252937074734828,0.23342501579390085,-0.14762192864310095
2017-09-30,strev,-0.08212091853174756,-0.5320274464863536,0.3069185557722257,-0.000946430811227657,-0.0002816332336244539,0.789545592475797,0.04638590314279534
2017-09-30,liq,-0.04483460751389203,0.4828662554262123,1.0774742939633493,-0.001379511204930337,0.0006608599042828234,-0.12357270360952717,-0.03488476397058801
2017-12-31,size,0.22181062790491587,0.1339488082232181,1.047781393806611,0.0064288020729030846,-0.002505041604763019,0.12711262506713888,0.05014890735316024
2017-12-31,mom,0.0006795177601227699,0.12160513616061132,0.9411653668208091,9.579573863866919e-06,0.004149130639908864,0.353866741348146,0.020215464738470412
2017-12-31,beta,-0.0393805648137893,0.04363137165082678,1.1143500264150066,-0.0008171850591909846,0.007770165268246539,0.8515030740986516,0.041651345695579774
2017-12-31,lowvol,-0.188028499010657,0.731034993336423,2.487301168587793,-0.00114845024701411,-0.0008964349155206354,1.2149303927837338,-0.049781055389363116
2017-12-31,strev,-0.32851272547906163,0.146126410080854,0.6469393897803412,-0.00297937773139062,0.00533995027839951,0.33679016893047525,0.0077967806026347135
2017-12-31,liq,-0.14430513822010096,0.11278734737841806,1.1553028081205232,-0.004677606500901107,0.003185413416612135,0.0712561850671517,-0.027215543496600405
2018-03-31,size,0.24280499559765797,-0.5299999322177456,1.2522540596076184,0.008147601054150513,0.007561139086030386,0.18555745897479792,0.0947546193763842
2018-03-31,mom,-0.02993827493745495,-0.9171868231279569,0.06417788494435203,-0.0005244218912470934,0.020991946446468738,-0.8988163084279597,0.08979332841943789
2018-03-31,beta,-0.15065143880935275,-0.5419323881661424,1.0723658087801229,-0.005017021403320505,0.015904732704026796,-0.05352663174646092,-0.0028079259924193955
2018-03-31,lowvol,-0.23574138953186177,-7.416699211997827,2.5464501158815134,-0.0013341756426566377,-0.003605498569031824,0.06523192405261713,-0.17466085182323654
2018-03-31,strev,0.11962654646698671,-0.8380885248186757,-0.9371474804208672,0.0015913869855061387,-0.0038420787371189406,-1.5824977211876496,-0.03161257279609948
2018-03-31,liq,-0.025601206077418077,-0.5091918168668942,1.3223335872086506,-0.0009693314407499237,0.0009728336064783831,0.16774559113495152,-0.06577071014238291
2018-06-30,size,0.2716253456233427,0.19711258138068405,1.0814664880247085,0.008357809346467437,0.003296449847274307,-0.1860407668402032,0.010964432412394068
2018-06-30,mom,0.08016114415328408,0.025118302522732134,0.10735486555968567,0.0010813133287479587,0.004672781740961502,0.035385749998966515,-0.028516836178901855
2018-06-30,beta,-0.1819013459899866,0.14918632724485628,0.5530191821167346,-0.005851982440269174,0.0035348387354706906,-0.5175010771107326,-0.06617009929781878
2018-06-30,lowvol,-0.21016807662347822,2.1475012739926465,1.677538362701958,-0.0011471988006557631,-0.0029223808456182963,-0.864476646749931,0.004632297832892742
2018-06-30,strev,-0.09472207098759933,-0.3629381554424334,-0.20530288203983132,-0.001065447885723315,0.0001421858625728149,0.7296721858677453,-0.017826487507093227
2018-06-30,liq,-0.09528220682548136,0.17247740316309237,1.3289549835651044,-0.0032416065070990235,0.0006318383382190205,0.009613563308337632,-0.035181323384223404
2018-09-30,size,0.18248982054207874,-0.10496534840069702,0.8857460421323515,0.005390370291817861,-0.00718693968489289,-0.18887283364205731,0.014143603558107022
2018-09-30,mom,0.08072060732466205,-0.04152910457601476,0.2158763197377891,0.0011624811734797956,0.006314409711585193,0.0984134430668709,0.006579678767550634
2018-09-30,beta,-0.20326019863385592,-0.058594171585394365,0.5778806601599927,-0.0061691096951584515,0.0044985517912491104,0.02467114043371305,0.04301697817949163
2018-09-30,lowvol,-0.1980524215821163,-0.6584392701974189,1.4478607946234212,-0.0012645917085711113,0.002283872388041822,-0.23066027796550975,-0.14528767523649283
2018-09-30,strev,0.11840117575183073,0.06232185491095785,-0.4392080925573908,0.0012742675279221194,0.0024991966081450885,-0.23766474521044056,-0.006515811604600414
2018-09-30,liq,-0.158629236983726,-0.11298374390027627,1.3302788618232113,-0.005181384095512377,0.004884225250863438,0.0005530981904787757,-0.03633760250245056
2018-12-31,size,0.09072097363966905,-0.6406979954810145,0.5700021895246123,0.003252803498166216,-0.010355146363056657,-0.3056361739546164,0.022623951060894716
2018-12-31,mom,0.0966583028470619,-0.2773078836750729,0.0811607272603852,0.0015020583102886556,-0.023712017774367055,-0.11061394414739231,0.0027997465806591766
2018-12-31,beta,-0.0566744907975769,-0.2946787507751534,0.3536532633884233,-0.0020316975873534526,-0.03154498490275295,-0.19675969047562034,0.019216327463795434
2018-12-31,lowvol,-0.21890502885494004,-3.552425568380877,0.9262638663045341,-0.0017830352855855653,0.010214166191000821,-0.5315486213115916,-0.08836477988024705
2018-12-31,strev,-0.0436636219132865,0.7286051680651627,0.2997179912113315,-0.0005649487137418833,-0.00027621323909801545,0.7327819991052578,-0.003858304669698476
2018-12-31,liq,0.009441109836178942,-0.643325471122803,1.0599531971795155,0.0003667210680795915,0.0001622190135603327,-0.27659096197878313,-0.03208615782649559
2019-03-31,size,0.024735253786126215,0.1828022662186641,1.5084245980350697,0.0008541153212908732,0.007218563541546712,0.9246772420804737,0.0018088548081674441
2019-03-31,mom,0.20949898693107608,0.11856426962941861,0.22792832475799787,0.0027848777242691553,0.0028750347327369573,0.1364270863571363,0.04412639102478232
2019-03-31,beta,-0.05435445296985871,0.2572177950177153,1.5095529590898247,-0.001734301800367123,0.018864096968798733,1.1353764607251713,-0.06529342737411432
2019-03-31,lowvol,-0.2962388430522892,0.9248107179360638,-0.3343620310431494,-0.002328585170053306,-0.007166817655947757,-1.2492438001254373,0.0872552424188991
2019-03-31,strev,-0.13644336496277418,0.19940798637275695,0.13645936737561812,-0.0017910638762496925,-0.005325279043460615,-0.1568469956803137,0.018166236068148125
2019-03-31,liq,-0.1689771584074746,0.26172287835642316,2.0248725364359124,-0.006306589898867436,-0.00108333950173621,0.9739519799436731,0.015675869685202553
2019-06-30,size,0.19249016262804153,0.6155593656114934,1.5777604993191072,0.005549666301080005,-0.008532902792504595,0.09463883333701131,0.013176093092263273
2019-06-30,mom,-0.0814289725077653,0.22318765063583076,0.1751436527518242,-0.0011908454217709954,0.004488795062292717,-0.05183183305182602,0.003935607856498547
2019-06-30,beta,-0.17261819425009906,0.7647993337525888,1.1790922248378974,-0.004447722723881906,-0.001883805245981151,-0.3540080859007042,0.06815067009667582
2019-06-30,lowvol,-0.5361995835106518,-0.7449332061484542,4.793530113357806,-0.0032184303197468223,0.002731039113255245,5.146965261649396,0.015865253457649647
2019-06-30,strev,-0.028444222911238826,0.2078248123288519,-3.429647813243255,-0.00025102883554850954,0.002568416619899724,-3.5937972998048475,0.017833328713930358
2019-06-30,liq,-0.1676799339279887,0.8122579668943974,2.1257787502110688,-0.005190795042320209,0.0012498552180107716,0.09132722682067537,0.028233601299564006
2019-09-30,size,0.47554304550734283,-1.2470476444785723,1.161886470806662,0.0123877254808531,-0.009509925294009191,-0.43192354677525613,0.030561075053422017
2019-09-30,mom,0.7619759293188096,-0.18077625452786858,1.0939852620417714,0.009262726462273236,0.00587106460066101,0.8887203602913603,-0.0067990268357094865
2019-09-30,beta,-1.2224425837787287,-1.1289375358804323,0.9132461396588478,-0.026256528116349626,-0.015361627075256769,-0.21906516348606242,0.05203441071430089
2019-09-30,lowvol,3.600270821677145,-16.830162499409013,4.026005232104207,0.020390485699712135,0.0064438319009092,-0.799682838387443,-0.18094762803837852
2019-09-30,strev,-3.4262972259671085,6.592202980122197,2.4554649975334613,-0.035303237908678495,-0.0022729988490428374,5.929859171397856,-0.0919838152376671
2019-09-30,liq,-0.20538529093846408,-1.5861391130591136,1.7172202076681562,-0.005474004727875271,0.003695984366557255,-0.4012121578739444,-0.06448729889064868
2019-12-31,size,0.22722536624053644,0.7704826656263057,1.317362573325575,0.00622777943974175,-0.003248112486250235,0.15468103980772818,0.05612238163815389
2019-12-31,mom,-0.08554043258796666,1.4240883195309724,1.2145539135728274,-0.0009654977411261171,-0.01887653675688245,0.13979277986104835,-0.03487950619165052
2019-12-31,beta,-0.08310987968780695,0.7253605257517474,1.2748288925781486,-0.0016715561730878058,0.029121921247802593,0.33433057284469114,-0.10144803621786938
2019-12-31,lowvol,-0.41095932810363456,9.849641171058158,3.152730172463103,-0.0027188617833084332,-0.007928183953604189,-0.8619587394539966,-0.14732285094627617
2019-12-31,strev,0.08998188975632455,5.459044964846793,-0.2983410133539576,0.0006966511587824036,0.002812493600460419,-2.761849712803287,-0.002633322487481418
2019-12-31,liq,-0.1006135663707095,0.939059045793549,1.9093205077099324,-0.0028683917438636413,0.004865113572588742,0.18912700327940668,-0.09507538611025813
2020-03-31,size,0.0920886638065224,-1.718212607881739,1.2731493358518136,0.0037523508048365483,-0.026225627948885097,-0.010216295534347304,0.08644018826686602
2020-03-31,mom,0.03161243851035005,-3.0902165921094156,0.7260471781632694,0.0006378498212441142,0.016014981991467853,-0.5315998214689341,-0.06075514799750446
2020-03-31,beta,-0.04792455925320081,-2.5283004162928417,-0.22297915039359,-0.0012437619776026728,-0.009503521553071947,-1.4910008248942215,0.2345782404607661
2020-03-31,lowvol,-0.008762468708255642,-19.000853473023707,2.1002533926829523,-7.504360231746333e-05,0.007639137471832223,-1.0599367929346495,-0.38656766527671577
2020-03-31,strev,0.07598744842411978,0.7632141229032681,0.8044711479198068,0.0015712749230310506,-0.0016050132053953468,1.105983479202712,-0.09858413545432267
2020-03-31,liq,-0.04551621802833736,-2.256715158533563,1.9122963890777376,-0.00197056747911173,0.019385685827662064,-0.01666516144279525,-0.08002438889584775
2020-06-30,size,-0.04750991421656644,0.2998275879098134,1.2912920780413144,-0.0023591128977165417,0.010731975804233795,0.007972111723989202,1.1860320790650782
2020-06-30,mom,0.10489500396733599,-0.188965656762511,1.0072197554723918,0.0034056824914874065,0.014673830356966773,0.25523922074347183,0.9248797711629511
2020-06-30,beta,-0.2516258741120234,-0.3410795960599409,-0.16168437779708117,-0.007471176629335991,0.013771010403156342,0.06271155574046529,-1.5583742794699442
2020-06-30,lowvol,-0.011615464061195225,2.381810209821329,1.6699425337731453,-0.0001425801933515559,-0.009793968611167443,-0.4203680398253553,-6.712472096463639
2020-06-30,strev,0.2090075000083279,1.0908043927405338,-0.15345226248890834,0.0037618470436662113,-0.010978403714248502,-0.9522672656696307,-0.43683177408311125
2020-06-30,liq,0.08593012703867679,0.5192536308496443,1.9595890680671455,0.004624971142470117,0.0011177700221995128,0.03893168729526633,-3.583353586389126
2020-09-30,size,0.15584423969181516,-0.23811010797366697,1.1698612915603186,0.011216632517218762,0.0025305864790835086,-0.10894111099777781,0.1492780047467862
2020-09-30,mom,-0.15589055650012298,-0.16118634951476987,0.160921479972086,-0.010129935794873948,0.03560224148821388,-0.8725349844957062,0.03020134355359247
2020-09-30,beta,-0.01536681499513769,0.13695496142430738,-0.0056711447225549615,-0.0005609088337949337,-0.004354268663024009,0.16786050291739574,0.2268154356050126
2020-09-30,lowvol,-0.059087922521885695,-0.8944300317645535,1.5077673049483928,-0.0010519534444879853,0.0007178863662530934,-0.17203268311550102,-0.6285689029871192
2020-09-30,strev,0.24284230435561174,0.09871436064104425,1.1644202530735588,0.005997471421440593,0.015225835304977044,1.2982360553850925,-0.006654463497521255
2020-09-30,liq,-0.10735948132562456,-0.23677720390974938,1.827986975395324,-0.00765112058767368,0.005627732149333243,-0.14194925553762078,-0.195169882462501
2020-12-31,size,0.6512208281363971,0.15871107961514658,1.5154894214736465,0.041742566355798864,0.02123556354466025,0.29170787212031457,0.05059165544093994
2020-12-31,mom,-0.3291770654722874,-0.9635620598090391,0.26174062648233837,-0.01564076919127313,0.002443579763571898,0.10099333867002509,-0.14405112602013592
2020-12-31,beta,-0.13339487719311827,-0.11231781315679763,0.8530173778633805,-0.004701259277285434,0.028997921843975406,0.8376736252576473,0.07976067735606213
2020-12-31,lowvol,0.15992006158158323,-0.9914993653356479,4.2381904453210355,0.0027349214172417806,-0.019119874815982207,2.743788762241346,0.10934324403825448
2020-12-31,strev,-0.25064261373348323,0.32402567073776706,-2.4025291040122436,-0.004759855030651116,-0.008098996684440026,-3.551940135697719,-0.06160930452117567
2020-12-31,liq,-0.15748644384516805,-0.4905553957366598,1.7348040682277341,-0.010710440947109292,-0.0100744079866164,-0.0761943395414327,-0.0016862756719367598
2021-03-31,size,0.1002250187252334,-0.027391255169646418,1.8030034709769147,0.007339482389743537,0.01490770337179858,0.26098519387559577,0.026308438182039644
2021-03-31,mom,0.014810284325032322,0.01745225156979313,-0.9039984180338686,0.000575924029634293,-0.025523624955687618,-1.14628159498306,0.04006671220266961
2021-03-31,beta,0.0673081504720097,-0.06062932136357926,1.1723774447821425,0.002907651413122415,0.02088899141036172,0.29700697369377493,0.011183946017151966
2021-03-31,lowvol,-0.10567286895902633,-0.2920716329905239,4.596122273916765,-0.0029412996172700438,-0.0006739559517331679,0.36614801050206436,-0.05583240362122646
2021-03-31,strev,-0.13961616212894462,0.11517767141573726,1.1932399722307476,-0.004482862554543828,-0.0059576569258175775,3.6136549363938992,0.011242818717599272
2021-03-31,liq,-0.05857672938661774,-0.04568490444932822,1.1885876553686308,-0.004954870726932957,-0.0070937820994162485,-0.5329112129948798,-0.0019387516137285253
