strategy,total_return,ann_return,ann_vol,sharpe,max_drawdown,hit_ratio,ann_turnover,fee_bps,sample
abnormal_adoption,-0.48013788089333564,-0.07680145002204863,0.11561960419029088,-0.6642597556003225,-0.4985949617916505,0.49074537268634316,53.86624247820974,0,pre_2022
ccp,1.2482908040576177,0.10402665010585088,0.08825785003848798,1.1786673940106898,-0.1067272915268499,0.5577109602327837,6.845615404273572,0,pre_2022
fragility_stress,0.04619884372692229,0.0055320602733544,0.03672520745261315,0.1506338740357686,-0.08219535142527079,0.38181818181818183,34.47884560306562,0,pre_2022
fragility_reversal,0.266966815548759,0.029326137105869732,0.07565514048594826,0.38762914082905703,-0.11551004150051358,0.5295829291949563,36.75852917881519,0,pre_2022
sticky_raw,-0.03904825952209412,-0.004853638251130388,0.03568674403138749,-0.13600675496933756,-0.1446189097962498,0.5067895247332687,38.00819705645064,0,pre_2022
sticky_specificity,-0.06856391314698684,-0.008638661224276811,0.03312909522706062,-0.2607575354856221,-0.13616482376091332,0.5,36.809727734132345,0,pre_2022
double_down_all,0.10703468278536477,0.012498506588920932,0.07197308839945407,0.17365527681059933,-0.0944256852672537,0.495635305528613,16.313869372276887,0,pre_2022
abnormal_level,0.6485769323951667,0.06296843898444648,0.07790062491877224,0.8083175077235171,-0.1279995697407703,0.532007759456838,14.323628569436325,0,pre_2022
new_holder_breadth,1.1062543798297155,0.09526084042708027,0.08514521210110572,1.1188044292374626,-0.11892145030883394,0.5596508244422891,37.88491170280328,0,pre_2022
consensus,1.1199809434244012,0.09613026290109938,0.08329082952581668,1.1541518249773586,-0.13000812189965494,0.5504364694471388,8.299334022523592,0,pre_2022
fragility_unconditional,0.13042265585083124,0.015087518245832543,0.08023678292353745,0.1880374274254037,-0.14741183038689676,0.5295829291949563,15.702136474387016,0,pre_2022
sticky_quality,-0.006109156140067462,-0.0013326424455254449,0.03730388172039226,-0.03572396179877851,-0.08165513070068253,0.5172711571675302,24.511118219856055,0,post_2021
double_down_specific,0.12378994282457545,0.02572260601179832,0.0812941340929725,0.3164140475668333,-0.15775088538862225,0.48704663212435234,11.567003588719398,0,post_2021
abnormal_adoption,0.01199855372073566,0.0025989151371454966,0.09508847346149879,0.027331547584448227,-0.2924685352799503,0.5086355785837651,35.27496639369623,0,post_2021
ccp,0.042589920206936194,0.009117650929668875,0.07390123276334158,0.12337616828215685,-0.1228025175244768,0.4939550949913644,4.256242006411797,0,post_2021
fragility_stress,-0.0812573452417128,-0.01827380777347387,0.029673082666605354,-0.6158378614986153,-0.10824322022510147,0.3128205128205128,28.346183741671595,0,post_2021
fragility_reversal,0.09117953540287393,0.01917049923338099,0.08413933420959627,0.22784229770140674,-0.11594295337674776,0.5362694300518135,24.314242284307767,0,post_2021
sticky_raw,-0.022559255545057333,-0.004953182254892496,0.037142630167506116,-0.13335572178261468,-0.07346322844022068,0.5233160621761658,25.848515601606064,0,post_2021
sticky_specificity,0.0005092285276411257,0.0001107945021350254,0.03836582333122866,0.0028878437243087104,-0.07133324350572023,0.5094991364421416,24.488994656529375,0,post_2021
double_down_all,0.30876688031280763,0.06030588840347173,0.0854189382644597,0.706001381295127,-0.11959796708692205,0.5172711571675302,10.768526638900212,0,post_2021
abnormal_level,0.15404336642681682,0.03166944193944343,0.06982637153732368,0.4535455765808401,-0.114970264666035,0.5259067357512953,9.670875863849488,0,post_2021
new_holder_breadth,0.039852047901307586,0.008540379503666484,0.06690667982295201,0.12764614125623894,-0.12117828774793826,0.5146804835924007,26.193762856789487,0,post_2021
consensus,0.09362953161712317,0.019668037985378195,0.07460676735592942,0.2636227071942029,-0.10887294940915626,0.5094991364421416,5.137627096651201,0,post_2021
fragility_unconditional,0.14876495694105896,0.030640734267216807,0.09369797674245614,0.32701596483174616,-0.12485841762406724,0.5354058721934369,9.787146518370774,0,post_2021
sticky_quality,-0.3046748662144282,-0.028028961944972064,0.03446929755648468,-0.8131573293317373,-0.3162150151038343,0.48416149068322983,23.498962361972083,5,full
double_down_specific,-0.3502750535659851,-0.03317337612051052,0.07383340179213907,-0.4493003886493341,-0.4858894216660675,0.4649068322981366,11.123769230716086,5,full
abnormal_adoption,-0.6615614832497556,-0.08126954945910059,0.10872712609683576,-0.7474634194480538,-0.6957011907144559,0.48843839087741525,34.50048377291112,5,full
ccp,1.2163352459219712,0.06424430089057487,0.08341095455482293,0.770214191091045,-0.127060986711522,0.5313664596273292,4.384509338409308,5,full
fragility_stress,-0.27529685426873474,-0.024876979792716303,0.03464711604703012,-0.7180101154436115,-0.2813359600130959,0.26324786324786326,22.083160036983664,5,full
fragility_reversal,0.023292393337065453,0.0018030413907228482,0.07880500734493731,0.022879782027438404,-0.15985470230461185,0.5236024844720497,23.543261625549746,5,full
sticky_raw,-0.3119271941360924,-0.02882594540549266,0.03628893897928883,-0.7943452251922956,-0.3222670051365042,0.4863354037267081,24.343654308431443,5,full
sticky_specificity,-0.31059156075202576,-0.02867858814591351,0.03518282695764377,-0.8151302958241348,-0.3207842318065095,0.4782608695652174,23.576053497520963,5,full
double_down_all,0.2676686848204055,0.018729348210841268,0.07712708087710587,0.24283750918415506,-0.1637678681583289,0.5,10.448777558213976,5,full
abnormal_level,0.6920747980828941,0.04200730413259146,0.07508076802432843,0.5594948645035147,-0.13596878509611088,0.5263975155279503,9.174059527707898,5,full
new_holder_breadth,0.6061937569375457,0.03776955327435849,0.07914118239497363,0.4772427215689071,-0.15007951375084805,0.5251552795031056,24.26469197233256,5,full
consensus,1.1662314263586748,0.06234211060343764,0.080289876158865,0.7764629064825664,-0.1312501564544225,0.5335403726708075,5.315593321473509,5,full
fragility_unconditional,0.14196665436442513,0.01044017682037679,0.08530206718357403,0.12239066607740047,-0.18963046816915985,0.525776397515528,10.056972228084573,5,full
sticky_quality,-0.21698192036508945,-0.02943642160112092,0.03275127313966573,-0.898787093728881,-0.2493571827491533,0.47623666343355964,36.6893639204615,5,pre_2022
double_down_specific,-0.39025900181305406,-0.05864152600778494,0.06918221974314477,-0.8476386884593378,-0.40134054757882076,0.45489815712900095,17.367746336469466,5,pre_2022
abnormal_adoption,-0.6067293000106989,-0.10774152046051699,0.11569236965239255,-0.9312759413973061,-0.6185868891408368,0.4842421210605303,53.86624247820974,5,pre_2022
ccp,1.167788542693034,0.09912024531896146,0.08824866100991399,1.1231926262068286,-0.1080134527855765,0.553831231813773,6.845615404273572,5,pre_2022
fragility_stress,-0.10139484987045921,-0.01297457673591007,0.036946368979359615,-0.35117325719229464,-0.16913551760088374,0.27941176470588236,34.47884560306562,5,pre_2022
fragility_reversal,0.048697843173881594,0.005825145732015535,0.07566535828786851,0.07698563601395761,-0.15985470230461185,0.5208535402521823,36.75852917881519,5,pre_2022
sticky_raw,-0.20724343174158666,-0.027969907709516795,0.035757624178138554,-0.7822082241866896,-0.2591116576418693,0.4801163918525703,38.00819705645064,5,pre_2022
sticky_specificity,-0.22885961916120823,-0.031246908488803293,0.03324463076912636,-0.9399084232820444,-0.261644540316297,0.47332686711930166,36.809727734132345,5,pre_2022
double_down_all,0.017762558472298462,0.0021530052517264586,0.07199113295580581,0.029906533809492257,-0.13789191596139216,0.4922405431619787,16.313869372276887,5,pre_2022
abnormal_level,0.5328320794572448,0.05355829833036685,0.07788615460370366,0.6876485121505798,-0.13596878509611088,0.5286129970902037,14.323628569436325,5,pre_2022
