delay_days
7
41
2
13
7
5
6
5
4
5
6
6
11
9
6
3
11
9
8
10
29
28
8
14
28
27
29
21
11
12
19
18
25
26
26
31
30
43
43
43
42
42
42
41
42
42
44
36
38
24
43
30
45
30
44
43
44
44
45
43
44
45
44
43
41
35
35
45
40
42
44
37
34
41
40
32
45
43
43
38
44
29
37
43
36
44
28
38
39
36
45
44
41
40
33
37
37
31
46
37
30
44
45
28
42
43
41
44
42
44
43
38
45
41
43
43
19
12
24
12
19
11
36
33
11
36
22
31
10
35
17
29
36
37
49
36
47
43
42
55
68
45
39
33
46
45
44
40
46
46
42
316
225
44
41
39
27
27
30
26
20
30
27
31
33
31
41
27
29
37
30
32
32
37
31
36
36
39
35
36
35
38
39
36
38
44
35
35
33
37
40
36
37
37
32
30
31
37
35
33
22
42
31
32
20
37
30
34
21
40
32
32
26
44
28
32
27
44
31
34
26
46
31
33
25
51
31
34
30
43
33
36
32
42
32
36
31
44
32
34
31
44
33
36
31
45
32
32
31
44
31
33
44
45
43
37
45
44
42
41
44
45
35
44
44
45
46
46
46
45
40
45
42
41
34
41
43
35
34
27
42
33
28
26
45
45
32
27
45
44
32
38
42
31
23
24
36
31
45
45
45
45
45
45
44
45
45
44
43
43
43
45
44
42
42
44
44
44
44
44
44
44
44
44
44
44
44
44
43
44
44
41
45
43
41
41
44
42
42
44
44
44
44
44
44
44
44
44
44
42
44
24
27
37
9
23
16
9
28
14
21
11
39
24
24
6
14
17
23
4
9
4
8
26
12
28
21
17
14
22
29
23
23
19
39
33
40
34
26
19
26
26
24
24
36
22
24
18
38
37
33
17
24
21
51
24
31
55
28
27
27
21
56
55
21
34
33
26
20
25
38
23
30
37
36
30
23
7
23
22
16
28
34
33
49
32
25
6
15
4
25
11
21
37
17
11
16
10
14
8
16
16
15
20
35
34
20
25
27
32
33
25
29
38
30
43
35
25
35
41
44
33
38
10
37
25
14
23
21
20
23
21
18
19
28
17
32
10
17
38
23
16
42
43
42
41
44
34
39
34
44
43
45
46
36
45
40
45
46
46
45
40
35
38
44
33
44
44
44
45
36
38
45
44
38
43
39
40
41
43
35
41
46
40
44
39
41
44
43
39
44
43
41
29
29
31
57
25
31
43
28
21
27
33
26
25
31
32
20
21
24
33
30
19
18
28
9
23
32
17
27
30
30
11
12
30
28
21
40
40
38
40
40
42
39
38
33
39
37
43
44
36
43
40
45
45
32
11
26
39
45
44
37
40
43
38
35
41
48
43
42
40
41
43
45
43
46
45
44
41
32
23
22
23
17
28
29
45
15
22
20
41
40
39
42
38
39
43
43
34
38
40
38
38
38
38
38
37
41
43
40
40
44
39
39
43
46
41
41
35
28
39
40
43
44
43
44
43
43
28
44
42
35
113
22
18
11
21
21
88
17
129
44
28
46
30
45
34
46
35
34
28
16
30
36
17
16
30
28
12
27
17
24
26
27
32
29
16
6
17
24
32
12
2
2
50
7
72
6
5
6
7
5
4
1
6
6
4
6
74
65
15
9
7
14
42
1
14
75
37
30
33
47
32
32
32
33
32
32
32
40
39
32
36
34
30
35
37
34
37
15
16
13
44
44
43
44
44
43
42
43
43
41
44
42
42
44
44
44
44
44
44
44
32
44
44
44
50
46
60
65
59
25
39
14
30
14
31
30
31
44
21
33
36
27
12
19
12
17
36
38
25
33
38
9
18
28
41
38
41
36
33
40
42
40
28
22
33
31
32
44
44
44
44
44
44
43
44
44
43
42
42
42
41
44
42
42
44
44
44
41
44
43
43
43
38
44
42
44
43
43
44
43
43
42
41
40
41
41
41
40
44
40
36
29
45
45
45
45
45
48
45
43
31
18
29
22
18
10
33
20
8
22
12
14
36
31
23
6
20
38
11
17
23
22
44
27
34
30
66
16
40
29
36
31
39
50
43
48
41
38
47
133
43
43
41
41
35
35
34
40
33
40
39
44
32
32
31
44
37
44
43
44
42
45
45
43
41
34
19
36
28
28
24
38
24
27
18
23
16
10
9
22
25
9
41
40
39
39
38
39
39
43
38
39
39
38
35
41
43
44
43
46
45
45
45
45
45
45
45
45
45
45
45
44
41
44
47
46
46
43
45
41
42
45
45
45
45
45
45
45
45
45
45
3
10
13
8
10
10
9
9
17
6
22
14
13
27
27
39
3
3
3
12
3
9
3
8
1
2
8
1
15
1
63
8
6
6
5
5
6
4
3
4
6
10
2
9
1
1
6
1
2
1
6
1
45
45
45
45
45
48
45
45
47
47
43
34
28
46
42
27
39
43
38
38
44
36
38
25
39
43
44
41
40
39
44
47
40
42
43
40
38
45
349
257
165
75
31
16
45
43
42
44
40
40
44
44
45
45
45
45
36
45
44
319
227
45
45
30
28
36
36
20
26
25
23
19
21
27
25
27
25
32
17
19
12
44
18
15
11
23
31
17
10
23
15
45
36
37
38
58
79
36
35
57
55
33
48
31
52
33
32
51
47
34
31
29
26
44
31
29
37
79
35
62
47
29
35
48
43
43
49
52
48
35
37
38
29
29
25
35
29
9
27
40
27
36
16
21
23
43
21
30
23
30
34
36
39
46
40
40
40
45
45
43
45
40
72
30
22
25
45
43
42
44
43
42
36
43
45
42
36
45
42
38
30
44
34
44
40
43
40
33
29
15
17
34
19
35
19
30
20
43
21
35
32
35
36
35
24
22
28
28
34
20
27
30
20
32
32
11
10
6
5
16
8
5
11
6
16
9
8
4
22
21
25
27
18
13
19
24
24
27
26
11
11
23
3
14
16
10
37
15
16
213
122
31
18
35
8
42
38
41
37
45
45
44
43
45
44
43
38
44
43
43
42
43
45
44
42
42
45
45
44
44
44
45
43
40
39
38
39
39
43
41
41
45
39
41
42
35
44
49
58
56
19
20
40
41
35
39
42
52
44
38
32
41
37
42
38
43
39
37
35
38
36
33
21
35
34
42
39
33
32
39
26
27
34
30
39
38
30
35
9
29
36
35
38
44
37
31
16
27
17
15
22
27
28
21
21
26
23
29
35
28
35
32
32
33
28
20
23
29
20
26
17
22
23
24
31
44
31
29
18
34
33
27
43
45
39
43
43
43
41
42
45
44
47
47
42
43
45
47
47
47
46
45
46
46
45
41
41
42
39
45
44
45
44
45
45
45
45
44
44
44
44
44
47
47
47
46
45
46
45
45
45
45
45
43
44
45
45
38
43
44
40
38
319
44
45
49
42
45
27
43
38
42
41
42
33
36
40
46
42
35
40
44
44
45
33
37
37
39
37
42
28
34
33
34
33
34
33
35
33
34
35
39
32
20
39
39
39
37
36
37
38
36
22
28
31
48
45
44
39
45
44
38
38
44
36
35
36
40
34
34
33
44
33
33
39
45
41
39
38
44
38
38
37
44
36
36
35
43
35
35
35
46
35
40
45
44
39
39
33
44
49
33
37
38
32
31
37
50
30
16
23
21
15
19
31
13
11
28
13
22
19
17
10
28
9
12
37
14
35
9
13
19
14
20
43
39
35
36
35
41
38
39
39
37
38
36
45
43
38
35
30
35
31
44
38
43
43
42
43
43
44
44
43
39
43
41
45
45
42
42
45
45
45
45
45
45
45
45
45
45
45
45
41
45
45
45
45
40
44
44
42
39
42
38
29
45
46
39
10
37
38
45
43
46
46
45
45
45
45
45
46
45
45
45
45
45
45
44
45
31
27
27
30
33
33
38
27
31
44
26
12
16
17
36
29
12
11
17
17
15
23
20
14
22
13
19
25
22
31
33
14
28
34
37
33
33
35
38
32
36
35
41
31
34
27
16
22
19
22
22
35
37
8
10
4
10
3
7
5
11
9
12
7
12
11
6
11
10
6
5
6
9
11
24
45
45
45
30
17
28
24
22
14
35
24
28
27
27
25
32
45
40
26
35
38
38
40
39
43
32
40
43
42
44
43
38
34
37
42
38
38
42
38
43
45
39
41
41
40
41
33
40
45
40
40
44
44
37
22
44
44
43
18
18
13
13
17
29
17
17
22
16
10
22
21
14
22
41
31
24
38
41
38
31
13
43
42
41
45
33
38
42
33
40
44
45
46
46
37
46
38
38
45
41
43
47
44
41
43
39
42
43
45
44
42
42
45
44
43
45
43
44
45
44
43
23
35
29
45
18
45
23
31
21
42
38
24
33
41
25
22
24
45
28
21
30
44
27
26
29
45
26
29
28
31
16
23
20
43
23
23
27
42
27
27
26
34
26
32
25
43
24
32
25
42
23
30
22
44
22
46
48
43
44
44
42
11
43
27
32
45
46
11
11
17
10
22
43
10
8
2
28
41
41
43
42
41
40
39
45
26
46
6
4
25
35
26
3
8
29
23
35
15
1
1
43
1
30
25
36
32
28
28
30
29
34
29
319
45
13
11
41
51
15
38
14
28
39
30
32
45
45
57
44
44
44
44
44
41
38
44
44
43
40
43
43
43
43
43
43
41
42
44
41
45
41
42
41
44
41
41
44
40
44
43
39
38
42
38
38
40
41
45
44
44
43
48
43
49
44
44
35
42
45
45
44
45
45
45
44
44
45
44
43
46
43
45
45
45
45
45
45
45
45
45
45
45
45
45
41
43
43
43
42
43
44
40
45
46
43
34
44
34
34
38
46
45
45
46
44
45
44
43
44
45
43
44
31
37
42
43
19
30
36
41
43
36
42
34
42
29
31
34
19
45
38
41
41
23
37
29
31
18
41
39
37
22
43
27
44
18
38
37
43
28
37
38
42
37
35
36
27
34
27
21
40
27
30
38
33
39
32
37
37
37
35
30
35
48
31
30
43
40
28
29
40
33
39
32
30
37
26
30
33
37
38
29
44
38
35
36
30
39
43
40
41
40
41
35
35
39
40
41
44
40
39
39
39
41
31
38
37
42
38
45
36
44
43
41
42
41
41
45
41
42
27
38
23
33
34
23
38
29
36
25
36
42
35
28
28
23
27
29
38
40
35
32
31
38
35
39
33
29
40
35
36
43
35
45
40
37
46
44
45
45
48
56
320
229
137
44
45
45
44
44
44
43
47
42
11
39
44
43
36
45
24
51
24
15
15
349
258
166
74
15
15
16
36
38
38
37
37
37
50
45
50
51
35
31
41
44
44
23
22
18
22
41
44
42
42
30
43
31
32
33
28
37
18
24
24
29
21
37
25
22
21
25
24
27
32
28
27
27
27
25
24
25
24
25
30
25
28
24
30
27
43
43
48
45
45
47
47
42
43
45
47
42
42
45
45
38
45
46
46
44
44
45
44
45
43
41
47
47
50
46
47
43
47
45
39
47
45
45
45
44
44
38
41
43
42
35
36
31
40
33
27
39
39
40
39
39
38
33
39
37
35
41
37
41
35
45
36
43
43
29
43
41
44
37
33
41
29
25
40
37
38
33
34
44
41
33
33
43
37
43
43
43
43
28
34
36
40
42
41
45
42
43
45
44
35
42
44
45
43
44
43
43
39
45
43
43
44
9
22
34
15
17
45
41
24
44
43
46
46
44
45
42
43
38
39
40
45
31
43
45
45
44
44
45
11
28
51
28
33
36
37
35
47
40
46
45
45
31
52
51
44
44
44
44
14
45
45
44
41
24
23
21
21
20
27
20
24
25
36
34
33
35
42
12
25
36
44
43
36
43
43
37
42
38
45
45
44
26
7
24
21
17
44
33
31
24
34
36
26
32
33
41
40
45
34
43
34
37
40
44
40
46
46
43
43
45
44
41
43
22
39
42
43
42
40
30
40
41
45
45
44
45
43
44
44
45
45
62
45
60
29
44
63
32
37
13
38
28
34
29
42
41
35
40
35
41
31
39
41
34
44
44
33
38
44
44
36
36
43
42
35
37
43
40
40
36
43
33
35
34
41
37
48
42
40
45
37
19
31
34
28
29
35
26
29
45
46
46
45
39
43
42
38
42
43
43
43
44
43
41
39
42
45
44
40
42
46
38
41
34
31
25
30
38
23
29
22
23
21
32
39
28
32
16
27
35
35
31
29
33
29
28
32
33
32
26
30
33
31
33
29
39
30
31
36
36
31
36
40
42
43
44
46
42
46
46
46
44
38
40
45
44
45
43
45
45
42
42
44
44
44
17
10
14
14
15
8
40
15
16
19
32
12
13
11
18
41
47
47
11
11
11
11
15
11
12
10
28
14
13
9
15
13
13
13
25
14
14
13
13
16
15
9
9
16
8
21
9
29
8
12
13
7
12
13
14
13
10
17
10
12
9
14
16
15
8
13
10
16
5
21
12
19
8
27
19
18
5
26
17
10
12
25
16
16
3
27
16
10
31
23
20
43
46
38
43
45
45
45
45
44
45
45
45
48
44
44
41
43
46
42
45
41
41
42
44
43
44
41
40
44
43
44
44
38
44
44
44
39
44
44
46
45
43
43
41
44
41
42
44
44
43
44
43
37
39
31
43
44
5
11
14
10
7
7
20
14
43
44
42
45
38
41
36
41
41
41
41
35
42
41
39
42
41
45
44
40
44
40
35
40
29
36
41
36
42
28
41
40
41
27
38
39
34
32
33
40
33
33
32
37
33
44
35
31
39
38
37
41
30
22
30
28
32
34
29
30
28
22
26
32
33
20
32
40
27
23
44
39
16
15
28
16
29
21
17
16
23
40
27
41
28
26
26
21
20
20
20
19
21
17
22
18
24
24
30
43
37
38
42
44
34
42
35
26
11
29
15
2
24
45
44
40
44
44
44
41
43
36
45
43
43
34
41
34
45
44
44
44
44
45
43
44
45
44
43
43
42
37
43
43
42
45
32
43
41
41
42
45
45
45
44
45
45
37
44
44
46
45
42
46
45
45
45
44
47
43
46
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
45
47
47
47
47
46
44
43
22
31
45
46
30
12
1
22
4
10
36
43
43
45
44
47
47
44
46
42
46
43
45
45
45
45
37
39
11
15
27
15
35
16
35
14
20
32
18
29
28
21
13
14
19
16
16
16
15
15
13
17
9
6
22
14
45
63
45
44
44
45
44
45
44
47
44
44
46
45
41
43
41
39
44
44
28
25
30
41
27
35
20
29
26
29
27
40
26
26
27
44
24
33
31
42
29
29
37
27
29
38
30
36
37
34
36
40
35
36
35
44
39
40
40
39
39
39
72
41
35
38
43
36
34
39
18
15
21
16
20
21
22
23
26
25
36
36
38
38
38
41
46
44
45
16
45
45
43
45
44
45
44
36
47
48
43
35
46
45
46
46
45
45
41
42
45
45
45
44
45
45
44
39
45
44
43
45
44
45
32
38
34
30
25
23
44
45
42
44
45
44
43
44
44
46
45
43
43
45
44
42
45
45
45
44
45
46
42
26
23
30
36
23
27
41
35
40
29
46
39
40
41
45
37
33
41
34
39
39
40
35
24
31
36
35
106
16
38
36
21
23
44
40
43
5
41
43
45
26
21
17
27
38
31
25
25
17
19
18
24
21
25
37
26
24
26
37
21
39
37
37
34
38
44
37
47
39
35
39
40
40
42
45
41
25
19
25
19
19
23
25
21
16
11
29
30
36
48
36
42
20
41
43
40
35
34
24
16
19
24
24
13
23
24
29
42
22
44
45
49
46
45
48
49
49
48
54
47
20
40
32
45
31
14
27
38
18
26
26
31
30
15
22
16
24
27
29
19
21
26
25
25
39
25
39
34
19
25
48
32
15
11
18
23
14
22
14
28
21
23
25
10
22
16
28
21
37
37
42
33
33
43
21
21
33
28
25
33
32
28
38
20
32
29
25
21
37
21
16
16
21
36
46
44
14
18
44
31
16
37
38
28
47
29
29
36
32
29
40
38
39
31
26
33
36
38
33
31
41
38
42
41
44
58
49
36
45
45
48
45
271
182
91
43
11
12
11
11
9
32
19
27
17
25
19
16
43
22
17
22
21
42
34
30
35
42
29
8
19
40
34
27
37
62
42
37
37
39
30
22
45
45
38
35
44
38
42
30
36
37
26
35
27
31
32
27
28
26
36
32
24
36
30
31
32
35
35
21
23
34
33
40
36
29
40
33
28
38
45
41
41
18
29
25
30
24
28
37
44
34
27
20
58
29
24
35
16
30
42
44
30
30
30
23
26
34
33
25
32
33
31
19
33
31
26
29
38
36
24
16
27
34
24
14
29
14
15
19
25
28
20
12
19
34
18
17
23
17
25
43
37
39
43
43
37
37
45
43
45
45
42
20
17
14
50
43
139
47
9
33
21
23
43
40
38
10
15
5
15
10
6
13
21
29
21
37
28
12
24
32
35
46
33
20
40
26
18
22
38
36
38
39
39
21
23
28
23
25
31
29
24
23
27
27
23
22
32
26
26
25
26
27
27
31
30
26
26
24
31
25
25
24
30
23
23
28
28
22
26
26
27
26
26
25
26
25
25
26
25
25
25
24
30
24
23
22
12
16
45
43
45
42
42
41
48
41
38
47
47
40
40
45
46
45
45
44
46
45
44
45
45
44
45
45
45
44
45
47
47
44
47
46
45
43
43
40
45
42
41
45
45
44
45
44
44
45
45
45
49
44
33
32
38
39
39
38
37
38
36
37
36
36
36
35
41
42
42
44
40
41
41
40
39
38
38
37
43
37
37
36
42
42
43
41
41
45
42
44
40
40
40
39
38
39
39
38
37
38
26
24
23
15
18
16
21
15
21
44
47
43
46
45
46
45
42
40
45
41
44
39
45
45
95
38
44
107
66
63
67
49
28
41
39
68
53
53
41
52
74
57
58
57
49
44
35
38
43
29
34
45
23
31
17
40
42
41
48
9
29
34
28
20
12
19
33
25
22
18
12
17
8
8
15
17
21
10
38
33
20
26
14
27
18
26
21
20
30
33
34
19
40
33
39
39
24
39
39
35
23
41
45
45
44
32
45
44
49
44
45
43
43
42
44
41
46
42
41
46
47
42
42
38
39
44
44
39
44
43
45
36
48
36
24
28
23
21
17
21
8
14
14
9
14
18
12
17
10
18
13
13
16
17
12
16
15
12
15
15
15
15
15
13
15
15
15
18
14
14
15
20
17
17
14
11
16
12
11
24
13
10
9
9
13
7
27
19
11
12
24
6
37
22
15
30
39
137
47
45
43
18
27
45
31
32
32
43
31
33
31
27
24
45
35
35
30
39
29
31
30
30
31
22
30
28
37
40
34
33
28
45
28
32
18
36
25
30
11
35
26
26
28
41
21
27
37
39
30
21
21
28
26
25
38
33
33
40
44
43
51
30
35
45
35
42
21
36
41
45
43
44
42
42
43
42
42
43
43
42
43
41
41
40
41
40
30
18
31
18
44
38
44
32
44
42
44
43
41
42
43
42
27
39
41
41
39
37
34
41
44
39
39
44
39
43
43
42
43
41
42
45
45
42
45
45
44
45
43
38
42
43
41
45
45
44
44
45
47
43
44
44
46
45
43
46
45
44
42
45
44
43
44
44
45
44
44
43
44
42
30
45
28
30
25
8
57
43
40
43
38
36
34
38
45
45
45
45
45
45
45
45
45
45
45
45
48
45
45
45
45
45
48
45
45
47
47
46
46
45
45
45
44
45
45
45
45
45
45
44
44
43
42
44
43
43
45
43
43
45
44
41
41
45
43
43
39
44
41
43
44
43
43
42
9
10
37
9
14
15
13
16
20
20
13
11
26
20
10
17
17
12
51
15
18
17
16
15
10
16
13
8
12
15
15
15
70
15
8
12
27
17
13
13
10
11
12
8
16
14
17
22
22
15
55
40
25
18
22
43
31
21
14
21
16
14
28
14
47
45
45
45
45
45
44
38
44
43
41
43
46
45
45
42
45
44
45
41
44
44
45
45
43
43
29
35
46
45
23
20
32
15
30
12
47
44
44
36
45
43
47
44
47
46
45
46
46
45
39
37
42
44
44
37
43
35
31
31
30
25
31
41
35
45
48
48
42
46
47
46
45
45
45
45
46
45
46
45
41
45
45
44
44
44
44
44
44
44
43
44
24
17
24
15
16
20
16
16
16
15
19
18
19
19
23
18
19
16
17
19
19
17
18
17
16
16
21
17
20
41
217
125
33
15
29
25
69
41
40
19
12
26
19
25
8
36
10
8
15
39
31
27
41
13
30
29
45
45
45
45
49
45
48
45
45
48
47
47
46
46
46
45
45
45
46
45
46
46
46
46
45
45
49
45
45
47
48
47
48
46
45
46
46
45
46
45
45
45
43
45
45
45
43
44
45
45
43
42
41
46
38
45
42
45
46
44
34
45
39
45
36
32
45
43
42
44
47
37
43
43
41
43
43
46
40
45
45
44
44
36
44
44
43
45
29
51
34
36
45
42
43
30
43
44
43
42
44
47
41
41
40
46
40
35
45
45
34
44
44
44
39
43
45
43
42
44
43
46
15
7
25
5
11
44
45
32
17
16
16
44
42
15
36
16
35
24
22
15
27
13
28
15
32
22
29
41
24
35
26
17
23
27
25
18
31
29
15
29
30
21
30
37
26
30
44
43
43
44
42
38
35
43
43
36
46
45
44
42
40
44
39
44
44
44
45
43
40
43
42
43
43
44
47
37
44
43
42
46
42
45
45
42
45
45
45
44
45
45
43
45
45
44
48
43
44
45
48
45
38
31
29
31
39
31
34
28
21
30
27
27
40
41
40
40
39
39
39
39
39
38
39
39
40
39
38
38
38
37
36
36
4
7
7
3
3
5
2
6
6
6
5
5
14
11
10
10
24
11
11
23
15
15
17
11
15
9
10
14
14
20
14
14
14
13
28
55
34
33
45
33
32
32
29
40
53
24
16
21
30
21
24
45
44
45
43
43
46
41
40
40
44
43
35
44
36
22
20
14
15
8
18
20
11
12
20
7
17
25
16
23
12
4
21
10
17
9
34
8
45
37
37
38
42
41
37
41
41
41
41
43
133
43
46
43
41
34
38
44
46
52
65
44
34
42
43
47
43
41
43
35
50
41
46
39
41
47
47
45
45
45
46
45
46
46
45
44
45
34
21
42
43
43
38
45
45
46
31
43
44
45
45
43
42
41
47
41
39
33
40
40
33
42
45
40
44
45
45
45
45
37
43
37
45
45
45
45
44
48
44
44
47
43
43
40
40
45
35
25
42
39
34
45
41
44
45
46
44
44
45
45
45
48
48
45
16
28
28
30
30
21
26
37
37
44
41
46
39
40
41
42
42
11
39
37
39
44
36
24
26
18
31
16
43
41
34
43
44
46
41
25
27
18
33
38
20
24
33
38
25
30
36
32
39
30
35
41
42
38
43
36
42
42
45
44
43
41
46
34
33
35
33
39
23
34
40
29
32
38
32
28
29
14
16
27
28
30
13
18
24
29
20
21
30
26
28
20
25
30
15
25
29
21
42
44
45
45
44
44
45
43
44
44
33
43
44
40
38
39
40
46
30
45
104
22
12
18
30
31
24
10
45
45
64
45
45
45
44
45
45
44
47
43
41
45
45
42
48
44
44
45
45
44
43
43
40
43
43
34
45
44
42
23
41
39
39
36
46
45
34
28
24
18
23
24
23
21
36
24
24
21
28
31
43
37
45
43
46
45
43
36
29
34
41
35
36
41
40
41
41
39
36
33
41
45
42
33
32
18
45
44
55
44
41
44
43
27
66
34
34
33
25
45
45
45
44
45
37
28
28
31
29
27
36
28
7
19
42
5
6
4
4
39
5
5
25
8
47
43
43
41
41
41
41
44
40
41
27
33
42
39
40
32
38
38
43
43
42
44
35
36
41
42
36
41
40
40
35
44
33
40
40
39
38
39
39
24
30
31
72
17
39
39
38
36
37
37
34
30
34
30
32
36
34
33
33
31
19
19
32
38
39
26
32
36
26
22
24
28
29
26
32
33
27
27
27
34
39
24
27
28
26
27
23
18
26
35
37
30
36
36
29
34
45
44
44
44
45
44
43
44
44
43
43
42
43
45
44
42
42
44
44
44
44
44
43
44
45
44
45
44
44
44
39
44
41
43
42
41
42
45
44
45
42
44
40
44
40
39
41
39
42
43
42
41
30
38
42
43
43
43
40
36
41
37
42
44
45
45
45
46
29
43
37
43
37
43
41
43
40
39
39
41
40
43
41
34
39
42
45
44
39
36
34
42
41
41
42
41
41
42
36
36
38
41
38
39
38
37
36
33
39
41
42
37
36
42
35
32
43
38
44
44
45
48
44
51
46
45
45
44
44
44
45
44
43
47
43
46
45
46
53
45
45
45
45
45
46
44
45
45
44
45
43
44
40
38
18
13
22
13
15
13
24
17
20
10
19
16
12
20
16
11
2
15
3
13
21
36
6
12
9
8
12
12
6
22
5
12
18
7
10
9
5
2
4
8
3
3
2
5
13
23
24
27
30
24
22
26
28
21
61
21
19
25
20
24
20
18
23
22
17
17
22
18
17
24
15
27
20
17
19
21
19
19
28
21
33
26
26
20
17
20
17
30
23
22
17
23
23
16
14
26
17
31
30
20
19
41
45
45
49
42
44
43
44
43
43
47
43
307
273
192
37
29
35
29
33
33
7
18
30
30
25
27
30
18
23
25
17
22
24
27
36
35
15
27
18
19
19
15
11
37
33
11
25
54
15
25
4
17
17
16
24
28
13
45
45
44
45
44
44
29
35
42
28
27
13
26
19
20
15
34
22
19
28
19
32
33
27
37
36
39
45
24
36
32
34
44
38
42
19
28
25
14
24
32
24
19
23
23
15
23
18
21
22
29
23
26
20
10
4
15
10
11
8
15
8
8
23
11
397
305
215
124
32
37
25
24
45
27
37
45
47
51
1
8
23
46
34
37
44
47
43
46
48
47
45
46
51
32
44
51
44
53
43
51
7
44
47
46
46
192
59
117
141
51
57
133
41
8
7
15
21
20
46
18
25
23
24
32
19
25
19
18
10
20
19
45
14
44
45
44
44
43
44
43
42
43
44
43
42
42
42
41
41
41
41
44
44
44
45
44
44
43
45
44
43
43
45
32
44
32
42
44
43
43
41
44
40
36
36
35
41
41
41
39
40
39
10
24
23
23
39
23
36
16
35
28
31
32
34
33
30
34
31
38
33
30
36
35
43
30
23
38
33
31
45
39
38
37
31
31
30
29
22
41
42
46
54
17
20
18
13
18
24
44
31
38
35
29
43
31
36
44
15
37
39
43
44
46
