date,strategy,return,fee_bps
2024-08-13,fragility_unconditional,0.0032793859419753832,0
2024-08-14,sticky_quality,0.0005458934945295228,0
2024-08-14,double_down_specific,0.001399439162958958,0
2024-08-14,abnormal_adoption,0.0,0
2024-08-14,ccp,0.00040096440396372723,0
2024-08-14,fragility_stress,0.0,0
2024-08-14,fragility_reversal,-0.004725556523368021,0
2024-08-14,sticky_raw,-5.81435233241709e-05,0
2024-08-14,sticky_specificity,0.00033709519351175,0
2024-08-14,double_down_all,0.0022786555172065836,0
2024-08-14,abnormal_level,-0.00047894145712179157,0
2024-08-14,new_holder_breadth,0.000981178161051089,0
2024-08-14,consensus,0.0021154713006867674,0
2024-08-14,fragility_unconditional,-0.0026733972066855243,0
2024-08-15,sticky_quality,0.0018176873325703232,0
2024-08-15,double_down_specific,-0.0015524814000433557,0
2024-08-15,abnormal_adoption,0.0,0
2024-08-15,ccp,0.002951084299018022,0
2024-08-15,fragility_stress,0.0,0
2024-08-15,fragility_reversal,0.007009084247040016,0
2024-08-15,sticky_raw,0.0003707581123148637,0
2024-08-15,sticky_specificity,0.0023124098026813884,0
2024-08-15,double_down_all,0.003924951939821443,0
2024-08-15,abnormal_level,0.009470302643084762,0
2024-08-15,new_holder_breadth,0.004918595562649044,0
2024-08-15,consensus,0.0061614452740306296,0
2024-08-15,fragility_unconditional,0.006671113514317982,0
2024-08-16,sticky_quality,-0.0009688773863636537,0
2024-08-16,double_down_specific,4.8669542560841494e-05,0
2024-08-16,abnormal_adoption,0.0,0
2024-08-16,ccp,-0.003417856781564239,0
2024-08-16,fragility_stress,0.0,0
2024-08-16,fragility_reversal,0.0072280239288729335,0
2024-08-16,sticky_raw,2.193808696149571e-05,0
2024-08-16,sticky_specificity,-0.0007987314872798099,0
2024-08-16,double_down_all,-0.0032809260649924086,0
2024-08-16,abnormal_level,0.00034199840392593414,0
2024-08-16,new_holder_breadth,-0.0023627743406349775,0
2024-08-16,consensus,-0.002788739494818235,0
2024-08-16,fragility_unconditional,0.0060601352565100505,0
2024-08-19,sticky_quality,-2.1294552906667394e-05,0
2024-08-19,double_down_specific,-0.002930012760174532,0
2024-08-19,abnormal_adoption,0.0,0
2024-08-19,ccp,-0.00016550213511602955,0
2024-08-19,fragility_stress,0.0,0
2024-08-19,fragility_reversal,0.006801266519368971,0
2024-08-19,sticky_raw,0.0008105431422019024,0
2024-08-19,sticky_specificity,0.0002579050410304221,0
2024-08-19,double_down_all,-0.000883849273997754,0
2024-08-19,abnormal_level,0.002566471720992459,0
2024-08-19,new_holder_breadth,0.0019382456326148502,0
2024-08-19,consensus,0.0004433434364712215,0
2024-08-19,fragility_unconditional,0.003811390519338097,0
