period,panel,model,ndcg
2017-03-31,mega,ema,0.9575691156165266
2017-03-31,mega,persist,0.9999012422771401
2017-03-31,mega,ema,0.9999810644525061
2017-03-31,mega,persist,0.9291799433971311
2017-03-31,mega,ema,0.934201503927257
2017-03-31,mega,persist,0.9066398057125798
2017-03-31,mega,ema,0.9095361079258352
2017-03-31,mega,persist,0.49893947012471596
2017-03-31,mega,ema,0.7202273404454185
2017-03-31,mega,persist,0.7979361073826439
2017-03-31,mega,ema,0.7491897481660859
2017-03-31,mega,persist,0.8188735753627652
2017-03-31,mega,ema,0.7375705668482018
2017-03-31,mega,persist,0.8271026705558954
2017-03-31,mega,ema,0.6708457239148115
2017-03-31,mega,persist,0.9839562587966276
2017-03-31,mega,ema,0.9604671380148692
2017-03-31,mega,persist,0.9780487058753411
2017-03-31,mega,ema,0.9780728298122735
2017-03-31,mega,persist,0.7669298216852619
2017-03-31,mega,ema,0.7677404488854274
2017-03-31,mega,persist,0.9919764281387461
2017-03-31,mega,ema,0.9914628252680356
2017-03-31,mega,persist,0.9912639456362882
2017-03-31,mega,ema,0.9973494100517641
2017-03-31,mega,persist,0.997645021494162
2017-03-31,mega,ema,0.9971988107444872
2017-03-31,mega,persist,
2017-03-31,mega,persist,0.19512470416247643
2017-03-31,mega,ema,0.19737903952811872
2017-03-31,mega,persist,0.9776595959564313
2017-03-31,mega,ema,0.9819240528400414
2017-03-31,mega,persist,0.9471875645877889
2017-03-31,mega,ema,0.933854305937504
2017-03-31,mega,persist,0.9636565267375954
2017-03-31,mega,ema,0.9420560836166798
2017-03-31,mega,persist,0.9872789131043059
2017-03-31,mega,ema,0.9401014012567264
2017-03-31,mega,persist,0.8619833859471746
2017-03-31,mega,ema,0.8474464775467786
2017-03-31,mega,persist,0.9899367648757472
2017-03-31,mega,ema,0.989941915915376
2017-03-31,mega,persist,0.6105840809660059
2017-03-31,mega,ema,0.6054744941324346
2017-03-31,mega,persist,0.9808484382603045
2017-03-31,mega,ema,0.9808484382603045
2017-03-31,mega,persist,0.9940877451362015
2017-03-31,mega,ema,0.9944281922119232
2017-03-31,mega,persist,0.4939658283390652
2017-03-31,mega,ema,0.5505412978616608
2017-03-31,mega,persist,0.662761558258268
2017-03-31,mega,ema,0.7059097948085999
2017-03-31,mega,persist,0.993921698834882
2017-03-31,mega,ema,0.9970239598982897
2017-03-31,mega,persist,0.9188291184364877
2017-03-31,mega,ema,0.9221299505868795
2017-03-31,mega,persist,0.9864690226489524
2017-03-31,mega,ema,0.9964276121776455
2017-03-31,mega,persist,0.9979630282643959
2017-03-31,mega,ema,0.9958820000585947
2017-03-31,mega,persist,0.8094965696686102
2017-03-31,mega,ema,0.8119772280212256
2017-03-31,mega,persist,0.5984043145548806
2017-03-31,mega,ema,0.6795237121145394
2017-03-31,mega,persist,0.9537712087485501
2017-03-31,mega,ema,0.9229322788322497
2017-03-31,mega,persist,0.998723159436648
2017-03-31,mega,ema,0.9988614494138534
2017-03-31,mega,persist,0.998433152346965
2017-03-31,mega,ema,0.998433152346965
2017-03-31,mega,persist,0.9167790539318083
2017-03-31,mega,ema,0.8801713425465186
2017-03-31,mega,persist,0.9813519349568486
2017-03-31,mega,ema,0.9898500360135042
2017-03-31,mega,persist,0.7131878629708441
2017-03-31,mega,ema,0.7516145344826505
2017-03-31,mega,persist,0.9994874694837592
2017-03-31,mega,ema,0.9990424933229898
2017-03-31,mega,persist,0.06998976447197042
2017-03-31,mega,persist,0.5076461626644888
2017-03-31,mega,ema,0.5006780584942045
2017-03-31,mega,persist,0.9932273903838008
2017-03-31,mega,ema,0.9929315354217496
2017-03-31,mega,persist,0.944884386603154
2017-03-31,mega,ema,0.9383705915885011
2017-03-31,mega,persist,0.9922516242157589
2017-03-31,mega,ema,0.993322499133442
2017-03-31,mega,persist,0.964440652380125
2017-03-31,mega,ema,0.9637021037647865
2017-03-31,mega,persist,0.9685282657357639
2017-03-31,mega,ema,0.9985442554060696
2017-03-31,mega,persist,0.974965938198152
2017-03-31,mega,ema,0.9763236461647357
2017-03-31,mega,persist,0.5410923381983648
2017-03-31,mega,ema,0.579817895561026
2017-03-31,mega,persist,0.6578298791562538
2017-03-31,mega,ema,0.6124223117960943
2017-03-31,mega,persist,0.987561526065789
2017-03-31,mega,ema,0.9882029138957011
2017-03-31,mega,persist,0.9949055376154347
2017-03-31,mega,ema,0.9949055376154347
2017-03-31,mega,persist,0.21774671513206714
2017-03-31,mega,ema,0.22585566263273915
2017-03-31,mega,persist,0.9998066712962341
2017-03-31,mega,ema,0.9998066712962341
2017-03-31,mega,persist,0.9661267117391134
2017-03-31,mega,ema,0.9226205703769789
2017-03-31,mega,persist,0.287358996455652
2017-03-31,mega,ema,0.29234930078007254
2017-03-31,mega,persist,0.907269645040187
2017-06-30,mega,persist,0.9947080723662031
2017-06-30,mega,ema,0.9947080723662031
2017-06-30,mega,persist,0.981537987131249
2017-06-30,mega,ema,0.9660701985061583
2017-06-30,mega,persist,0.9975170441345244
2017-06-30,mega,ema,0.986472620774232
2017-06-30,mega,persist,0.9885450554349302
2017-06-30,mega,ema,0.9875185667903834
2017-06-30,mega,persist,0.47860877368007143
2017-06-30,mega,ema,0.3223846530885027
2017-06-30,mega,persist,0.9882998323172718
2017-06-30,mega,ema,0.9863796719183702
2017-06-30,mega,persist,0.9871870453639466
2017-06-30,mega,ema,0.9867995704467658
2017-06-30,mega,persist,0.9998145850186909
2017-06-30,mega,ema,0.9991358193840187
2017-06-30,mega,persist,1.0
2017-06-30,mega,ema,1.0
2017-06-30,mega,persist,0.9983571107802683
2017-06-30,mega,ema,0.9980821914085259
2017-06-30,mega,persist,0.9915557756170839
2017-06-30,mega,ema,0.9921734568409372
2017-06-30,mega,persist,0.990806720496398
2017-06-30,mega,ema,0.9905808190563873
2017-06-30,mega,persist,0.9931195285627058
2017-06-30,mega,ema,0.998248623146728
2017-06-30,mega,persist,0.9991148255978524
2017-06-30,mega,ema,0.9929656075352757
2017-06-30,mega,persist,0.9998102173755344
2017-06-30,mega,ema,0.9918076063101072
2017-06-30,mega,persist,0.8977152732376984
2017-06-30,mega,ema,0.9050662786992271
2017-06-30,mega,persist,0.9904137606487997
2017-06-30,mega,ema,0.9888249675601507
2017-06-30,mega,persist,0.8799645471306655
2017-06-30,mega,ema,0.9912777803455952
2017-06-30,mega,persist,0.9998455012443657
2017-06-30,mega,ema,0.9991968901122757
2017-06-30,mega,persist,0.9689822956407966
2017-06-30,mega,ema,0.9661468859088844
2017-06-30,mega,persist,0.9979225331850945
2017-06-30,mega,ema,0.9941224163925395
2017-06-30,mega,persist,0.9869377322791012
2017-06-30,mega,ema,0.9653545176949342
2017-06-30,mega,persist,0.9870177510858794
2017-06-30,mega,ema,0.9888086196854401
2017-06-30,mega,persist,0.9896146313583571
2017-06-30,mega,ema,0.9868304519916528
2017-06-30,mega,persist,0.9982660509267293
2017-06-30,mega,ema,0.9977711794295622
2017-06-30,mega,persist,0.8812494570482933
2017-06-30,mega,ema,0.796451220640326
2017-06-30,mega,persist,0.9823416896755781
2017-06-30,mega,ema,0.9813448186417355
2017-06-30,mega,persist,0.9979860871326585
2017-06-30,mega,ema,0.9475236085792149
2017-06-30,mega,persist,0.927627726397036
2017-06-30,mega,ema,0.9104045563804251
2017-06-30,mega,persist,0.9996459947131542
2017-06-30,mega,ema,0.999703132478904
2017-06-30,mega,persist,0.986568494668377
2017-06-30,mega,ema,0.9812490144688588
2017-06-30,mega,persist,0.881351657055076
2017-06-30,mega,ema,0.801857667953152
2017-06-30,mega,persist,0.5345158666207618
2017-06-30,mega,ema,0.5785316484717428
2017-06-30,mega,persist,1.0
2017-06-30,mega,ema,0.996850138218032
2017-06-30,mega,persist,0.994936776323151
2017-06-30,mega,ema,0.9889382126430313
2017-06-30,mega,persist,0.987205505058506
2017-06-30,mega,ema,0.987205505058506
2017-06-30,mega,persist,0.9993392901772471
2017-06-30,mega,ema,0.9999011737945774
2017-06-30,mega,persist,0.8021438737571212
2017-06-30,mega,ema,0.80655937776584
2017-06-30,mega,persist,0.994092625024498
2017-06-30,mega,ema,0.9925320046015047
2017-06-30,mega,persist,0.9644989534632172
2017-06-30,mega,ema,0.9706226633649941
2017-06-30,mega,persist,0.9834383595454368
2017-06-30,mega,ema,0.9822757448376161
2017-06-30,mega,persist,0.9896776497664328
2017-06-30,mega,ema,0.9852536800034964
2017-06-30,mega,persist,0.8561576697941017
2017-06-30,mega,ema,0.856126427844688
2017-06-30,mega,persist,0.8883948945384995
2017-06-30,mega,ema,0.8786610418046191
2017-06-30,mega,persist,0.9660072948772206
2017-06-30,mega,ema,0.9460745513105535
2017-06-30,mega,persist,0.8741633103864553
2017-06-30,mega,ema,0.8030370564692262
2017-06-30,mega,persist,0.573300771001677
2017-06-30,mega,ema,0.6197519268464462
2017-06-30,mega,persist,0.5593717935171633
2017-06-30,mega,ema,0.5282096541798671
2017-06-30,mega,persist,0.8094790585394308
2017-06-30,mega,ema,0.8054824231511354
2017-06-30,mega,persist,0.9961572479192177
2017-06-30,mega,ema,0.9923449356460489
2017-06-30,mega,persist,0.9909341716683717
2017-06-30,mega,ema,0.9912124586363782
2017-06-30,mega,persist,0.9431157120442674
2017-06-30,mega,ema,0.942782555840501
2017-06-30,mega,persist,0.9503339503236341
2017-06-30,mega,ema,0.9491794796687011
2017-06-30,mega,persist,0.9973251025516915
2017-06-30,mega,ema,0.9938737782884234
2017-06-30,mega,persist,0.9923168394413391
2017-06-30,mega,ema,0.9984094944052967
2017-06-30,mega,persist,
2017-06-30,mega,ema,
2017-06-30,mega,persist,0.9444430035425143
2017-06-30,mega,ema,0.9535305382707959
2017-06-30,mega,persist,0.2069380512895536
2017-06-30,mega,ema,0.21767518259674662
2017-06-30,mega,persist,0.9656456799688232
2017-06-30,mega,ema,0.951075758711466
2017-06-30,mega,persist,0.9906257377719873
2017-06-30,mega,ema,0.9842713823222096
2017-06-30,mega,persist,0.9957686029917482
2017-06-30,mega,ema,0.9957441886209686
2017-06-30,mega,persist,0.992930855498988
2017-06-30,mega,ema,0.990428808703851
2017-06-30,mega,persist,0.7314247154761525
2017-06-30,mega,ema,0.6804188510606936
2017-06-30,mega,persist,0.9868373857359604
2017-06-30,mega,ema,0.9860843118272807
2017-06-30,mega,persist,0.9998369482013326
2017-06-30,mega,ema,0.9982917626502887
2017-06-30,mega,persist,0.7454470145591704
2017-06-30,mega,ema,0.7757982341365527
2017-06-30,mega,persist,0.5973167651918022
2017-06-30,mega,ema,0.6538806834289322
2017-06-30,mega,persist,0.9753093976748781
2017-06-30,mega,ema,0.9760626131438114
2017-06-30,mega,persist,0.974894102962625
2017-06-30,mega,ema,0.9549191608428088
2017-06-30,mega,persist,1.0
2017-06-30,mega,ema,0.9906605553534885
2017-06-30,mega,persist,0.9831538817843544
2017-06-30,mega,ema,0.967760689728218
2017-06-30,mega,persist,0.9543562024774653
2017-06-30,mega,ema,0.954774205702111
2017-06-30,mega,persist,0.5403199720078541
2017-06-30,mega,ema,0.7607326551594146
2017-06-30,mega,persist,0.9750693500927459
2017-06-30,mega,ema,0.9745121266784942
2017-06-30,mega,persist,0.9977605652817895
2017-06-30,mega,ema,0.9974328523618302
2017-06-30,mega,persist,0.9979088792159148
2017-06-30,mega,ema,0.9979608814882039
2017-06-30,mega,persist,0.8089680848514609
2017-06-30,mega,ema,0.7713743733507322
2017-06-30,mega,persist,0.8214294230789274
2017-06-30,mega,ema,0.8235235117312435
2017-06-30,mega,persist,0.6602043552916556
2017-06-30,mega,ema,0.7360615088127648
2017-06-30,mega,persist,0.9999225537597537
2017-06-30,mega,ema,0.9999225537597537
2017-06-30,mega,persist,0.19197594937494
2017-06-30,mega,ema,0.3879533036814198
2017-06-30,mega,persist,0.4501202447112841
2017-06-30,mega,ema,0.35106521173203575
2017-06-30,mega,persist,0.9687773622794629
2017-06-30,mega,ema,0.9983988821903077
2017-06-30,mega,persist,0.9572168961039763
2017-06-30,mega,ema,0.9462171678348583
2017-06-30,mega,persist,0.9967180194324674
2017-06-30,mega,ema,0.99553743269084
2017-06-30,mega,persist,0.8993628636528007
2017-06-30,mega,ema,0.9033025856858821
2017-06-30,mega,persist,0.9994662980114639
2017-06-30,mega,ema,0.9977335209350872
2017-06-30,mega,persist,0.9997807470397917
2017-06-30,mega,ema,0.9990518308197014
2017-06-30,mega,persist,0.9204540540348704
2017-06-30,mega,ema,0.9089166496115283
2017-06-30,mega,persist,0.6544503100322882
2017-06-30,mega,ema,0.656532268859637
2017-06-30,mega,persist,0.9995637312130093
2017-06-30,mega,ema,0.9978015364229577
2017-06-30,mega,persist,0.9999463275111045
2017-06-30,mega,ema,0.9996085421488143
2017-06-30,mega,persist,0.7341559081378042
2017-06-30,mega,ema,0.7192717839457681
2017-06-30,mega,persist,0.9039955190592476
2017-06-30,mega,ema,0.9039955190592476
2017-06-30,mega,persist,0.9867520506893666
2017-06-30,mega,ema,0.9517020501926821
2017-06-30,mega,persist,0.47554922414681156
2017-06-30,mega,ema,0.4660413207417283
2017-06-30,mega,persist,0.980778416257363
2017-06-30,mega,ema,0.979579680160859
2017-09-30,mega,persist,0.9949216288720879
2017-09-30,mega,ema,0.9949216288720879
2017-09-30,mega,persist,0.8844327313372156
2017-09-30,mega,ema,0.8764264631831074
2017-09-30,mega,persist,0.9990647212731668
2017-09-30,mega,ema,0.9990647212731668
2017-09-30,mega,persist,0.9978910923088562
2017-09-30,mega,ema,0.9978910923088562
2017-09-30,mega,persist,0.7565245929918862
2017-09-30,mega,ema,0.765296805334793
2017-09-30,mega,persist,0.9981389181039384
2017-09-30,mega,ema,0.9981389181039384
2017-09-30,mega,persist,0.7946698967885176
2017-09-30,mega,ema,0.7862510760354675
2017-09-30,mega,persist,0.9988485842040384
2017-09-30,mega,ema,0.9985207801301941
2017-09-30,mega,persist,1.0
2017-09-30,mega,ema,1.0
2017-09-30,mega,persist,0.999814891325062
2017-09-30,mega,ema,0.9996891328070427
2017-09-30,mega,persist,0.9613889768914872
2017-09-30,mega,ema,0.9614592766139063
2017-09-30,mega,persist,0.9891472250002956
2017-09-30,mega,ema,0.984102026036962
2017-09-30,mega,persist,0.9968693822273283
2017-09-30,mega,ema,0.997992450118156
2017-09-30,mega,persist,0.9980917538735793
2017-09-30,mega,ema,0.9980917538735793
2017-09-30,mega,persist,0.9975690736660388
2017-09-30,mega,ema,0.9974687029305759
2017-09-30,mega,persist,0.9065919225076657
2017-09-30,mega,ema,0.9798242457088782
2017-09-30,mega,persist,0.9892832481455647
2017-09-30,mega,ema,0.9851780071036712
2017-09-30,mega,persist,0.9999194881686719
2017-09-30,mega,ema,0.9889329963832398
2017-09-30,mega,persist,0.9957126403604585
2017-09-30,mega,ema,0.9955443066792465
2017-09-30,mega,persist,0.9835045978022511
2017-09-30,mega,ema,0.9803707606044205
2017-09-30,mega,persist,0.9945043209686724
2017-09-30,mega,ema,0.9918250756441123
2017-09-30,mega,persist,0.999712479800344
2017-09-30,mega,ema,0.9963779815984846
2017-09-30,mega,persist,0.9984871697406744
2017-09-30,mega,ema,0.9977779622153526
2017-09-30,mega,persist,0.9903216980030236
2017-09-30,mega,ema,0.9903216980030236
2017-09-30,mega,persist,0.8829723785709547
2017-09-30,mega,ema,0.8929323147134749
2017-09-30,mega,persist,0.9986414998008427
2017-09-30,mega,ema,0.9940361386970729
2017-09-30,mega,persist,0.9945864602553379
2017-09-30,mega,ema,0.9947890963772608
2017-09-30,mega,persist,0.9270461549390713
2017-09-30,mega,ema,0.9138817484959065
2017-09-30,mega,persist,0.9980934074668224
2017-09-30,mega,ema,0.9980662518130913
2017-09-30,mega,persist,0.9749226936909606
2017-09-30,mega,ema,0.9740278312791701
2017-09-30,mega,persist,0.9868068840679862
2017-09-30,mega,ema,0.8337671745457672
2017-09-30,mega,persist,0.8260276228738861
2017-09-30,mega,ema,0.6391926291041458
2017-09-30,mega,persist,0.9336906607634586
2017-09-30,mega,ema,0.9336906607634586
2017-09-30,mega,persist,0.9943340547553163
2017-09-30,mega,ema,0.9943340547553163
2017-09-30,mega,persist,0.9987007991751844
2017-09-30,mega,ema,0.9981658957238749
2017-09-30,mega,persist,0.9998465812885333
2017-09-30,mega,ema,0.9998465812885333
2017-09-30,mega,persist,0.7285902161366595
2017-09-30,mega,ema,0.7430853349454086
2017-09-30,mega,persist,0.9984947363852313
2017-09-30,mega,ema,0.9957520019766957
2017-09-30,mega,persist,0.9052738195456276
2017-09-30,mega,ema,0.8967183973745864
2017-09-30,mega,persist,0.9936540073551611
2017-09-30,mega,ema,0.9930639649045243
2017-09-30,mega,persist,0.9624087710655538
2017-09-30,mega,ema,0.9625239290110251
2017-09-30,mega,persist,0.9988201669537586
2017-09-30,mega,ema,0.9989711786343256
2017-09-30,mega,persist,0.9009323058483127
2017-09-30,mega,ema,0.9639103787258613
2017-09-30,mega,persist,0.9572015450318767
2017-09-30,mega,ema,0.9572108043356691
2017-09-30,mega,persist,0.7961356287676749
2017-09-30,mega,ema,0.9145735587131614
2017-09-30,mega,persist,0.5541099524206949
2017-09-30,mega,ema,0.5415696266113701
2017-09-30,mega,persist,0.920654870236546
2017-09-30,mega,ema,0.8924055655997306
2017-09-30,mega,persist,0.5175614381131515
2017-09-30,mega,ema,0.5173639809946015
2017-09-30,mega,persist,0.9929596665664975
2017-09-30,mega,ema,0.9815949637381771
2017-09-30,mega,persist,0.98149316270757
2017-09-30,mega,ema,0.9725598821962737
2017-09-30,mega,persist,0.8450429046078655
2017-09-30,mega,ema,0.8114098013241257
2017-09-30,mega,persist,0.9802064444406648
2017-09-30,mega,ema,0.971591601666289
2017-09-30,mega,persist,0.9984966968681764
2017-09-30,mega,ema,0.9981382934720429
2017-09-30,mega,persist,0.9959364552745182
2017-09-30,mega,ema,0.9959364552745182
2017-09-30,mega,persist,0.9986591901425104
2017-09-30,mega,persist,
2017-09-30,mega,ema,
2017-09-30,mega,persist,0.6595657093137248
2017-09-30,mega,ema,0.6624153809115778
2017-09-30,mega,persist,0.909886843724131
2017-09-30,mega,ema,0.9228368708723207
2017-09-30,mega,persist,0.9720024921000857
2017-09-30,mega,ema,0.9722432568013311
2017-09-30,mega,persist,0.9739060453484414
2017-09-30,mega,ema,0.9770903835983186
2017-09-30,mega,persist,0.8699486650246768
2017-09-30,mega,ema,0.8699486650246768
2017-09-30,mega,persist,0.9998522070356021
2017-09-30,mega,ema,0.9863628278061108
2017-09-30,mega,persist,0.6884865697536083
2017-09-30,mega,ema,0.7358714857665587
2017-09-30,mega,persist,0.9853418807991432
2017-09-30,mega,ema,0.9871837127401344
2017-09-30,mega,persist,0.9885868379163724
2017-09-30,mega,ema,0.9885868379163724
2017-09-30,mega,persist,0.8357352818233421
2017-09-30,mega,ema,0.7199112855469387
2017-09-30,mega,persist,0.7993155383980861
2017-09-30,mega,ema,0.8132229424134108
2017-09-30,mega,persist,0.9997389221843285
2017-09-30,mega,ema,0.9759291390512951
2017-09-30,mega,persist,0.9753827219940712
2017-09-30,mega,ema,0.9584276775678617
2017-09-30,mega,persist,0.9993918900034556
2017-09-30,mega,ema,0.9993918900034556
2017-09-30,mega,persist,0.9928968258684634
2017-09-30,mega,ema,0.9905687963110573
2017-09-30,mega,persist,0.9224923389183174
2017-09-30,mega,ema,0.9238512138309823
2017-09-30,mega,persist,0.8380805987208506
2017-09-30,mega,ema,0.8464087138765655
2017-09-30,mega,persist,0.8837997267836155
2017-09-30,mega,ema,0.8839191795947167
2017-09-30,mega,persist,0.9987831035909899
2017-09-30,mega,ema,0.9961153571969426
2017-09-30,mega,persist,0.9966703934973986
2017-09-30,mega,ema,0.9934416648933517
2017-09-30,mega,persist,0.810624612511283
2017-09-30,mega,ema,0.7735316726643335
2017-09-30,mega,persist,0.92649139679475
2017-09-30,mega,ema,0.9568390225579644
2017-09-30,mega,persist,0.8436819203438632
2017-09-30,mega,ema,0.7769310011540017
2017-09-30,mega,persist,0.9989674022492726
2017-09-30,mega,ema,0.9989674022492726
2017-09-30,mega,persist,0.46973456385654766
2017-09-30,mega,ema,0.5164477611875455
2017-09-30,mega,persist,0.4183911385846725
2017-09-30,mega,ema,0.46566300066971694
2017-09-30,mega,persist,0.9998450368110986
2017-09-30,mega,ema,0.9999832041150848
2017-09-30,mega,persist,0.9833971602618056
2017-09-30,mega,ema,0.9790828131288615
2017-09-30,mega,persist,0.9986978495144294
2017-09-30,mega,ema,0.9977283629732929
2017-09-30,mega,persist,0.9636925363879453
2017-09-30,mega,ema,0.9636335077468726
2017-09-30,mega,persist,0.9932888480347276
2017-09-30,mega,ema,0.9937675245631014
2017-09-30,mega,persist,0.9998865625300665
2017-09-30,mega,ema,0.9998865625300665
2017-09-30,mega,persist,0.690694750712789
2017-09-30,mega,ema,0.5695671511919627
2017-09-30,mega,persist,0.505256908407026
2017-09-30,mega,ema,0.4755193206584394
2017-09-30,mega,persist,0.999718990382346
2017-09-30,mega,ema,0.999718990382346
2017-09-30,mega,persist,0.9917323873146182
2017-09-30,mega,ema,0.9924687120297391
2017-09-30,mega,persist,0.3684498287514856
2017-09-30,mega,ema,0.405163111382897
2017-09-30,mega,persist,0.9950575506402441
2017-09-30,mega,ema,0.9182601473320678
2017-09-30,mega,persist,0.9485460914951062
2017-09-30,mega,ema,0.9188431442837902
2017-09-30,mega,persist,0.48794937824435225
2017-09-30,mega,ema,0.509785993902783
2017-09-30,mega,persist,0.972798274671593
2017-09-30,mega,ema,0.9723469017478772
2017-12-31,mega,persist,0.9967664800313151
2017-12-31,mega,ema,0.9942330224244555
2017-12-31,mega,persist,0.958059544645161
2017-12-31,mega,ema,0.9920230688854997
2017-12-31,mega,persist,0.9982565376379597
2017-12-31,mega,ema,0.9980394488229544
2017-12-31,mega,persist,0.998879760471392
2017-12-31,mega,ema,0.9978418437055881
2017-12-31,mega,persist,0.9505309265075107
2017-12-31,mega,ema,0.7764244567183722
2017-12-31,mega,persist,0.9983151793748997
2017-12-31,mega,ema,0.9983151793748997
2017-12-31,mega,persist,0.9538965674103288
2017-12-31,mega,ema,0.9326246765905617
2017-12-31,mega,persist,0.9982349115972043
2017-12-31,mega,ema,0.999697000858027
2017-12-31,mega,persist,1.0
2017-12-31,mega,ema,1.0
2017-12-31,mega,persist,0.9997704332210423
2017-12-31,mega,ema,0.9997704332210423
2017-12-31,mega,persist,0.9997769833353357
2017-12-31,mega,ema,0.9987594499389523
2017-12-31,mega,persist,0.9958386346202608
2017-12-31,mega,ema,0.9952719301799392
2017-12-31,mega,persist,0.9649306343282016
2017-12-31,mega,ema,0.9536143754634281
2017-12-31,mega,persist,0.9981079802448908
2017-12-31,mega,ema,0.997973243775879
2017-12-31,mega,persist,0.997292850473352
2017-12-31,mega,ema,0.997292850473352
2017-12-31,mega,persist,0.9537720442837597
2017-12-31,mega,ema,0.9361645075812255
2017-12-31,mega,persist,0.9987552043599623
2017-12-31,mega,ema,0.9987552043599623
2017-12-31,mega,persist,0.9954024676892875
2017-12-31,mega,ema,0.9954825475613478
2017-12-31,mega,persist,0.9841194714501874
2017-12-31,mega,ema,0.9882000777447536
2017-12-31,mega,persist,0.9990719504446437
2017-12-31,mega,ema,0.9990719504446437
2017-12-31,mega,persist,0.9741878048085804
2017-12-31,mega,ema,0.9748279986573696
2017-12-31,mega,persist,0.9760646785217076
2017-12-31,mega,ema,0.9764264294754867
2017-12-31,mega,persist,0.998347031535701
2017-12-31,mega,ema,0.9981535894907014
2017-12-31,mega,persist,0.9949040737679574
2017-12-31,mega,ema,0.994548682302892
2017-12-31,mega,persist,0.9119116819006319
2017-12-31,mega,ema,0.8627240587661485
2017-12-31,mega,persist,0.9873719936157469
2017-12-31,mega,ema,0.9854266639032698
2017-12-31,mega,persist,0.9172747413586058
2017-12-31,mega,ema,0.9172347756909595
2017-12-31,mega,persist,0.8626567064909291
2017-12-31,mega,ema,0.8339064718843074
2017-12-31,mega,persist,0.9940626446797901
2017-12-31,mega,ema,0.9962801093848738
2017-12-31,mega,persist,0.9903027686219963
2017-12-31,mega,ema,0.9903432370497864
2017-12-31,mega,persist,0.9651341441271376
2017-12-31,mega,ema,0.9666297109391463
2017-12-31,mega,persist,0.7119216808703044
2017-12-31,mega,ema,0.7082482623465367
2017-12-31,mega,persist,0.9830813305348187
2017-12-31,mega,ema,0.9705918200343051
2017-12-31,mega,persist,0.9984683276842201
2017-12-31,mega,ema,0.9948145945469629
2017-12-31,mega,persist,0.9931502626166068
2017-12-31,mega,ema,0.9929605717015452
2017-12-31,mega,persist,0.9998430684453933
2017-12-31,mega,ema,0.9998430684453933
2017-12-31,mega,persist,0.9392117482385587
2017-12-31,mega,ema,0.9297471559022478
2017-12-31,mega,persist,0.9983596211023393
2017-12-31,mega,ema,0.9983596211023393
2017-12-31,mega,persist,0.9377019543422119
2017-12-31,mega,ema,0.9408209517067219
2017-12-31,mega,persist,0.9931682700913657
2017-12-31,mega,ema,0.9931682700913657
2017-12-31,mega,persist,0.9642708503562704
2017-12-31,mega,ema,0.9643333653240551
2017-12-31,mega,persist,0.99848086528707
2017-12-31,mega,ema,0.998515028652943
2017-12-31,mega,persist,0.9607025213158733
2017-12-31,mega,ema,0.9712382352351016
2017-12-31,mega,persist,0.9700020296301984
2017-12-31,mega,ema,0.9640075036565815
2017-12-31,mega,persist,0.6354535339553601
2017-12-31,mega,ema,0.6783457412766828
2017-12-31,mega,persist,0.7072792501768602
2017-12-31,mega,ema,0.7326200610846854
2017-12-31,mega,persist,0.8583198460319573
2017-12-31,mega,ema,0.8463404539941457
2017-12-31,mega,persist,0.5700526962655167
2017-12-31,mega,ema,0.5709254127711325
2017-12-31,mega,persist,0.9997553424737043
2017-12-31,mega,ema,0.9993901837699267
2017-12-31,mega,persist,0.9801015186644849
2017-12-31,mega,ema,0.98003262061154
2017-12-31,mega,persist,0.706241154547591
2017-12-31,mega,ema,0.7182251738542024
2017-12-31,mega,persist,0.9880122593098776
2017-12-31,mega,ema,0.9886164116989016
2017-12-31,mega,persist,0.9930165546920257
2017-12-31,mega,ema,0.9925154934434688
2017-12-31,mega,persist,0.9997509699121147
2017-12-31,mega,ema,0.9996291990660163
2017-12-31,mega,persist,0.9610837985038388
2017-12-31,mega,ema,0.9539420814495548
2017-12-31,mega,persist,0.011267474188227463
2017-12-31,mega,ema,0.011267474188227463
2017-12-31,mega,persist,0.9093995481049975
2017-12-31,mega,ema,0.8791459303777669
2017-12-31,mega,persist,0.9563949663420325
2017-12-31,mega,ema,0.9463039256687115
2017-12-31,mega,persist,0.9853272610874746
2017-12-31,mega,ema,0.9885087946747103
2017-12-31,mega,persist,0.9883540318050956
2017-12-31,mega,ema,0.9828594902475752
2017-12-31,mega,persist,0.9946873029299351
2017-12-31,mega,ema,0.9653881150656036
2017-12-31,mega,persist,1.0
2017-12-31,mega,ema,1.0
2017-12-31,mega,persist,0.48881483664442843
2017-12-31,mega,ema,0.4870586183020214
2017-12-31,mega,persist,0.9676381749262182
2017-12-31,mega,ema,0.9668431654347176
2017-12-31,mega,persist,0.8810241414774422
2017-12-31,mega,ema,0.8810241414774422
2017-12-31,mega,persist,0.9346558231612523
2017-12-31,mega,ema,0.9337880277680816
2017-12-31,mega,persist,0.7778487877674578
2017-12-31,mega,ema,0.7130720122681894
2017-12-31,mega,persist,1.0
2017-12-31,mega,ema,0.9999519876683077
2017-12-31,mega,persist,0.9005148192181284
2017-12-31,mega,ema,0.9040813467298858
2017-12-31,mega,persist,0.9994493449627873
2017-12-31,mega,ema,0.9997768174562885
2017-12-31,mega,persist,0.9965285195954838
2017-12-31,mega,ema,0.99011425688111
2017-12-31,mega,persist,0.8949880911216535
2017-12-31,mega,ema,0.8971508843968219
2017-12-31,mega,persist,0.8348783582289119
2017-12-31,mega,ema,0.8264919849859954
