filer_id,cik,name,n_q,ann_excess,te,ir,ir_1st,ir_2nd,med_aum,act_share,turnover,n_pos
CIK0001861159,1861159,,19,0.08120053439463147,0.20504412294101548,0.3960149319529543,,0.3960149319529543,193559000.0,0.9477049535965746,0.6278049257119668,51.89473684210526
CIK0001861678,1861678,,19,-0.01659561097504607,0.06682960368076232,-0.2483272391352914,,-0.2483272391352914,115930000.0,0.9165298546449935,0.07724490088485639,184.3684210526316
CIK0001862282,1862282,,20,-0.09421343014577002,0.09744671771616051,-0.9668199437795131,,-0.9668199437795131,1760254023.5,0.8678993575574252,0.15765042349660122,439.0
CIK0001862428,1862428,,16,-0.002175950314814885,0.04370647146152432,-0.049785540720916954,,-0.049785540720916954,213398500.0,0.9063483980262264,0.05349203434947269,57.4375
CIK0001863894,1863894,,20,-0.02078871496873911,0.06658634949788003,-0.3122068580854784,,-0.3122068580854784,145449283.5,0.936222361514124,0.21796411066178317,71.5
CIK0001864916,1864916,,17,-0.09934298168204359,0.13548808071970844,-0.7332230344755813,,-0.7332230344755813,181468000.0,0.9451590146487696,0.10909684448438063,99.47058823529412
CIK0001866040,1866040,Heartland Bank & Trust Co,20,-0.014871930696319025,0.029729492222227892,-0.5002416652175183,,-0.5002416652175183,135272540.0,0.8602776021276213,0.16739992900717002,134.95
CIK0001869316,1869316,,20,-0.09281486646788076,0.0804507416310451,-1.1536856539027491,,-1.1536856539027491,262434500.0,0.9979769944973997,0.10680390223414446,42.1
CIK0000900529,900529,,14,0.02516725077389167,0.14526138402585545,0.1732549289841929,,0.1732549289841929,522404308.0,0.939009982790516,0.4312766089772879,100.07142857142857
CIK0001084208,1084208,RAYMOND JAMES & ASSOCIATES,14,-0.056745764925741904,0.07443550846162413,-0.762348052656522,,-0.762348052656522,118687777053.0,0.9357550520547798,0.05912106492475482,3809.0714285714284
CIK0001142031,1142031,,19,-0.045453299649911204,0.11308636195970177,-0.4019344053644999,,-0.4019344053644999,2494596000.0,0.9712351239211644,0.09427965685225691,202.8421052631579
